timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
6942640000000,0.0,0.0,0.0,0.25152376,-0.0032070426,-0.047800206,0.72567946,-0.40837497,-0.4168725,0.3644676
6942660000000,-0.5802059,-0.090950966,0.39538026,0.23289238,-0.016187929,-0.030085113,0.72678584,-0.40652236,-0.41613054,0.36518112
6942680000000,0.0,0.0,0.0,0.2857322,-0.024129177,-0.009315695,0.72774225,-0.4045472,-0.41550708,0.36617845
6942700000000,-0.32315874,0.18158245,0.27046776,0.0,0.0,0.0,0.7289933,-0.40209758,-0.4144253,0.36761132
6942720000000,-0.39737463,0.29292297,0.11122966,0.36300668,0.023518313,0.031001411,0.7304655,-0.39946404,-0.4129391,0.369229
6942740000000,-0.4874127,0.33917046,-0.00059485435,0.23854288,0.013897184,0.0346666,0.73174214,-0.39738438,-0.41132006,0.37074912
6942760000000,-0.35767746,0.060041428,0.25443006,0.120493166,-0.023365596,0.015271631,0.73217356,-0.3963814,-0.41078764,0.37156042
6942780000000,0.0,0.0,0.0,0.16920967,-0.010079277,0.009773844,0.7325554,-0.3954281,-0.4104226,0.3722265
6942800000000,0.0,0.0,0.0,0.20234911,-0.041691553,0.021838432,0.73320585,-0.39401025,-0.40976924,0.37316805
6942820000000,-0.50660896,0.06986618,0.3290558,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6942840000000,0.0,0.0,0.0,0.46486846,-0.030390546,0.03390302,0.7348034,-0.38949433,-0.40819958,0.37647218
6942860000000,0.0,0.0,0.0,0.6094908,-0.016035212,0.03756821,0.7367979,-0.38538447,-0.40604675,0.3791224
6942880000000,-0.19485855,0.06423187,-0.029656887,0.58459806,0.011301007,0.03573562,0.73905903,-0.38084093,-0.403526,0.38199306
6942900000000,-0.17665792,0.20201206,-0.10625315,0.0,0.0,0.0,0.74106675,-0.37724534,-0.40114862,0.384169
6942920000000,-0.48292065,0.07356548,0.22845769,0.35033122,0.038331795,0.036957346,1.0,0.0,0.0,0.0
6942940000000,-0.36646628,0.06617355,0.3307171,0.3840815,0.016187929,0.05955936,1.0,0.0,0.0,0.0
6942960000000,-0.27111173,0.035307884,0.2971778,0.40301836,0.049785517,0.056199603,0.74516386,-0.3698442,-0.39546376,0.3893002
6942980000000,-0.40139294,0.030647278,0.22383785,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6943000000000,-0.33469534,0.097052574,0.075766325,0.015118915,0.055436023,0.040927973,0.7471337,-0.3667494,-0.39229706,0.39164943
6943020000000,-0.47408128,0.173913,0.08055329,-0.3100141,0.058948494,0.06688975,1.0,0.0,0.0,0.0
6943040000000,-0.38603616,0.43861008,0.53229594,-0.6565274,-0.013744468,0.07437284,1.0,0.0,0.0,0.0
6943060000000,0.0,0.0,0.0,-0.7318166,-0.06093381,0.057268616,0.7411542,-0.37847313,-0.39687636,0.3872179
6945400000000,0.0,0.0,0.0,0.44165558,0.7501425,0.49098295,1.0,0.0,0.0,0.0
