accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245329238036184
0.0,0.0,0.0,0.01038471,0.798859,1.1943942,1.0,0.0,0.0,0.0,245329517233484
0.0,0.0,0.0,0.4793765,0.7654142,1.6449074,0.7295809,-0.24132316,0.63718677,-0.058890004,245329537222468
-0.4964943,1.6602265,-1.7233503,0.8570439,0.8222246,2.0044017,0.7210802,-0.21647248,0.65673316,-0.04341103,245329557196197
-1.2915668,1.3389018,-1.590162,1.0699304,1.01312,2.205529,0.7174569,-0.19340287,0.668209,-0.036711704,245329577154665
0.0,0.0,0.0,1.0126618,1.2370021,2.2634084,0.7115904,-0.17015499,0.68102294,-0.029904649,245329597105504
-3.7281637,0.9054408,-1.0758493,0.6579019,1.2744176,2.3015876,0.7043213,-0.14940608,0.6936889,-0.02012598,245329617048712
-3.1707916,0.18349719,-0.36356395,0.13118331,1.0758864,2.2973115,0.6972844,-0.13180304,0.7045379,-0.0069891233,245329636999552
-1.752223,-1.0121375,0.7446294,-0.22800545,0.9819659,2.1934643,0.6901547,-0.118199475,0.7138878,0.008922589,245329656958020
-1.0089922,-2.1544485,1.6845264,-0.2556471,1.1487321,2.0094411,0.6813528,-0.105791025,0.7239006,0.02312279,245329676885970
-1.8018522,-2.8256123,1.7231096,-0.10415252,1.475545,1.7464638,0.6699337,-0.09437345,0.73561686,0.033918556,245329696783402
-3.0555868,-2.9631376,1.7840292,0.064599,1.5511396,1.6030631,0.6576887,-0.0817016,0.7477081,0.041268628,245329716726613
-2.8520966,-1.6722524,3.6022153,-0.4437936,1.003957,1.5018122,0.6493202,-0.073536485,0.7550708,0.053327106,245329736715599
-0.9729252,-2.1244493,3.266174,-1.4790574,0.7153232,1.2756393,0.64257276,-0.07368302,0.75925934,0.072086155,245329756658808
-0.08051586,-5.887769,4.1694417,-1.2166909,0.91706145,0.93202764,1.0,0.0,0.0,0.0,245329776556240
-0.46502972,-6.627643,4.7181463,0.6365216,1.1814134,0.82986045,0.6249409,-0.06362551,0.7736241,0.08310538,245329796484192
-1.457243,-4.8102565,4.3930397,2.0302107,1.297936,0.75502944,0.6153143,-0.045105703,0.7838919,0.069765754,245329816442660
-1.735364,-2.9502037,4.06917,1.8293887,0.9914343,0.57604593,0.6080953,-0.027116628,0.7914504,0.055599287,245329836393498
-0.91956997,-2.426458,4.167277,0.6844745,0.59757894,0.39767328,0.6039699,-0.020730691,0.7949923,0.052705277,245329856336706
-0.2532587,-2.6580527,4.019334,-0.26083946,0.42195517,0.23991732,0.61024606,-0.025171323,0.7901162,0.051793724,245329876279916
-0.21534824,-2.680482,3.9321609,-0.79733187,0.29000828,0.1797471,0.61551636,-0.03264053,0.78549623,0.05540622,245329896223124
-0.039616585,-2.8341675,4.051166,-1.2538009,0.047800206,0.16600263,0.62333655,-0.04322056,0.7782979,0.061934654,245329916196853
0.3701954,-3.5183973,4.8261504,-1.6833919,-0.19960022,0.14721853,0.6303998,-0.055716723,0.7708237,0.0729557,245329936201097
0.75183296,-4.304421,5.0616803,-1.8214475,-0.4240932,0.069791354,0.6365492,-0.06876748,0.7633945,0.08546945,245329956174824
1.0469608,-4.616735,4.5496573,-1.5754215,-0.5681047,-0.07849618,0.6468171,-0.083674975,0.7524038,0.09227528,245329976118032
0.85659885,-4.7026153,4.0797024,-1.0848967,-0.61819565,-0.27656925,0.6530061,-0.09375809,0.74522567,0.09711487,245329996061243
0.22178078,-4.5469666,3.7779324,-0.5728389,-0.62949663,-0.43967026,0.65770686,-0.10008391,0.74005467,0.09861034,245330016004451
-0.39859962,-4.3081536,3.4066887,-0.17180584,-0.6889033,-0.5374087,0.66324455,-0.10438226,0.7347567,0.096662976,245330035955291
-0.819232,-4.0963526,2.912507,0.0,0.0,0.0,0.66978866,-0.107069924,0.72903466,0.091802925,245330055913759
-0.94113445,-3.754923,2.4269295,0.4906775,-0.8330675,-0.729984,0.6771064,-0.108251534,0.72301775,0.08398744,245330075841709
-0.87653923,-3.3211842,1.9385121,0.7860308,-0.85902923,-0.837649,0.68486804,-0.10819623,0.7168459,0.07335736,245330095739141
-0.7463932,-3.049048,1.6295384,0.0,0.0,0.0,0.6849059,-0.10821991,0.71681285,0.07329224,245330115659463
0.0,0.0,0.0,1.055117,-1.0845913,-1.63437,1.0,0.0,0.0,0.0,245330125631067
-0.5800848,-2.9065778,1.2691762,0.0,0.0,0.0,0.6849347,-0.10826593,0.71678287,0.07324822,245330135602671
0.0,0.0,0.0,0.8959866,-1.2724323,-1.5861117,1.0,0.0,0.0,0.0,245330145574278
-0.56331635,-2.7159042,1.0994034,0.0,0.0,0.0,0.6851946,-0.106370814,0.7169976,0.07147034,245330155545882
0.0,0.0,0.0,0.7012733,-1.4509577,-1.5486962,1.0,0.0,0.0,0.0,245330165517486
-0.7170391,-2.1941009,0.96479875,0.0,0.0,0.0,0.68521667,-0.106404744,0.7169748,0.07143768,245330175489090
0.0,0.0,0.0,0.4709771,-1.5506815,-1.5360206,1.0,0.0,0.0,0.0,245330185460695
-0.6498356,-2.0824385,0.74341786,0.0,0.0,0.0,0.6856951,-0.10263497,0.7174053,0.067956224,245330195462817
0.0,0.0,0.0,0.20830505,-1.543351,-1.5503759,1.0,0.0,0.0,0.0,245330205464939
-0.64602566,-2.3028235,0.46845552,0.0,0.0,0.0,0.68571234,-0.1026856,0.717386,0.06790985,245330215467061
0.0,0.0,0.0,-0.068264194,-1.465313,-1.5806139,1.0,0.0,0.0,0.0,245330225469184
-1.2191677,-2.3037958,0.05189705,0.0,0.0,0.0,0.686195,-0.09845132,0.71787274,0.064051405,245330235440788
0.0,0.0,0.0,-0.34162638,-1.3839152,-1.6145169,1.0,0.0,0.0,0.0,245330245412392
-2.3653965,-1.7368536,-0.36886883,0.0,0.0,0.0,0.6907551,-0.10019273,0.7140191,0.054731168,245330255383996
0.0,0.0,0.0,-0.60139686,-1.3396275,-1.6430748,1.0,0.0,0.0,0.0,245330265355603
-2.8346891,-0.6633246,-1.1391581,0.0,0.0,0.0,0.7105433,-0.103990786,0.69572884,0.016598897,245330275334837
0.0,0.0,0.0,-0.84620106,-1.3301591,-1.6630806,1.0,0.0,0.0,0.0,245330285314071
-2.0293808,0.014721394,-1.9538183,0.0,0.0,0.0,0.72684073,-0.112637185,0.6774924,-0.0044215005,245330295293305
0.0,0.0,0.0,-1.082606,-1.3225232,-1.6743816,1.0,0.0,0.0,0.0,245330305272539
-1.279314,0.8439336,-2.9504147,0.0,0.0,0.0,0.7515374,-0.1336234,0.6451191,-0.034028523,245330315244143
0.0,0.0,0.0,-1.3132075,-1.294118,-1.6714801,1.0,0.0,0.0,0.0,245330325215747
-1.3071613,1.2728801,-3.4476225,0.0,0.0,0.0,0.76273215,-0.15424246,0.6263862,-0.045707624,245330335187351
0.0,0.0,0.0,-1.5425875,-1.2420417,-1.6577356,1.0,0.0,0.0,0.0,245330345158958
-1.6615791,2.1826854,-4.098155,0.0,0.0,0.0,0.77657205,-0.19751577,0.5952877,-0.059631564,245330355130562
0.0,0.0,0.0,-1.7655532,-1.1760683,-1.6371188,1.0,0.0,0.0,0.0,245330365102166
-1.7527494,2.8021162,-4.410425,0.0,0.0,0.0,0.7817969,-0.22905049,0.5765098,-0.06297746,245330375073770
0.0,0.0,0.0,-1.9700404,-1.104139,-1.605812,1.0,0.0,0.0,0.0,245330385045376
-2.053936,3.6199453,-4.508811,0.0,0.0,0.0,0.78310823,-0.28865084,0.54736197,-0.061782964,245330395024610
0.0,0.0,0.0,-2.110234,-1.0520626,-1.5700763,1.0,0.0,0.0,0.0,245330405003844
-1.8509512,3.8201394,-4.241092,0.0,0.0,0.0,0.77576137,-0.3252747,0.538177,-0.05249898,245330414983078
0.0,0.0,0.0,-2.304031,-0.97524637,-1.462106,1.0,0.0,0.0,0.0,245330424962313
-1.1111312,3.9377656,-3.9094102,0.0,0.0,0.0,0.77077603,-0.34917247,0.5306701,-0.048706297,245330434933917
0.0,0.0,0.0,-2.3915374,-0.8240572,-1.2788464,1.0,0.0,0.0,0.0,245330444905521
-0.23015213,4.039037,-3.375245,0.0,0.0,0.0,0.76540273,-0.37394798,0.52201504,-0.042682093,245330454877125
0.0,0.0,0.0,-2.271808,-0.5334381,-1.0636691,1.0,0.0,0.0,0.0,245330464848731
0.26182747,4.1166687,-2.676382,0.0,0.0,0.0,0.75859374,-0.39393428,0.51747847,-0.039588768,245330474820335
0.0,0.0,0.0,-1.8982637,-0.1525636,-0.83169305,1.0,0.0,0.0,0.0,245330484791939
0.039102554,4.1756873,-2.073211,0.0,0.0,0.0,0.751548,-0.41026723,0.51530117,-0.036348242,245330494763543
0.0,0.0,0.0,-1.2809844,0.18829921,-0.5552765,1.0,0.0,0.0,0.0,245330504735150
-0.57666254,4.2798157,-1.8478546,0.0,0.0,0.0,0.7457016,-0.41759133,0.51776046,-0.038350295,245330514714384
0.0,0.0,0.0,-0.56321776,0.33353242,-0.17241672,1.0,0.0,0.0,0.0,245330524693618
-0.7253494,4.464574,-2.0313058,0.0,0.0,0.0,0.7426555,-0.41951406,0.52058977,-0.03817255,245330534672852
0.0,0.0,0.0,0.057726767,0.3631594,0.26984972,1.0,0.0,0.0,0.0,245330544652086
-0.554657,4.464182,-2.3771825,0.0,0.0,0.0,0.74160606,-0.41286188,0.52715,-0.040968623,245330554600802
0.0,0.0,0.0,0.45723262,0.5143485,0.65393126,1.0,0.0,0.0,0.0,245330564549518
-0.73783445,4.38597,-2.4299712,0.0,0.0,0.0,0.74098414,-0.4042413,0.53469044,-0.040467836,245330574498234
0.0,0.0,0.0,0.66798115,0.7286095,0.979217,1.0,0.0,0.0,0.0,245330584446952
-1.2891226,4.2264094,-2.1348972,0.0,0.0,0.0,0.73940635,-0.39061114,0.5469428,-0.03943261,245330594418556
0.0,0.0,0.0,0.8011498,0.82650065,1.3326025,1.0,0.0,0.0,0.0,245330604390160
-1.3116407,3.7355032,-1.7023201,0.0,0.0,0.0,0.73361737,-0.36781237,0.5708236,-0.026077699,245330614361764
0.0,0.0,0.0,0.82558435,0.8116872,1.6734654,1.0,0.0,0.0,0.0,245330624333370
-0.9594822,2.9570394,-1.3283002,0.0,0.0,0.0,0.72528416,-0.3399946,0.5986033,-0.006369737,245330634335492
0.0,0.0,0.0,0.71868294,0.85994554,1.9292651,1.0,0.0,0.0,0.0,245330644337614
-1.2891588,2.439993,-1.3388839,0.0,0.0,0.0,0.7211237,-0.32074884,0.6140851,0.00071539404,245330654339736
0.0,0.0,0.0,0.5132795,1.0667235,2.132225,1.0,0.0,0.0,0.0,245330664341859
-2.269905,2.057798,-1.3800672,0.0,0.0,0.0,0.7151695,-0.30255517,0.630012,0.008827206,245330674290575
