timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
245324120000000,0.015735626,0.3342266,-0.16374665,-0.0106901415,0.041233405,0.18142697,1.0,0.0,0.0,0.0
245324140000000,0.036790848,0.27361465,-0.16686624,-0.0022907446,0.044745877,0.20479257,0.7302188,-0.09249666,0.669742,-0.09833889
245324160000000,0.07778263,0.20145392,-0.14491838,-0.00580322,0.044898596,0.22250767,0.7301203,-0.09090313,0.67029035,-0.096808665
245324180000000,0.0,0.0,0.0,0.0,0.0,0.0,0.73001134,-0.08941794,0.6708639,-0.09502376
245324200000000,0.07775974,0.070096254,-0.08091462,-0.030390546,0.047800206,0.23762658,0.7298607,-0.08785127,0.67147505,-0.09331
245324220000000,0.0,0.0,0.0,-0.034208454,0.046120327,0.24205536,0.72974545,-0.086449005,0.6720506,-0.09135733
245324240000000,0.11391926,-0.0904119,-0.0555287,-0.036957346,0.040927973,0.24312437,1.0,0.0,0.0,0.0
245324260000000,0.0,0.0,0.0,-0.041080687,0.0355829,0.23823744,0.72957987,-0.083570495,0.673099,-0.0875614
245324280000000,0.14192581,-0.21484709,-0.033132136,0.0,0.0,0.0,0.7295407,-0.08220569,0.67353845,-0.08578259
245324300000000,0.1710825,-0.2615025,-0.05390489,-0.04337143,0.024129177,0.2098322,0.7295231,-0.08110713,0.67391527,-0.084000036
245324320000000,0.12402153,-0.33549762,-0.07079071,-0.049785517,0.020616703,0.18463401,0.72947806,-0.080090106,0.6742673,-0.08252845
245324340000000,0.10492325,-0.39987183,-0.043376863,0.0,0.0,0.0,0.7294427,-0.07940754,0.67455786,-0.081113786
245324360000000,0.09102821,-0.4102745,-0.058105946,-0.038179077,0.014660766,0.12644911,0.7293973,-0.07873335,0.6748039,-0.08012776
245324380000000,0.0,0.0,0.0,-0.034208454,0.014660766,0.09117164,0.7293406,-0.07838637,0.6750051,-0.0792851
245324400000000,0.03041935,-0.45224977,-0.03748107,-0.029474247,0.016493361,0.05513059,0.7292257,-0.07809378,0.6752064,-0.07891504
245324420000000,0.0457201,-0.44088292,-0.074242175,0.0,0.0,0.0,0.729124,-0.07813139,0.6753407,-0.0786685
245324440000000,0.03444767,-0.40119386,-0.060967386,0.0,0.0,0.0,0.7289855,-0.07829037,0.67545444,-0.07881674
245324460000000,0.029846191,-0.40078187,-0.013703048,-0.021227567,0.01450805,-0.045814894,1.0,0.0,0.0,0.0
245324480000000,0.039385796,-0.36966157,0.03410709,0.0021380284,0.015577064,-0.07070765,0.728665,-0.07918446,0.6755928,-0.079696536
245324500000000,0.00083065033,-0.27971053,0.038807333,0.022296581,0.01786781,-0.09117164,0.728488,-0.0796259,0.67563,-0.08055528
245324520000000,0.010812759,-0.1822455,0.04171443,0.026725354,0.005955936,-0.10842858,0.72837293,-0.08009347,0.6755694,-0.081632994
245324540000000,0.097537994,-0.108622074,0.05273789,0.019089539,-0.0106901415,-0.12583824,0.7283717,-0.08082358,0.6753567,-0.08267825
245324560000000,0.12086868,-0.07390094,0.022207797,0.0,0.0,0.0,0.7283425,-0.08153397,0.6751255,-0.084113866
245324580000000,0.0,0.0,0.0,0.0,0.0,0.0,0.72832316,-0.082759194,0.6748514,-0.085276015
245324600000000,0.014948845,0.018125296,0.0024389625,-0.009010263,-0.024892759,-0.17715092,1.0,0.0,0.0,0.0
245324620000000,-0.03051281,0.08589268,-0.04264182,0.0,0.0,0.0,0.7283649,-0.08516401,0.67417145,-0.087889545
245324640000000,-0.04512596,0.11788082,-0.08407444,0.0,0.0,0.0,0.7284385,-0.086289406,0.6737777,-0.08919195
245324660000000,0.0,0.0,0.0,0.0013744468,-0.03848451,-0.16646078,1.0,0.0,0.0,0.0
245324680000000,-0.06731892,0.20946264,-0.11975449,0.0065668016,-0.034055736,-0.15683965,0.728628,-0.08837968,0.67297906,-0.09159453
245324700000000,-0.01824379,0.2832563,-0.09456867,0.01450805,-0.037873644,-0.1421789,1.0,0.0,0.0,0.0
245324720000000,0.0075130463,0.33142877,-0.14739591,0.01740966,-0.034513887,-0.12812899,0.72888345,-0.08990441,0.6721985,-0.0937839
245324740000000,0.0038986206,0.35830092,-0.17863375,0.0,0.0,0.0,0.728973,-0.09065868,0.67187417,-0.09468111
245324780000000,0.0015935898,0.43643284,-0.1364572,0.020922136,-0.026572637,-0.08857546,0.72915375,-0.09167255,0.6713091,-0.096307166
245324800000000,0.018491745,0.48221707,-0.20030278,0.0,0.0,0.0,0.72921365,-0.091854446,0.67111003,-0.09706481
245324820000000,-0.039120674,0.48777604,-0.19232047,0.0,0.0,0.0,0.72923565,-0.092171416,0.6709972,-0.09737859
245324840000000,-0.063747406,0.47435832,-0.2077992,0.0,0.0,0.0,0.7292229,-0.09229646,0.67097676,-0.09749685
245324860000000,-0.062895775,0.47537065,-0.21862185,-0.013133603,-0.00290161,0.0071776668,0.7292314,-0.09230843,0.67099315,-0.097308576
245324880000000,-0.02070713,0.4358008,-0.23185426,-0.029474247,-0.001985312,0.030695979,0.72923434,-0.09222336,0.67105687,-0.096927546
245324900000000,-0.0027189255,0.3882327,-0.2545089,-0.05467244,0.002443461,0.041996986,1.0,0.0,0.0,0.0
245324920000000,-0.010744095,0.30945563,-0.23852897,-0.08032878,0.008552114,0.046883907,0.7290964,-0.0925273,0.6713839,-0.09539857
245324940000000,-0.007619858,0.270777,-0.20304841,-0.086132,0.013133603,0.055588737,0.7289722,-0.09277091,0.6716252,-0.09440795
245324960000000,0.0077705383,0.24373317,-0.19155782,-0.07360926,0.016340645,0.069027774,0.728842,-0.09270217,0.6718962,-0.093547985
245324980000000,-0.003396988,0.19323683,-0.17729306,-0.056046885,0.02687807,0.08124508,0.7286823,-0.09252067,0.6722257,-0.092600144
245325000000000,-0.0030784607,0.17595387,-0.14738339,-0.04428773,0.03573562,0.094225965,0.72847706,-0.09212955,0.67262745,-0.091683164
245325020000000,0.028575897,0.1329093,-0.12763542,-0.043982297,0.035430185,0.10705414,0.7282921,-0.0916815,0.6730311,-0.090633176
245325040000000,0.06878567,0.106823444,-0.08521336,-0.052534413,0.03176499,0.11530081,0.7281235,-0.09115258,0.6734262,-0.08957973
245325060000000,0.08056831,0.054401636,-0.045974076,-0.06093381,0.029932396,0.11927144,0.7279701,-0.0907396,0.67380977,-0.08835344
