accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,timestamp
0.0,0.0,0.0,-7.746993,3.6534324,9.153663,1.0,0.0,0.0,0.0,244774844584144
0.0,0.0,0.0,0.0,0.0,0.0,0.48750767,0.11635604,0.588789,-0.63413346,244774864527347
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244774884447664
-23.535828,-22.684113,3.2143562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244774904345090
-19.88041,-19.170073,3.9250832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244774924295925
-15.281317,-16.910494,3.6025338,-3.0027082,1.1018482,8.580824,1.0,0.0,0.0,0.0,244774944300164
-10.11198,-16.49819,3.4518275,-1.779145,0.4625777,8.019897,1.0,0.0,0.0,0.0,244774964273885
-4.800643,-16.588415,4.045381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244774984217088
3.5187016,-13.372669,2.5338154,1.3293955,0.038789943,4.0552287,1.0,0.0,0.0,0.0,244775024126387
4.215752,-11.085512,1.9788263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244775044077219
0.0,0.0,0.0,0.0,0.0,0.0,0.65500414,0.44305223,0.6040014,-0.09928026,244775064020422
2.5594072,-9.785944,2.4561145,-0.3297145,0.56230146,0.021227567,0.65317863,0.44040716,0.6085325,-0.095328026,244775083940740
0.0,0.0,0.0,0.0,0.0,0.0,0.65682197,0.4203797,0.61776066,-0.101181045,244775103838167
-0.2552395,-13.308025,-0.029091395,-2.4904976,-1.2070698,-0.29352075,0.702981,0.3475701,0.6168936,-0.06674618,244775183710164
0.0,0.0,0.0,0.0,0.0,0.0,0.71823585,0.32817462,0.6102544,-0.063469425,244775203630481
0.0,0.0,0.0,-1.487915,-1.0917689,-1.3159565,1.0,0.0,0.0,0.0,244775223527908
0.0,0.0,0.0,-1.102001,-0.6270532,-2.2015584,0.73347294,0.2864119,0.61116475,-0.08039499,244775243455855
-1.1916065,-7.798318,-1.7204072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244775263414318
-1.9291792,-6.3654194,-1.6603565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244775283365150
0.0,0.0,0.0,-1.5714508,-0.055283304,-4.1952696,1.0,0.0,0.0,0.0,244775303308353
0.0,0.0,0.0,0.0,0.0,0.0,0.7277265,0.14760323,0.6497548,-0.16262259,244775323282077
