timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
3631840000000,0.0,0.0,0.0,-3.33059,-1.640784,-3.011871,1.0,0.0,0.0,0.0
3631860000000,-3.6099815,-1.0823388,-0.7437254,-3.0121765,-1.4288138,-3.503312,0.35788426,0.4122157,0.5459211,-0.6355842
3631880000000,-3.8779154,-0.21741009,-0.83247375,-2.5117252,-1.2177598,-3.8159225,0.35241747,0.3733491,0.57341087,-0.6384453
3631900000000,-4.100771,0.42210007,-0.90235984,-1.8422168,-1.0009027,-3.9321396,0.34140363,0.33594286,0.59733814,-0.6432521
3631920000000,-4.4113064,1.384543,-1.2223173,-1.1640037,-0.86284715,-3.8799107,0.32609773,0.30154476,0.61617994,-0.6504255
3631940000000,-4.4135637,2.5931277,-1.5808678,-0.60154957,-0.80939645,-3.6830592,0.30878338,0.27005872,0.6297298,-0.6596678
3631960000000,-4.0760293,3.5988436,-1.9086554,-0.129198,-0.7678576,-3.3748777,0.29294926,0.23992918,0.6393255,-0.6692367
3631980000000,-3.645814,4.4552345,-2.1431103,0.29016098,-0.72494435,-3.0017917,0.27644455,0.21549919,0.6435827,-0.6803968
3632000000000,-2.704246,4.7996497,-2.0719535,0.61193424,-0.6928739,-2.579684,0.28310984,0.21993037,0.64560103,-0.67429864
3632020000000,-2.275813,5.544093,-2.3053315,0.782213,-0.6585127,-2.1346686,0.27022672,0.20260501,0.64359796,-0.6868118
3632040000000,-1.8721266,6.0901403,-2.495684,0.79137594,-0.58368176,-1.6803375,0.261751,0.18671913,0.6405465,-0.6973684
3632060000000,-1.6097736,6.4830475,-2.6733131,0.68554354,-0.48258355,-1.2174544,0.25585097,0.1742697,0.63702065,-0.7059568
3632080000000,-1.4251862,6.654437,-2.7642708,0.50793445,-0.37293324,-0.75533485,0.25270453,0.1652173,0.6338421,-0.71210104
3632100000000,-1.2460132,6.7330008,-2.7661443,0.29352075,-0.2359467,-0.29611692,0.2505566,0.16110101,0.63111085,-0.7162171
3632120000000,-1.2114758,6.6379213,-2.7000847,0.0804815,-0.087201014,0.15928312,0.25429544,0.15745218,0.63038385,-0.7163511
3632140000000,-1.3302217,6.441216,-2.6287494,-0.08597928,0.043982297,0.6065892,0.2574519,0.16010393,0.6299272,-0.71503633
3632160000000,-1.44734,6.1919675,-2.550106,-0.17363845,0.14874569,1.0592403,0.26641226,0.16315332,0.63073117,-0.7103407
3632180000000,-1.476306,5.8841386,-2.4735124,-0.18661933,0.24816401,1.5039502,0.27484685,0.17249133,0.63048846,-0.7051173
3632200000000,-1.5502172,5.4677114,-2.351654,-0.12385293,0.36346483,1.9333885,0.28566203,0.18523046,0.62946314,-0.698472
3632220000000,-1.7452736,4.977733,-2.3009777,-0.007483099,0.48197266,2.3554964,0.29825592,0.20178488,0.62698704,-0.6908065
3632240000000,-1.9990911,4.452213,-2.2864575,0.11575896,0.6186538,2.7527115,0.313843,0.22442892,0.6228574,-0.6805754
3632260000000,-2.3072462,3.782726,-2.3119497,0.2087632,0.7849618,3.114649,0.3324781,0.25457084,0.6171741,-0.66614425
3632280000000,-2.7824297,3.0244155,-2.0928817,0.32559118,0.9447031,3.4116824,0.34817678,0.2815668,0.60962605,-0.6541019
3632300000000,-3.2036257,2.0150275,-1.5679536,0.5731443,1.0467176,3.6264014,0.3637621,0.31116462,0.59995925,-0.64101696
3632320000000,-3.336894,0.83661985,-1.1072652,1.0195341,1.1436925,3.7349827,0.3782064,0.34305295,0.58694774,-0.62830484
3632340000000,-3.3416681,-0.2505672,-1.0099614,1.6180294,1.3006848,3.737579,0.38973132,0.37748262,0.5698609,-0.61715084
3632360000000,-3.317338,-1.3183377,-0.80555767,2.3101397,1.4732542,3.6123517,0.39514166,0.415869,0.5475778,-0.60915893
3632380000000,-3.169796,-2.4590282,-0.22609025,3.1140382,1.6102408,3.3680055,0.39602908,0.4547967,0.5220108,-0.60317963
3632400000000,-2.6263733,-3.4791083,0.2555403,3.9309177,1.7368426,2.9729285,0.38745758,0.49672478,0.4903287,-0.6022614
3632420000000,-1.9436932,-3.6883354,0.3421322,4.4703116,1.8849775,2.460565,0.37277484,0.5367926,0.457383,-0.60307
3632440000000,-1.5916862,-3.228389,0.49511066,4.493372,1.9853121,1.8944459,0.34954247,0.57603246,0.42302594,-0.6058513
3632460000000,-1.5659943,-2.7336657,1.0587919,4.0046797,1.9413297,1.3345878,0.32539892,0.6089525,0.3944372,-0.6063924
3632480000000,-1.5774441,-2.3043098,2.0255556,3.1977267,1.765706,0.83077675,0.29964566,0.63692474,0.36949107,-0.606643
3632500000000,-1.4417009,-1.8214109,2.8854878,2.2175937,1.4979943,0.39690968,0.27986777,0.6565587,0.3543682,-0.6041755
3632520000000,-1.1213303,-1.339158,3.5325747,1.163851,1.1707232,0.07513642,0.26389125,0.6705285,0.34501514,-0.6014297
3632540000000,-0.6640949,-1.2990513,4.0136805,0.2218968,0.86330533,-0.12812899,0.25611112,0.67760783,0.34444958,-0.5971678
3632560000000,-0.26547718,-1.4274992,4.3369613,-0.54443365,0.5823073,-0.22266038,0.25410518,0.6796184,0.3488858,-0.59315103
3632580000000,0.17288017,-1.378592,4.246768,-1.1397219,0.2782491,-0.27687466,0.25768998,0.6702469,0.35642081,-0.59777015
3632600000000,0.5994997,-1.2850242,3.575571,-1.5567901,0.020005837,-0.31047225,0.26339293,0.6439532,0.36354437,-0.61950296
3632620000000,0.73195934,-1.4914739,3.050158,-1.6902641,-0.22540927,-0.34284812,0.27077684,0.6206892,0.37596536,-0.6325145
3632640000000,0.69695187,-1.5782163,2.4185236,-1.5761851,-0.44822237,-0.37675115,0.27294436,0.5948019,0.3870076,-0.64956695
3632660000000,0.5902462,-1.5126233,1.9065499,-1.41904,-0.65316767,-0.4259258,0.27835572,0.57545406,0.39939764,-0.65715474
3632680000000,0.35984802,-1.2812166,1.475213,-1.3277156,-0.8520043,-0.5015204,0.28142267,0.5631,0.40583235,-0.66258574
3632700000000,0.0367136,-1.2429521,1.2560899,-1.2667818,-1.063211,-0.61193424,0.2886836,0.550086,0.41491005,-0.66476834
3632720000000,-0.32106113,-1.1101127,0.92263955,-1.1791227,-1.24082,-0.731053,0.292519,0.5381073,0.41990772,-0.6697393
3632740000000,-0.8012123,-0.74338746,0.46749568,-1.1943942,-1.3982705,-0.8755226,0.29885778,0.5223385,0.42800856,-0.67428124
3632760000000,-1.3300362,-0.38959336,-0.087877214,-1.363604,-1.5526668,-1.0296134,0.30233103,0.5064501,0.43410057,-0.6809266
3632780000000,-1.8545437,-0.4473784,-0.40664613,-1.5884024,-1.7024814,-1.244638,0.30915192,0.48574764,0.44486314,-0.68598187
3632800000000,-2.3705225,-0.7675154,-0.7180023,-1.7924314,-1.7832683,-1.5569428,0.3127766,0.46405533,0.4552076,-0.69253844
3632820000000,-2.9191856,-1.0209486,-1.4103101,-1.9908098,-1.7724255,-2.030058,0.31723437,0.43741375,0.4707908,-0.697415
3632840000000,-3.5836678,-1.1830935,-2.1087124,-2.3429737,-1.732872,-2.7096455,0.31573522,0.4088125,0.4884038,-0.7033104
