accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,turn,,,,0.564074,-0.035365384,-0.5664367,0.599766,27,rotation_vector,travel,0.029146194458007812
11.915407,5.0084767,5.3014374,turn,,,,,,,,27,linear_acceleration,travel,0.031188011169433594
15.3624735,1.953269,9.063224,turn,,,,,,,,27,linear_acceleration,travel,0.032836198806762695
,,,turn,,,,0.58840716,-0.008873882,-0.5336872,0.6073519,27,rotation_vector,travel,0.179656982421875
,,,turn,,,,0.6044114,0.021934204,-0.5035752,0.6169423,27,rotation_vector,travel,0.18276095390319824
4.0403156,9.371269,-1.7107601,turn,,,,,,,,27,linear_acceleration,travel,0.18442916870117188
,,,turn,4.0973787,1.1960741,-2.2623394,,,,,27,gyroscope,travel,0.1873033046722412
,,,turn,3.975511,0.45356745,-1.5558738,,,,,27,gyroscope,travel,0.19039106369018555
6.7165337,7.2604246,2.6913404,turn,,,,,,,,27,linear_acceleration,travel,0.19335412979125977
,,,turn,,,,0.58351237,0.07228461,-0.43005717,0.6850832,27,rotation_vector,travel,0.19931411743164062
-5.6688695,6.2180696,-4.736266,turn,,,,,,,,27,linear_acceleration,travel,0.19932317733764648
-2.9614677,8.563869,-4.864127,turn,,,,,,,,27,linear_acceleration,travel,0.19932794570922852
,,,turn,3.375183,0.17058411,-0.5537493,,,,,27,gyroscope,travel,0.19933319091796875
-8.183658,4.6336794,-4.121035,turn,,,,,,,,27,linear_acceleration,travel,0.19933795928955078
,,,turn,1.5755742,0.15515977,3.7546833,,,,,27,gyroscope,travel,0.1993422508239746
,,,turn,2.8506026,0.23258694,0.6779077,,,,,27,gyroscope,travel,0.19934630393981934
0.14574575,10.813875,-4.377966,turn,,,,,,,,27,linear_acceleration,travel,0.2014479637145996
,,,turn,2.043955,-0.16798794,4.720003,,,,,27,gyroscope,travel,0.20343923568725586
,,,turn,,,,0.6107053,0.04891976,-0.47927406,0.6284443,27,rotation_vector,travel,0.2048649787902832
2.7481651,10.750214,-3.9558775,turn,,,,,,,,27,linear_acceleration,travel,0.2069408893585205
,,,turn,1.7229455,0.2950479,2.7957776,,,,,27,gyroscope,travel,0.20831894874572754
,,,turn,2.123215,0.24251351,1.8356501,,,,,27,gyroscope,travel,0.2095649242401123
,,,turn,,,,0.5997675,0.07372703,-0.44213507,0.66284233,27,rotation_vector,travel,0.21219706535339355
-10.346558,3.212233,-4.278532,turn,,,,,,,,27,linear_acceleration,travel,0.21690917015075684
,,,turn,,,,0.56055784,0.06484244,-0.41955373,0.711017,27,rotation_vector,travel,0.21816706657409668
,,,turn,,,,0.52809346,0.056419723,-0.40968692,0.74168104,27,rotation_vector,travel,0.22081613540649414
,,,turn,2.4294112,0.087964594,5.2079315,,,,,27,gyroscope,travel,0.2663259506225586
,,,turn,1.8871155,0.8213083,4.7343583,,,,,27,gyroscope,travel,0.2685081958770752
-11.921104,-2.4204454,-5.231091,turn,,,,,,,,27,linear_acceleration,travel,0.27128124237060547
-15.916909,-8.066775,-6.716281,turn,,,,,,,,27,linear_acceleration,travel,0.27339911460876465
,,,turn,,,,0.4471311,0.03494954,-0.37818202,0.80983365,27,rotation_vector,travel,0.2752552032470703
,,,turn,,,,0.48646802,0.048900068,-0.39541942,0.777561,27,rotation_vector,travel,0.4269680976867676
,,,turn,,,,0.40511176,-0.015388448,-0.35092303,0.8440975,27,rotation_vector,travel,0.4325251579284668
,,,turn,-2.3388503,1.0372492,-0.41141775,,,,,27,gyroscope,travel,0.43255114555358887
-9.041971,-4.7458134,1.600421,turn,,,,,,,,27,linear_acceleration,travel,0.4325592517852783
,,,turn,-0.659429,-0.3304781,1.0714576,,,,,27,gyroscope,travel,0.43256402015686035
-2.7501748,0.34097862,6.140409,turn,,,,,,,,27,linear_acceleration,travel,0.43256711959838867
