accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
-0.93731594,3.4094067,-2.653043,turn,,,,,,,,35,linear_acceleration,travel,0.06121659278869629
,,,turn,,,,0.6852947,-0.38224062,0.61957717,0.019683601,35,rotation_vector,travel,0.06377601623535156
,,,turn,,,,0.6629868,-0.46358612,0.5834153,0.07185373,35,rotation_vector,travel,0.07082390785217285
,,,turn,,,,0.6486284,-0.49296072,0.5708623,0.10191821,35,rotation_vector,travel,0.0708317756652832
,,,turn,,,,0.685303,-0.40210858,0.60650086,0.02872886,35,rotation_vector,travel,0.07083964347839355
-0.97120285,4.089363,-3.4717655,turn,,,,,,,,35,linear_acceleration,travel,0.07236194610595703
,,,turn,-2.1488712,-1.5421293,-1.3396275,,,,,35,gyroscope,travel,0.07502174377441406
,,,turn,-2.7409523,-1.1429288,-0.9995282,,,,,35,gyroscope,travel,0.07825374603271484
0.7774563,4.1336994,-3.0392036,turn,,,,,,,,35,linear_acceleration,travel,0.08020257949829102
,,,turn,,,,0.66922605,-0.44110408,0.5952002,0.05745063,35,rotation_vector,travel,0.08313679695129395
-0.11921978,4.338022,-3.557715,turn,,,,,,,,35,linear_acceleration,travel,0.08485889434814453
,,,turn,,,,0.67252254,-0.4169441,0.6099609,0.042645294,35,rotation_vector,travel,0.08669066429138184
,,,turn,-2.5654814,-1.4552337,-1.1861476,,,,,35,gyroscope,travel,0.08846688270568848
,,,turn,-2.195297,-0.603993,-0.36163223,,,,,35,gyroscope,travel,0.09123992919921875
,,,turn,,,,0.6559256,-0.48177838,0.57481235,0.085100435,35,rotation_vector,travel,0.09369874000549316
0.8231926,3.4717395,-2.0067072,turn,,,,,,,,35,linear_acceleration,travel,0.09577775001525879
,,,turn,-2.5573874,-0.7994699,-0.7272351,,,,,35,gyroscope,travel,0.09819173812866211
0.061462402,2.958365,-1.0312667,turn,,,,,,,,35,linear_acceleration,travel,0.10025763511657715
,,,turn,-1.8124372,-0.7079928,0.6533204,,,,,35,gyroscope,travel,0.10164189338684082
-0.7781725,2.6080961,-0.21600449,turn,,,,,,,,35,linear_acceleration,travel,0.10313582420349121
-1.1490879,2.1366892,0.041857958,turn,,,,,,,,35,linear_acceleration,travel,0.20775985717773438
,,,turn,-2.0818288,-0.8371908,1.0966558,,,,,35,gyroscope,travel,0.21719884872436523
,,,turn,,,,0.61776304,-0.51350605,0.5622053,0.196483,35,rotation_vector,travel,0.21721291542053223
,,,turn,,,,0.6072603,-0.5182668,0.5599166,0.22164816,35,rotation_vector,travel,0.21722173690795898
,,,turn,,,,0.6423183,-0.49837247,0.5689574,0.1238529,35,rotation_vector,travel,0.21722865104675293
,,,turn,-2.2852468,-0.8071057,1.5085317,,,,,35,gyroscope,travel,0.21723484992980957
,,,turn,-2.7119362,-0.55481833,0.36193767,,,,,35,gyroscope,travel,0.2172396183013916
,,,turn,-1.8634444,-0.5983425,0.11866058,,,,,35,gyroscope,travel,0.21724390983581543
,,,turn,-1.3193163,-0.45234573,-0.15821409,,,,,35,gyroscope,travel,0.21724796295166016
,,,turn,,,,0.63578576,-0.50416297,0.5662644,0.14470941,35,rotation_vector,travel,0.21759271621704102
,,,turn,,,,0.6275293,-0.5094084,0.5637907,0.1698537,35,rotation_vector,travel,0.21994972229003906
-1.2877045,-0.59370565,-1.5218387,turn,,,,,,,,35,linear_acceleration,travel,0.221632719039917
-1.3126869,1.4514976,-0.47415638,turn,,,,,,,,35,linear_acceleration,travel,0.22373580932617188
,,,turn,-2.2519548,-0.8669705,1.4049901,,,,,35,gyroscope,travel,0.22561883926391602
-0.15259075,-6.8985233,-0.935918,turn,,,,,,,,35,linear_acceleration,travel,0.22749686241149902
-0.81040096,-3.7312412,-1.1591312,turn,,,,,,,,35,linear_acceleration,travel,0.22895383834838867
,,,turn,-2.3512204,-0.6450737,1.1348349,,,,,35,gyroscope,travel,0.23141884803771973
1.1319714,-11.452104,1.653961,turn,,,,,,,,35,linear_acceleration,travel,0.23382568359375
0.5125036,-9.454809,-0.7006563,turn,,,,,,,,35,linear_acceleration,travel,0.23631691932678223
,,,turn,,,,0.5956357,-0.52746826,0.5550863,0.24264102,35,rotation_vector,travel,0.23831677436828613
,,,turn,,,,0.5837117,-0.54440105,0.54252934,0.26185918,35,rotation_vector,travel,0.24127793312072754
,,,turn,-2.922532,-0.7098254,-0.33414328,,,,,35,gyroscope,travel,0.24406075477600098
,,,turn,,,,0.5753684,-0.5596291,0.52741444,0.2785688,35,rotation_vector,travel,0.2473137378692627
3.6106787,-10.597242,1.5714836,turn,,,,,,,,35,linear_acceleration,travel,0.24965476989746094
,,,turn,,,,0.574505,-0.5589125,0.5306981,0.2755364,35,rotation_vector,travel,0.2511298656463623
1.7698088,-12.540356,3.3940492,turn,,,,,,,,35,linear_acceleration,travel,0.25318288803100586
,,,turn,0.2322815,-0.33383787,-0.09330966,,,,,35,gyroscope,travel,0.25432491302490234
,,,turn,,,,0.5811308,-0.55563986,0.52680796,0.27572596,35,rotation_vector,travel,0.3551497459411621
,,,turn,,,,0.5861586,-0.55248636,0.5265434,0.27189916,35,rotation_vector,travel,0.35945773124694824
6.356122,-6.4685965,-1.6801564,turn,,,,,,,,35,linear_acceleration,travel,0.3594677448272705
,,,turn,1.5812247,0.41309762,-0.21731532,,,,,35,gyroscope,travel,0.35947179794311523
,,,turn,,,,0.5893975,-0.55046606,0.52851313,0.26508793,35,rotation_vector,travel,0.35947585105895996
,,,turn,,,,0.5952944,-0.5452422,0.53267026,0.25416133,35,rotation_vector,travel,0.3594796657562256
,,,turn,0.6035349,0.059101213,-0.2041817,,,,,35,gyroscope,travel,0.3594849109649658
,,,turn,0.6575964,-0.2771801,-0.16646078,,,,,35,gyroscope,travel,0.3630847930908203
5.393241,-7.3534555,-0.2681651,turn,,,,,,,,35,linear_acceleration,travel,0.3656597137451172
,,,turn,0.98624194,0.3191771,-0.28298333,,,,,35,gyroscope,travel,0.368135929107666
6.177314,-7.2225304,-1.5188986,turn,,,,,,,,35,linear_acceleration,travel,0.37003588676452637
5.6622424,-6.889557,-1.7001976,turn,,,,,,,,35,linear_acceleration,travel,0.37137675285339355
,,,turn,,,,0.6030161,-0.5366594,0.53898835,0.24054064,35,rotation_vector,travel,0.37371373176574707
5.695977,-5.6939373,-2.1886883,turn,,,,,,,,35,linear_acceleration,travel,0.3766195774078369
,,,turn,1.8257235,0.549626,-0.14553864,,,,,35,gyroscope,travel,0.37859368324279785
