accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,noise,0.074830994,-0.33353242,1.4863878,,,,,60,gyroscope,neutral,0.6854400634765625
,,,noise,0.3996586,-0.19333886,1.3938417,,,,,60,gyroscope,neutral,0.6905670166015625
,,,noise,,,,0.65857136,0.2751146,0.64813274,-0.2655552,60,rotation_vector,neutral,0.6905889511108398
0.44087982,-3.891964,-0.01743579,noise,,,,,,,,60,linear_acceleration,neutral,0.693105936050415
,,,noise,,,,0.66005194,0.26388592,0.6529199,-0.26151738,60,rotation_vector,neutral,0.694911003112793
,,,noise,1.4781412,-0.020922136,1.2147056,,,,,60,gyroscope,neutral,0.6964669227600098
0.5155573,-3.5924761,-0.2861417,noise,,,,,,,,60,linear_acceleration,neutral,0.6982629299163818
,,,noise,0.90178984,-0.07849618,1.3008375,,,,,60,gyroscope,neutral,0.6999740600585938
,,,noise,2.2449298,-0.0053450707,1.0939069,,,,,60,gyroscope,neutral,0.7016570568084717
0.23002052,-4.367733,-0.037485346,noise,,,,,,,,60,linear_acceleration,neutral,0.7042529582977295
0.36725998,-4.053291,-0.041552342,noise,,,,,,,,60,linear_acceleration,neutral,0.7061519622802734
,,,noise,,,,0.6555385,0.2911628,0.6415029,-0.27196977,60,rotation_vector,neutral,0.707078218460083
,,,noise,1.9394971,0.006872234,1.1641564,,,,,60,gyroscope,neutral,0.7088959217071533
,,,noise,,,,0.65167713,0.3111673,0.6328653,-0.27923733,60,rotation_vector,neutral,1.189673900604248
,,,noise,2.7189612,-0.076358154,0.75961095,,,,,60,gyroscope,neutral,1.2033500671386719
-0.23543549,-5.127929,0.3010619,noise,,,,,,,,60,linear_acceleration,neutral,1.2048051357269287
0.08895016,-4.7920723,0.07614476,noise,,,,,,,,60,linear_acceleration,neutral,1.2048120498657227
,,,noise,0.6075055,-0.7626653,-1.5731307,,,,,60,gyroscope,neutral,1.2048189640045166
,,,noise,,,,0.5975265,0.39577278,0.56643766,-0.40678564,60,rotation_vector,neutral,1.2048239707946777
,,,noise,-0.89965177,-1.0419834,-2.3280075,,,,,60,gyroscope,neutral,1.2048277854919434
,,,noise,,,,0.5964659,0.37581658,0.57104874,-0.4205873,60,rotation_vector,neutral,1.2048320770263672
,,,noise,,,,0.6407186,0.35485598,0.61179376,-0.29877314,60,rotation_vector,neutral,1.204836130142212
,,,noise,,,,0.6468952,0.33279005,0.62279713,-0.28792554,60,rotation_vector,neutral,1.2057290077209473
,,,noise,2.4972172,-0.035430185,0.97219205,,,,,60,gyroscope,neutral,1.2069580554962158
,,,noise,2.5465446,-0.3107777,0.11575896,,,,,60,gyroscope,neutral,1.208003044128418
-0.509634,-5.061881,0.2088868,noise,,,,,,,,60,linear_acceleration,neutral,1.2110180854797363
,,,noise,,,,0.62518454,0.39357167,0.5888296,-0.3279109,60,rotation_vector,neutral,1.2131919860839844
-0.5635519,-4.533011,-0.20589122,noise,,,,,,,,60,linear_acceleration,neutral,1.2151999473571777
,,,noise,,,,0.63310105,0.3758772,0.6002517,-0.31240588,60,rotation_vector,neutral,1.2166321277618408
,,,noise,2.7814221,-0.2134974,0.45860708,,,,,60,gyroscope,neutral,1.2193148136138916
,,,noise,,,,0.61770034,0.40610343,0.579175,-0.3436316,60,rotation_vector,neutral,1.2222509384155273
-0.621109,-4.0947695,-0.44156292,noise,,,,,,,,60,linear_acceleration,neutral,1.223923921585083
,,,noise,,,,0.61129636,0.4125999,0.5718322,-0.35928547,60,rotation_vector,neutral,1.2265970706939697
,,,noise,2.1009183,-0.43096542,-0.2782491,,,,,60,gyroscope,neutral,1.2287118434906006
-0.7417755,-3.7577875,-0.5087075,noise,,,,,,,,60,linear_acceleration,neutral,1.2317109107971191
