accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,turn,-0.4092797,0.17745635,0.07467828,,,,,32,gyroscope,travel,0.0036580562591552734
,,,turn,-0.322995,0.24098633,-0.057421334,,,,,32,gyroscope,travel,0.005675077438354492
,,,turn,,,,0.7721281,-0.10994855,0.61291474,-0.12674776,32,rotation_vector,travel,0.00838017463684082
,,,turn,-0.4709771,0.12675454,0.18280143,,,,,32,gyroscope,travel,0.01041412353515625
-0.604537,0.7659905,0.17201066,turn,,,,,,,,32,linear_acceleration,travel,0.012777090072631836
,,,turn,,,,0.7683175,-0.11713288,0.61848193,-0.11596678,32,rotation_vector,travel,0.014863252639770508
,,,turn,,,,0.76925033,-0.11486395,0.6168274,-0.12076512,32,rotation_vector,travel,0.017461061477661133
,,,turn,-0.52503866,0.09407325,0.26007587,,,,,32,gyroscope,travel,0.020100116729736328
,,,turn,-0.5497787,0.089186326,0.31795537,,,,,32,gyroscope,travel,0.025170087814331055
,,,turn,,,,0.7674821,-0.119395666,0.6201019,-0.11040676,32,rotation_vector,travel,0.029534101486206055
0.37413502,0.5633471,0.020986438,turn,,,,,,,,32,linear_acceleration,travel,0.03255414962768555
,,,turn,,,,0.76662236,-0.12133268,0.62181574,-0.104468696,32,rotation_vector,travel,0.03484797477722168
,,,turn,-0.5357288,0.09972375,0.3652974,,,,,32,gyroscope,travel,0.038320302963256836
0.54365826,0.3747325,-0.026205659,turn,,,,,,,,32,linear_acceleration,travel,0.04278922080993652
,,,turn,-0.5371033,0.099571034,0.4184427,,,,,32,gyroscope,travel,0.046376943588256836
0.35010338,0.11214018,-0.14119506,turn,,,,,,,,32,linear_acceleration,travel,0.04916095733642578
-0.013270378,-0.12393665,-0.2541852,turn,,,,,,,,32,linear_acceleration,travel,0.05133795738220215
,,,turn,-0.54901516,0.05513059,0.50411654,,,,,32,gyroscope,travel,0.05398297309875488
,,,turn,-0.50808716,-0.019547688,0.65270954,,,,,32,gyroscope,travel,0.05603814125061035
,,,turn,,,,0.7646063,-0.1248049,0.6267131,-0.08385445,32,rotation_vector,travel,0.05797910690307617
,,,turn,-0.54901516,0.008246681,0.5830709,,,,,32,gyroscope,travel,0.05949711799621582
-0.37453365,-0.63891506,-0.34945297,turn,,,,,,,,32,linear_acceleration,travel,0.06131100654602051
,,,turn,,,,0.7644898,-0.124973126,0.6278488,-0.07578313,32,rotation_vector,travel,0.06262516975402832
-0.80811596,-1.0170288,-0.49787104,turn,,,,,,,,32,linear_acceleration,travel,0.06369614601135254
,,,turn,,,,0.7646442,-0.12442163,0.6287174,-0.0674768,32,rotation_vector,travel,0.13059306144714355
,,,turn,,,,0.7646951,-0.120482236,0.6321191,-0.033927403,32,rotation_vector,travel,0.13810014724731445
,,,turn,,,,0.7585512,-0.12422889,0.63852596,-0.038103476,32,rotation_vector,travel,0.13811302185058594
0.8246479,-1.7841156,-0.8016706,turn,,,,,,,,32,linear_acceleration,travel,0.13811826705932617
,,,turn,,,,0.76515716,-0.12350517,0.6291343,-0.058916274,32,rotation_vector,travel,0.1381230354309082
-1.1934643,-1.2721312,-0.80409515,turn,,,,,,,,32,linear_acceleration,travel,0.14142417907714844
-1.2372961,-1.5669439,-1.1769123,turn,,,,,,,,32,linear_acceleration,travel,0.1439962387084961
,,,turn,-0.46654832,-0.09468412,0.7322747,,,,,32,gyroscope,travel,0.14558815956115723
,,,turn,-0.47525316,-0.077579886,0.70341134,,,,,32,gyroscope,travel,0.1475200653076172
,,,turn,-0.4708244,-0.0421497,0.73792523,,,,,32,gyroscope,travel,0.1488819122314453
,,,turn,-0.45982882,0.013133603,0.7087564,,,,,32,gyroscope,travel,0.15001392364501953
-1.1819754,-1.7441838,-1.4603302,turn,,,,,,,,32,linear_acceleration,travel,0.15177702903747559
-1.0864029,-1.8785355,-1.4899309,turn,,,,,,,,32,linear_acceleration,travel,0.15384292602539062
,,,turn,,,,0.76522255,-0.12152987,0.63081247,-0.041720036,32,rotation_vector,travel,0.15503907203674316
,,,turn,,,,0.76543605,-0.12247378,0.62975013,-0.050225195,32,rotation_vector,travel,0.15666413307189941
,,,turn,-0.3202461,0.05467244,0.655153,,,,,32,gyroscope,travel,0.15824103355407715
,,,turn,0.05100725,0.14202617,0.606131,,,,,32,gyroscope,travel,0.16030526161193848
-0.71150017,-1.9843199,-1.3170054,turn,,,,,,,,32,linear_acceleration,travel,0.16277194023132324
,,,turn,,,,0.76385623,-0.118274085,0.6338,-0.02885436,32,rotation_vector,travel,0.1653141975402832
0.017641068,-2.2349515,-1.1020628,turn,,,,,,,,32,linear_acceleration,travel,0.16854023933410645
,,,turn,0.52549684,0.32513303,0.54199016,,,,,32,gyroscope,travel,0.17149114608764648
0.7067337,-1.9758685,-0.8340387,turn,,,,,,,,32,linear_acceleration,travel,0.17454910278320312
,,,turn,,,,0.7555485,-0.118256934,0.6428968,-0.042959366,32,rotation_vector,travel,0.1758279800415039
,,,turn,0.9271407,0.51159966,0.47158796,,,,,32,gyroscope,travel,0.17688512802124023
,,,turn,1.2163854,0.6055202,0.46013424,,,,,32,gyroscope,travel,0.27054309844970703
,,,turn,,,,0.74624944,-0.102543734,0.65476155,-0.062321942,32,rotation_vector,travel,0.2811310291290283
,,,turn,,,,0.74154806,-0.092053935,0.6604949,-0.07334234,32,rotation_vector,travel,0.2830212116241455
0.6428337,-1.448736,-0.72105306,turn,,,,,,,,32,linear_acceleration,travel,0.28305912017822266
0.57466984,-1.5318422,-0.7908212,turn,,,,,,,,32,linear_acceleration,travel,0.28505516052246094
,,,turn,,,,0.7502346,-0.11285474,0.64928,-0.05336019,32,rotation_vector,travel,0.28627514839172363
,,,turn,1.409877,0.66675943,0.49510628,,,,,32,gyroscope,travel,0.28734588623046875
,,,turn,1.5120442,0.75640386,0.52122074,,,,,32,gyroscope,travel,0.28941798210144043
,,,turn,1.5685493,0.75716746,0.52870387,,,,,32,gyroscope,travel,0.29102420806884766
,,,turn,,,,0.7377246,-0.078024395,0.66553456,-0.08208779,32,rotation_vector,travel,0.2922482490539551
0.15665531,-1.5186813,-0.13259923,turn,,,,,,,,32,linear_acceleration,travel,0.29451608657836914
