accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,turn,,,,0.5074554,0.23857127,0.7128861,-0.42114878,12,rotation_vector,travel,1.5488572120666504
,,,turn,,,,0.45918134,0.23402599,0.72040355,-0.4641153,12,rotation_vector,travel,1.551161289215088
,,,turn,1.8361082,1.3118331,-2.3727534,,,,,12,gyroscope,travel,1.5590331554412842
-2.2746387,2.2116873,0.35778797,turn,,,,,,,,12,linear_acceleration,travel,1.5609731674194336
,,,turn,,,,0.38572922,0.23129739,0.7150034,-0.53524274,12,rotation_vector,travel,1.5623621940612793
,,,turn,,,,0.33933476,0.23784994,0.693879,-0.5889069,12,rotation_vector,travel,1.5647943019866943
,,,turn,3.605174,0.7076874,-1.7475327,,,,,12,gyroscope,travel,1.5673942565917969
-2.06102,4.396288,-1.3412077,turn,,,,,,,,12,linear_acceleration,travel,1.5697133541107178
-0.6452861,4.743428,-1.3402009,turn,,,,,,,,12,linear_acceleration,travel,1.5715813636779785
,,,turn,1.2437216,0.07727446,-0.4596761,,,,,12,gyroscope,travel,1.5744130611419678
,,,turn,2.375044,-0.03970624,-0.55741453,,,,,12,gyroscope,travel,1.5774962902069092
,,,turn,,,,0.24733602,0.28507376,0.5375116,-0.75408167,12,rotation_vector,travel,1.5793242454528809
-3.0945244,3.8177896,-1.4813553,turn,,,,,,,,12,linear_acceleration,travel,1.5818901062011719
-2.5053253,2.2075982,-0.87563634,turn,,,,,,,,12,linear_acceleration,travel,1.584214210510254
,,,turn,,,,0.60174274,-0.12527943,0.65752614,-0.43574095,12,rotation_vector,travel,1.584219217300415
,,,turn,,,,0.27097508,0.29563132,0.5320205,-0.7457405,12,rotation_vector,travel,1.5868370532989502
,,,turn,,,,0.2730506,0.30391943,0.5168013,-0.75232494,12,rotation_vector,travel,1.5890381336212158
,,,turn,,,,0.27124777,0.30914178,0.5071286,-0.7574144,12,rotation_vector,travel,1.591186285018921
-0.67206,2.2285633,-0.4257927,turn,,,,,,,,12,linear_acceleration,travel,1.5929372310638428
-0.5084343,2.1670113,-0.68826914,turn,,,,,,,,12,linear_acceleration,travel,1.5941760540008545
-0.5646219,1.9960141,-0.38121438,turn,,,,,,,,12,linear_acceleration,travel,1.5968101024627686
,,,turn,0.3200934,0.10781772,0.16584991,,,,,12,gyroscope,travel,1.5994012355804443
,,,turn,,,,0.27282843,0.33693492,0.47183228,-0.767733,12,rotation_vector,travel,1.6005802154541016
,,,turn,,,,0.27533308,0.3456741,0.46269,-0.76851755,12,rotation_vector,travel,1.6021230220794678
-0.9438124,0.9797423,-0.6792462,turn,,,,,,,,12,linear_acceleration,travel,1.6038920879364014
,,,turn,,,,0.2782672,0.3554785,0.45869654,-0.7653756,12,rotation_vector,travel,1.6050643920898438
,,,turn,,,,0.2809085,0.3630953,0.45793143,-0.76128256,12,rotation_vector,travel,1.6074802875518799
0.07314062,0.35121393,-0.17414784,turn,,,,,,,,12,linear_acceleration,travel,1.610307216644287
-0.5674038,1.0025744,-0.031543493,turn,,,,,,,,12,linear_acceleration,travel,1.6131300926208496
,,,turn,,,,0.27870598,0.3717645,0.45598257,-0.7590745,12,rotation_vector,travel,1.6156270503997803
,,,turn,,,,0.2768809,0.38383782,0.44678673,-0.75920165,12,rotation_vector,travel,1.6174111366271973
-0.64393616,1.0086646,-0.21112657,turn,,,,,,,,12,linear_acceleration,travel,1.6212973594665527
,,,turn,,,,0.2760299,0.38448748,0.44806227,-0.7584308,12,rotation_vector,travel,1.6387362480163574
-0.7033291,0.8282471,-0.19054794,turn,,,,,,,,12,linear_acceleration,travel,1.6387441158294678
-0.85479355,0.77754974,-0.53975224,turn,,,,,,,,12,linear_acceleration,travel,1.638749361038208
,,,turn,-0.17272215,0.017104227,0.0076358155,,,,,12,gyroscope,travel,1.6387531757354736
,,,turn,,,,0.2798981,0.38405058,0.45447454,-0.7534023,12,rotation_vector,travel,1.640782117843628
,,,turn,0.601855,-0.018020526,0.056963183,,,,,12,gyroscope,travel,1.6424741744995117
-0.39034176,0.25989866,0.2411027,turn,,,,,,,,12,linear_acceleration,travel,1.6447982788085938
,,,turn,0.93615097,0.020463986,0.06994407,,,,,12,gyroscope,travel,1.6469321250915527
-0.88666344,-0.21914434,-0.5363314,turn,,,,,,,,12,linear_acceleration,travel,1.6484172344207764
-1.2313995,-0.60473347,-1.3875952,turn,,,,,,,,12,linear_acceleration,travel,1.6498222351074219
