accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
1.0979247,-1.5337982,1.3844063,punch,,,,,,,,15,linear_acceleration,combat,0.4978177547454834
,,,punch,-0.19685133,-0.117438845,-0.104610674,,,,,15,gyroscope,combat,0.49989986419677734
,,,punch,,,,0.5546598,0.15094565,0.5867722,-0.57032126,15,rotation_vector,combat,0.5036149024963379
,,,punch,-0.47647488,-0.08597928,-0.6177375,,,,,15,gyroscope,combat,0.5036330223083496
1.2720728,-1.0431757,2.0404215,punch,,,,,,,,15,linear_acceleration,combat,0.5059468746185303
,,,punch,,,,0.55831003,0.1640352,0.5853006,-0.5646287,15,rotation_vector,combat,0.5079660415649414
,,,punch,-0.5777258,-0.10567969,-0.8895725,,,,,15,gyroscope,combat,0.5090029239654541
,,,punch,-0.3904956,-0.18997909,-1.086882,,,,,15,gyroscope,combat,0.566392183303833
1.3007569,-0.55175114,3.77168,punch,,,,,,,,15,linear_acceleration,combat,0.567080020904541
,,,punch,-0.18112154,-0.37216964,-1.3261884,,,,,15,gyroscope,combat,0.5679810047149658
,,,punch,,,,0.550022,0.140301,0.5877621,-0.57647824,15,rotation_vector,combat,0.5690901279449463
,,,punch,,,,0.54467267,0.1277956,0.5875985,-0.58457506,15,rotation_vector,combat,0.5711591243743896
1.3269691,-0.7472768,2.960381,punch,,,,,,,,15,linear_acceleration,combat,0.5733649730682373
,,,punch,-0.15012014,-0.72402805,-1.6097827,,,,,15,gyroscope,combat,0.5747179985046387
,,,punch,,,,0.5406067,0.1107116,0.5848465,-0.59450996,15,rotation_vector,combat,0.6322648525238037
,,,punch,,,,0.5393933,0.08970412,0.57634574,-0.6073168,15,rotation_vector,combat,0.6322729587554932
0.98847675,-0.87899446,5.4300337,punch,,,,,,,,15,linear_acceleration,combat,0.6322791576385498
0.56380606,-1.8528843,7.082896,punch,,,,,,,,15,linear_acceleration,combat,0.6365139484405518
,,,punch,-0.055741455,-1.3526083,-1.8174769,,,,,15,gyroscope,combat,0.6378829479217529
,,,punch,0.41615194,-2.0778582,-1.9498819,,,,,15,gyroscope,combat,0.7015590667724609
,,,punch,,,,0.5415082,0.042656902,0.5393326,-0.6434823,15,rotation_vector,combat,0.7042829990386963
-0.34520006,-3.7174358,3.579996,punch,,,,,,,,15,linear_acceleration,combat,0.7065620422363281
,,,punch,,,,0.5401808,0.067259155,0.56023896,-0.6243503,15,rotation_vector,combat,0.708428144454956
0.41288185,-2.735005,6.147377,punch,,,,,,,,15,linear_acceleration,combat,0.7100429534912109
,,,punch,0.9236283,-2.6125178,-2.090839,,,,,15,gyroscope,combat,0.7114479541778564
,,,punch,,,,0.54303795,0.012428769,0.51880956,-0.66014546,15,rotation_vector,combat,0.7674639225006104
,,,punch,0.84940815,-3.0257683,-2.2725713,,,,,15,gyroscope,combat,0.7693259716033936
-1.8357196,-3.2316408,0.42208385,punch,,,,,,,,15,linear_acceleration,combat,0.7730801105499268
,,,punch,,,,0.5300441,-0.16311117,0.4514549,-0.69902545,15,rotation_vector,combat,0.7743959426879883
-1.4369912,-3.6606278,1.2598906,punch,,,,,,,,15,linear_acceleration,combat,0.7760779857635498
,,,punch,0.2237294,-3.3788483,-2.3674083,,,,,15,gyroscope,combat,0.7789559364318848
,,,punch,,,,0.5451033,-0.024592144,0.50060445,-0.6720512,15,rotation_vector,combat,0.7800519466400146
,,,punch,-1.033584,-3.8513527,-2.9495628,,,,,15,gyroscope,combat,0.7837021350860596
,,,punch,,,,0.54035556,-0.116452344,0.4686624,-0.68906486,15,rotation_vector,combat,0.7863900661468506
,,,punch,-0.4981606,-3.6940548,-2.5170703,,,,,15,gyroscope,combat,0.7898540496826172
-2.6507678,-6.7351675,1.055789,punch,,,,,,,,15,linear_acceleration,combat,0.7926280498504639
-2.0287519,-4.764869,0.8949094,punch,,,,,,,,15,linear_acceleration,combat,0.7939121723175049
,,,punch,,,,0.5453544,-0.0685281,0.48434463,-0.6806634,15,rotation_vector,combat,0.7952148914337158
,,,punch,-0.65316767,-2.7542386,-4.2864413,,,,,15,gyroscope,combat,0.869534969329834
,,,punch,,,,0.49550626,-0.24910223,0.41399848,-0.721822,15,rotation_vector,combat,0.8695440292358398
,,,punch,-0.74097955,-3.0772338,-4.0646973,,,,,15,gyroscope,combat,0.869549036026001
-3.3237312,-8.0974455,0.07524347,punch,,,,,,,,15,linear_acceleration,combat,0.8695540428161621
,,,punch,0.15470162,-2.2169826,-4.454429,,,,,15,gyroscope,combat,0.869891881942749
,,,punch,1.3542882,-1.7119498,-4.3973136,,,,,15,gyroscope,combat,0.8713951110839844
-3.878132,-8.154827,-0.92092085,punch,,,,,,,,15,linear_acceleration,combat,0.8723897933959961
,,,punch,,,,0.5148615,-0.20719251,0.43318835,-0.71016675,15,rotation_vector,combat,0.8760278224945068
,,,punch,-1.0688615,-3.7000108,-3.410308,,,,,15,gyroscope,combat,0.8785879611968994
,,,punch,-0.90209526,-3.3843462,-3.7832413,,,,,15,gyroscope,combat,0.8800661563873291
-4.315643,-8.044561,-1.7723172,punch,,,,,,,,15,linear_acceleration,combat,0.882908821105957
-4.753174,-7.0933456,-1.8599324,punch,,,,,,,,15,linear_acceleration,combat,0.8858387470245361
,,,punch,,,,0.47247306,-0.28828403,0.3941175,-0.7337117,15,rotation_vector,combat,0.887645959854126
-4.9443684,-5.615014,-1.8495903,punch,,,,,,,,15,linear_acceleration,combat,0.8908569812774658
,,,punch,-0.40790528,-2.4573581,-4.4241915,,,,,15,gyroscope,combat,0.8937809467315674
-5.072057,-4.5931826,-2.4143462,punch,,,,,,,,15,linear_acceleration,combat,0.8967077732086182
,,,punch,,,,0.4480185,-0.322947,0.37105688,-0.7465263,15,rotation_vector,combat,0.8991439342498779
,,,punch,,,,0.4235698,-0.35229334,0.34339535,-0.76062983,15,rotation_vector,combat,0.9008498191833496
,,,punch,,,,0.39963377,-0.37612015,0.3114044,-0.7757923,15,rotation_vector,combat,0.9028730392456055
,,,punch,,,,0.38323256,-0.38888612,0.29676697,-0.7834729,15,rotation_vector,combat,0.9048659801483154
-5.93392,-1.6149359,-3.8270633,punch,,,,,,,,15,linear_acceleration,combat,0.9327061176300049
,,,punch,1.930945,-1.3768903,-3.4799466,,,,,15,gyroscope,combat,0.9394271373748779
-5.5435524,-3.8751569,-3.1520278,punch,,,,,,,,15,linear_acceleration,combat,0.9394340515136719
,,,punch,,,,0.31545135,-0.43705595,0.16256295,-0.8264659,15,rotation_vector,combat,0.9394381046295166
,,,punch,0.77534074,-1.9660698,-4.4635925,,,,,15,gyroscope,combat,0.940100908279419
,,,punch,1.8837557,-1.5146403,-4.152051,,,,,15,gyroscope,combat,0.9427359104156494
,,,punch,2.0838141,-1.4694363,-3.8124099,,,,,15,gyroscope,combat,0.945281982421875
,,,punch,,,,0.36435154,-0.40360698,0.25939435,-0.7981628,15,rotation_vector,combat,0.9472970962524414
,,,punch,,,,0.34714314,-0.4165912,0.22320098,-0.8100152,15,rotation_vector,combat,0.9487869739532471
-6.108536,1.4501872,-5.411167,punch,,,,,,,,15,linear_acceleration,combat,0.9509539604187012
-6.1819086,0.2976842,-4.6736226,punch,,,,,,,,15,linear_acceleration,combat,0.9528119564056396
,,,punch,1.6730071,-1.2072225,-3.1117475,,,,,15,gyroscope,combat,0.9551780223846436
-6.0818086,1.8446937,-5.8038793,punch,,,,,,,,15,linear_acceleration,combat,0.957413911819458
,,,punch,,,,0.33088353,-0.42774698,0.19071357,-0.819254,15,rotation_vector,combat,0.9596958160400391
