accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,punch,-0.20311269,0.46578476,0.019242255,,,,,13,gyroscope,combat,0.018612146377563477
1.0358319,1.7823582,1.6125188,punch,,,,,,,,13,linear_acceleration,combat,0.03047800064086914
,,,punch,-0.33826664,0.35124752,0.4092797,,,,,13,gyroscope,combat,0.030493974685668945
,,,punch,,,,0.39932343,0.1842064,-0.50883484,0.740065,13,rotation_vector,combat,0.0305020809173584
,,,punch,,,,0.4006417,0.17992938,-0.5083932,0.7407078,13,rotation_vector,combat,0.03347587585449219
,,,punch,-0.27855456,0.5320636,-0.1423316,,,,,13,gyroscope,combat,0.035241127014160156
1.7917056,1.3358312,1.7034678,punch,,,,,,,,13,linear_acceleration,combat,0.03657793998718262
,,,punch,,,,0.40004456,0.17489105,-0.5090363,0.7417948,13,rotation_vector,combat,0.03791403770446777
,,,punch,-0.13897185,0.3746131,0.25396723,,,,,13,gyroscope,combat,0.039587974548339844
,,,punch,,,,0.39941964,0.167802,-0.5122119,0.74158305,13,rotation_vector,combat,0.04143500328063965
2.1505995,1.3027301,1.335978,punch,,,,,,,,13,linear_acceleration,combat,0.04318594932556152
2.2697845,1.8007975,1.0054765,punch,,,,,,,,13,linear_acceleration,combat,0.0455479621887207
,,,punch,-1.1989758,0.38927388,0.42531493,,,,,13,gyroscope,combat,0.09388494491577148
,,,punch,,,,0.40135232,0.14819829,-0.52724576,0.7341428,13,rotation_vector,combat,0.09630084037780762
4.3440747,1.2912846,4.361144,punch,,,,,,,,13,linear_acceleration,combat,0.09884309768676758
,,,punch,,,,0.39959192,0.1586317,-0.51905483,0.7387452,13,rotation_vector,combat,0.10176396369934082
,,,punch,-0.75793105,0.37598756,0.4746423,,,,,13,gyroscope,combat,0.10393500328063965
2.9375105,1.8758836,1.718955,punch,,,,,,,,13,linear_acceleration,combat,0.1060020923614502
,,,punch,0.98731095,0.7469355,-0.051923547,,,,,13,gyroscope,combat,0.18576383590698242
7.996199,1.5287724,5.6761084,punch,,,,,,,,13,linear_acceleration,combat,0.1857750415802002
,,,punch,-1.0917689,0.57757306,0.31047225,,,,,13,gyroscope,combat,0.18578004837036133
,,,punch,-0.12705997,0.7136433,0.1815797,,,,,13,gyroscope,combat,0.18973183631896973
5.6413174,0.6727748,6.669424,punch,,,,,,,,13,linear_acceleration,combat,0.1922011375427246
,,,punch,,,,0.4070324,0.13555646,-0.52287173,0.7365828,13,rotation_vector,combat,0.19506597518920898
6.946593,0.5103159,7.0961866,punch,,,,,,,,13,linear_acceleration,combat,0.19705796241760254
,,,punch,,,,0.40430903,0.13916396,-0.5299053,0.73237157,13,rotation_vector,combat,0.1984851360321045
,,,punch,1.5603025,0.7881689,-0.3061962,,,,,13,gyroscope,combat,0.20080900192260742
,,,punch,,,,0.41548026,0.14011805,-0.49221045,0.75197864,13,rotation_vector,combat,0.2034440040588379
8.476986,2.9155016,4.0837636,punch,,,,,,,,13,linear_acceleration,combat,0.20536088943481445
,,,punch,,,,0.41057888,0.13711385,-0.5086062,0.7442745,13,rotation_vector,combat,0.20706796646118164
9.177072,4.197444,2.556798,punch,,,,,,,,13,linear_acceleration,combat,0.25212597846984863
,,,punch,,,,0.4127499,0.14143415,-0.46240363,0.7718918,13,rotation_vector,combat,0.2521390914916992
8.495653,3.5910044,1.8319888,punch,,,,,,,,13,linear_acceleration,combat,0.25214290618896484
,,,punch,0.9859365,-0.3220787,1.5632042,,,,,13,gyroscope,combat,0.25214695930480957
,,,punch,1.5025758,0.8040514,-0.4269948,,,,,13,gyroscope,combat,0.2521507740020752
8.711828,4.033103,3.0623302,punch,,,,,,,,13,linear_acceleration,combat,0.2555849552154541
,,,punch,,,,0.42377388,0.14249295,-0.4699453,0.7610933,13,rotation_vector,combat,0.2582409381866455
,,,punch,,,,0.42057785,0.14222091,-0.47835812,0.75766814,13,rotation_vector,combat,0.26088404655456543
,,,punch,1.0691669,0.66553766,-0.3323107,,,,,13,gyroscope,combat,0.2633509635925293
9.530331,4.3926234,2.1093292,punch,,,,,,,,13,linear_acceleration,combat,0.2653989791870117
,,,punch,0.55863625,0.058490347,0.5719226,,,,,13,gyroscope,combat,0.2667238712310791
,,,punch,,,,0.42277473,0.14158075,-0.46604654,0.7642101,13,rotation_vector,combat,0.2675349712371826
,,,punch,0.54458636,0.42439863,-0.04505131,,,,,13,gyroscope,combat,0.26830291748046875
,,,punch,,,,0.3920447,0.14052801,-0.458004,0.7853567,13,rotation_vector,combat,0.2990748882293701
5.181575,3.8143992,1.4711409,punch,,,,,,,,13,linear_acceleration,combat,0.2992990016937256
1.3232737,6.4547935,0.6272106,punch,,,,,,,,13,linear_acceleration,combat,0.3012580871582031
,,,punch,,,,0.360285,0.13784944,-0.4550829,0.80255336,13,rotation_vector,combat,0.30328989028930664
,,,punch,1.2505939,-0.65408397,2.6381743,,,,,13,gyroscope,combat,0.3043978214263916
-3.1841555,8.411451,-1.0329118,punch,,,,,,,,13,linear_acceleration,combat,0.34766602516174316
