accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,punch,,,,0.58684635,-0.3086985,0.4318276,-0.6114259,37,rotation_vector,combat,0.0025010108947753906
0.16749227,0.46073532,0.038556576,punch,,,,,,,,37,linear_acceleration,combat,0.010103225708007812
-0.7025814,-2.2596607,-1.7841991,punch,,,,,,,,37,linear_acceleration,combat,0.011897087097167969
,,,punch,,,,0.27974686,-0.3699525,0.4901561,-0.73798645,37,rotation_vector,combat,0.013221263885498047
,,,punch,-0.5676465,0.08460484,-1.3799446,,,,,37,gyroscope,combat,0.013236045837402344
,,,punch,-0.5329799,0.048563786,-1.3180945,,,,,37,gyroscope,combat,0.01575922966003418
,,,punch,-0.5083926,0.14294247,-1.3599387,,,,,37,gyroscope,combat,0.018064022064208984
,,,punch,,,,0.5760388,-0.31705272,0.43172452,-0.61747134,37,rotation_vector,combat,0.02134418487548828
-0.17007613,1.391417,0.07030296,punch,,,,,,,,37,linear_acceleration,combat,0.021799087524414062
,,,punch,,,,0.56580716,-0.32422945,0.43099743,-0.6236816,37,rotation_vector,combat,0.02288222312927246
,,,punch,-0.5725334,0.120493166,-1.3891076,,,,,37,gyroscope,combat,0.02633500099182129
,,,punch,-0.33643404,0.16142114,-1.2961034,,,,,37,gyroscope,combat,0.03037405014038086
,,,punch,,,,0.5479556,-0.3333431,0.42678556,-0.6375587,37,rotation_vector,combat,0.0333099365234375
-0.031334847,1.8950672,-0.16861057,punch,,,,,,,,37,linear_acceleration,combat,0.03581595420837402
,,,punch,,,,0.55641145,-0.32976288,0.42927182,-0.63038754,37,rotation_vector,combat,0.03755497932434082
,,,punch,-0.13423763,0.20234911,-1.2253957,,,,,37,gyroscope,combat,0.040415048599243164
0.018663034,3.2588377,-0.20424461,punch,,,,,,,,37,linear_acceleration,combat,0.042192935943603516
-0.0032327324,2.7724013,-0.18168902,punch,,,,,,,,37,linear_acceleration,combat,0.04412388801574707
,,,punch,,,,0.5320532,-0.33409953,0.42338666,-0.652718,37,rotation_vector,combat,0.045706987380981445
,,,punch,0.07437284,0.26083946,-1.1010846,,,,,37,gyroscope,combat,0.04701709747314453
,,,punch,-0.74372846,0.35903606,-0.8054258,,,,,37,gyroscope,combat,0.04805421829223633
0.09867641,2.4290743,-0.43044043,punch,,,,,,,,37,linear_acceleration,combat,0.0500180721282959
,,,punch,,,,0.52231735,-0.33634302,0.4262304,-0.65756035,37,rotation_vector,combat,0.05237007141113281
,,,punch,,,,0.51177615,-0.3426786,0.43263182,-0.6583967,37,rotation_vector,combat,0.05462932586669922
0.11981802,0.821311,-0.39275408,punch,,,,,,,,37,linear_acceleration,combat,0.05703997611999512
,,,punch,-0.13225232,0.34406984,-0.8165741,,,,,37,gyroscope,combat,0.059155941009521484
,,,punch,-1.2000448,0.54168475,-0.7472409,,,,,37,gyroscope,combat,0.06226301193237305
,,,punch,,,,0.5000892,-0.3492695,0.44116765,-0.6582498,37,rotation_vector,combat,0.06596708297729492
,,,punch,-0.17195857,0.29275718,-0.46273044,,,,,37,gyroscope,combat,0.06721687316894531
,,,punch,,,,0.48875424,-0.35394517,0.44858965,-0.6592492,37,rotation_vector,combat,0.06900715827941895
0.037084043,-0.7805815,-0.106939554,punch,,,,,,,,37,linear_acceleration,combat,0.07142090797424316
,,,punch,-1.2060007,0.4454735,-0.7722864,,,,,37,gyroscope,combat,0.07411789894104004
,,,punch,-0.9272934,0.6444628,-0.77778417,,,,,37,gyroscope,combat,0.07643294334411621
,,,punch,,,,0.47714666,-0.35702416,0.4543199,-0.6621618,37,rotation_vector,combat,0.07781004905700684
-0.2211107,-2.6680307,-0.36432672,punch,,,,,,,,37,linear_acceleration,combat,0.07891416549682617
,,,punch,,,,0.4643698,-0.36028922,0.4592695,-0.666051,37,rotation_vector,combat,0.0802450180053711
-0.2698937,-3.0489883,-0.24489641,punch,,,,,,,,37,linear_acceleration,combat,0.08266615867614746
-0.40990755,-3.0591583,0.081667185,punch,,,,,,,,37,linear_acceleration,combat,0.08508801460266113
,,,punch,,,,0.449933,-0.36250302,0.46428946,-0.6712579,37,rotation_vector,combat,0.08771514892578125
-0.61149395,-2.814458,0.15156388,punch,,,,,,,,37,linear_acceleration,combat,0.09020018577575684
,,,punch,-0.75441855,0.766025,-1.045954,,,,,37,gyroscope,combat,0.09258294105529785
,,,punch,-0.6079636,0.8174904,-1.0792462,,,,,37,gyroscope,combat,0.09505510330200195
,,,punch,,,,0.4237081,-0.36338523,0.46945906,-0.6841278,37,rotation_vector,combat,0.09698796272277832
,,,punch,-0.22968534,0.84589565,-1.0881038,,,,,37,gyroscope,combat,0.09894514083862305
-0.9353261,-1.3959074,-0.0113379955,punch,,,,,,,,37,linear_acceleration,combat,0.10154914855957031
-0.7887515,-2.2262573,0.027818203,punch,,,,,,,,37,linear_acceleration,combat,0.10386419296264648
,,,punch,,,,0.4115581,-0.36366048,0.4703893,-0.6907278,37,rotation_vector,combat,0.10601305961608887
,,,punch,,,,0.39930198,-0.36441758,0.47128788,-0.6968828,37,rotation_vector,combat,0.10771799087524414
-0.8884746,-1.1132984,-0.20959663,punch,,,,,,,,37,linear_acceleration,combat,0.10976099967956543
,,,punch,,,,0.38703996,-0.36544982,0.47163272,-0.7030001,37,rotation_vector,combat,0.11142206192016602
-0.8048859,-1.0097847,-0.4265566,punch,,,,,,,,37,linear_acceleration,combat,0.1127629280090332
,,,punch,-0.2518292,0.75533485,-1.1177307,,,,,37,gyroscope,combat,0.11433196067810059
,,,punch,-0.36041048,0.84711736,-1.0713049,,,,,37,gyroscope,combat,0.11588907241821289
