accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,jump,0.34773505,0.17913623,-0.6933321,,,,,23,gyroscope,neutral,0.0002949237823486328
7.1967716,-2.6259282,-1.5914061,jump,,,,,,,,23,linear_acceleration,neutral,0.004462718963623047
8.075703,-2.6727595,-1.6309843,jump,,,,,,,,23,linear_acceleration,neutral,0.0061109066009521484
,,,jump,,,,0.78330857,-0.215192,0.5831913,-0.0028337413,23,rotation_vector,neutral,0.0078008174896240234
,,,jump,,,,0.78417647,-0.21304457,0.5827928,0.0056357356,23,rotation_vector,neutral,0.009644746780395508
7.7753334,-2.7091134,-1.2136562,jump,,,,,,,,23,linear_acceleration,neutral,0.011155843734741211
,,,jump,,,,0.77808607,-0.21723461,0.5887345,-0.027983135,23,rotation_vector,neutral,0.013423681259155273
8.229223,-2.7841365,-1.293344,jump,,,,,,,,23,linear_acceleration,neutral,0.016368865966796875
,,,jump,0.5871942,0.6407976,-0.96837413,,,,,23,gyroscope,neutral,0.017996788024902344
,,,jump,0.9773844,0.8483391,-1.0193814,,,,,23,gyroscope,neutral,0.0193936824798584
,,,jump,,,,0.78112847,-0.21752916,0.5850957,-0.0135091655,23,rotation_vector,neutral,0.05770087242126465
,,,jump,,,,0.7747035,-0.21409595,0.5932887,-0.044788793,23,rotation_vector,neutral,0.061502933502197266
7.034545,-2.6200578,-1.2582884,jump,,,,,,,,23,linear_acceleration,neutral,0.06245303153991699
5.828885,-3.477616,-1.0558871,jump,,,,,,,,23,linear_acceleration,neutral,0.07840585708618164
,,,jump,,,,0.77076566,-0.20858513,0.5987242,-0.06278499,23,rotation_vector,neutral,0.07841277122497559
,,,jump,1.4979943,1.1516337,-0.9297369,,,,,23,gyroscope,neutral,0.08188867568969727
,,,jump,1.2583824,0.9821186,-0.98532563,,,,,23,gyroscope,neutral,0.08501076698303223
,,,jump,1.6293303,1.3222178,-0.93187493,,,,,23,gyroscope,neutral,0.08710980415344238
3.8793821,-4.597907,-0.8105266,jump,,,,,,,,23,linear_acceleration,neutral,0.08983874320983887
,,,jump,,,,0.7641287,-0.21538557,0.60168076,-0.08773041,23,rotation_vector,neutral,0.09226584434509277
1.8088241,-5.725802,-0.8050364,jump,,,,,,,,23,linear_acceleration,neutral,0.09337592124938965
,,,jump,1.6369661,1.2982414,-0.91415983,,,,,23,gyroscope,neutral,0.09468269348144531
,,,jump,,,,0.7586532,-0.20698826,0.6082809,-0.107682824,23,rotation_vector,neutral,0.11571192741394043
-1.1800499,-7.705664,-0.545928,jump,,,,,,,,23,linear_acceleration,neutral,0.11573290824890137
,,,jump,,,,0.7526021,-0.19978657,0.6144164,-0.1271529,23,rotation_vector,neutral,0.11574983596801758
0.092062,-6.650075,-0.8843614,jump,,,,,,,,23,linear_acceleration,neutral,0.11575675010681152
,,,jump,1.4782939,1.2719742,-1.0326678,,,,,23,gyroscope,neutral,0.11873483657836914
,,,jump,1.5700763,1.1336132,-1.2996159,,,,,23,gyroscope,neutral,0.1206827163696289
,,,jump,,,,0.7464671,-0.19445576,0.61913383,-0.1471296,23,rotation_vector,neutral,0.1221168041229248
,,,jump,,,,0.73502636,-0.1802547,0.622236,-0.20016703,23,rotation_vector,neutral,0.12347984313964844
-3.435257,-10.0321245,1.3783206,jump,,,,,,,,23,linear_acceleration,neutral,0.2299938201904297
,,,jump,5.0720143,0.9999864,-2.952159,,,,,23,gyroscope,neutral,0.2368757724761963
-2.2092123,-9.04637,-0.10717952,jump,,,,,,,,23,linear_acceleration,neutral,0.23688387870788574
,,,jump,,,,0.7300755,-0.16715543,0.61845994,-0.23781577,23,rotation_vector,neutral,0.23688864707946777
,,,jump,,,,0.7407213,-0.18888545,0.6216571,-0.17087103,23,rotation_vector,neutral,0.23873090744018555
,,,jump,2.0015,1.1204796,-1.5641204,,,,,23,gyroscope,neutral,0.24258089065551758
,,,jump,,,,0.6357566,0.045159828,0.46860296,-0.61170703,23,rotation_vector,neutral,0.24448275566101074
,,,jump,2.7695103,1.024421,-1.8787161,,,,,23,gyroscope,neutral,0.24451279640197754
,,,jump,3.7403278,0.93660915,-2.3344216,,,,,23,gyroscope,neutral,0.24726080894470215
,,,jump,,,,0.7243175,-0.14903562,0.609648,-0.2854504,23,rotation_vector,neutral,0.2492227554321289
-6.4115424,-14.174121,-0.018798113,jump,,,,,,,,23,linear_acceleration,neutral,0.2505457401275635
-4.84501,-11.639919,1.7050194,jump,,,,,,,,23,linear_acceleration,neutral,0.25191664695739746
,,,jump,7.126201,1.2218832,-3.717726,,,,,23,gyroscope,neutral,0.25459980964660645
-9.396082,-17.87663,0.053741455,jump,,,,,,,,23,linear_acceleration,neutral,0.25683093070983887
-15.115826,-18.35891,3.9741395,jump,,,,,,,,23,linear_acceleration,neutral,0.25940775871276855
,,,jump,,,,0.71325696,-0.11825607,0.5941582,-0.35249984,23,rotation_vector,neutral,0.2627847194671631
,,,jump,9.763917,1.6481144,-4.1065416,,,,,23,gyroscope,neutral,0.2662239074707031
,,,jump,,,,0.6973365,-0.07541246,0.56703436,-0.43186438,23,rotation_vector,neutral,0.26827073097229004
,,,jump,,,,0.67217755,-0.016108345,0.52525073,-0.5215645,23,rotation_vector,neutral,0.2699918746948242
-23.036823,-13.799143,3.9523344,jump,,,,,,,,23,linear_acceleration,neutral,0.2709057331085205
-20.743217,-17.049494,5.6002264,jump,,,,,,,,23,linear_acceleration,neutral,0.271878719329834
-19.61685,-12.507497,2.0298538,jump,,,,,,,,23,linear_acceleration,neutral,0.3021876811981201
,,,jump,,,,0.5697583,0.09577968,0.34127975,-0.74143773,23,rotation_vector,neutral,0.3022289276123047
,,,jump,10.915704,0.2415972,-4.5404086,,,,,23,gyroscope,neutral,0.30223584175109863
,,,jump,11.11393,1.5668694,-4.4556513,,,,,23,gyroscope,neutral,0.3041667938232422
,,,jump,8.885188,-1.280679,-4.6453247,,,,,23,gyroscope,neutral,0.30536580085754395
,,,jump,6.713104,-2.4604125,-4.4651194,,,,,23,gyroscope,neutral,0.3070998191833496
-21.341457,-12.695763,2.4960532,jump,,,,,,,,23,linear_acceleration,neutral,0.3089768886566162
,,,jump,,,,0.6020998,0.08337437,0.40225923,-0.6846256,23,rotation_vector,neutral,0.3099026679992676
,,,jump,,,,0.5405816,0.09287172,0.28277674,-0.7868823,23,rotation_vector,neutral,0.4769268035888672
,,,jump,,,,0.51190555,0.08852478,0.22087948,-0.8254262,23,rotation_vector,neutral,0.48383069038391113
,,,jump,6.11415,-3.1775682,-4.1118865,,,,,23,gyroscope,neutral,0.4838399887084961
,,,jump,,,,0.48334756,0.08360097,0.16397417,-0.85586137,23,rotation_vector,neutral,0.48384571075439453
-17.39109,-12.053271,1.7936039,jump,,,,,,,,23,linear_acceleration,neutral,0.48385095596313477
-5.8530116,-0.9442328,-8.45291,jump,,,,,,,,23,linear_acceleration,neutral,0.4838547706604004
,,,jump,1.785559,-3.4359643,-2.567161,,,,,23,gyroscope,neutral,0.4838588237762451
,,,jump,,,,0.43493384,0.051239673,0.08369907,-0.89509875,23,rotation_vector,neutral,0.48386168479919434
,,,jump,5.8336105,-3.0789135,-3.739717,,,,,23,gyroscope,neutral,0.48386573791503906
,,,jump,,,,0.3265119,-0.051761523,-0.043555863,-0.9427691,23,rotation_vector,neutral,0.4894599914550781
-13.167861,-10.299608,-0.3815651,jump,,,,,,,,23,linear_acceleration,neutral,0.48946475982666016
-9.07279,-5.722764,-4.26005,jump,,,,,,,,23,linear_acceleration,neutral,0.4951467514038086
,,,jump,,,,0.45726678,0.07174352,0.1181122,-0.8785269,23,rotation_vector,neutral,0.49669361114501953
,,,jump,3.280499,-3.1337388,-2.9396362,,,,,23,gyroscope,neutral,0.5003526210784912
,,,jump,4.756044,-3.010802,-3.359148,,,,,23,gyroscope,neutral,0.5038127899169922
,,,jump,,,,0.41522893,0.021376384,0.060888577,-0.9074253,23,rotation_vector,neutral,0.5063679218292236
-1.6096084,2.999913,-12.887348,jump,,,,,,,,23,linear_acceleration,neutral,0.5081946849822998
-3.447955,2.3054643,-11.207661,jump,,,,,,,,23,linear_acceleration,neutral,0.5110499858856201
,,,jump,0.43569964,-3.6552649,-2.4431555,,,,,23,gyroscope,neutral,0.5144248008728027
