accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,jump,-0.46807548,-0.10842858,-0.10903945,,,,,18,gyroscope,neutral,0.40723729133605957
,,,jump,-0.0032070426,0.0926988,0.2857322,,,,,18,gyroscope,neutral,0.41085314750671387
-1.6534202,-0.9561329,-1.1428642,jump,,,,,,,,18,linear_acceleration,neutral,0.4108700752258301
-1.8337967,-1.5677322,-0.6190338,jump,,,,,,,,18,linear_acceleration,neutral,0.41088223457336426
-1.5130198,-1.0408714,-0.6814709,jump,,,,,,,,18,linear_acceleration,neutral,0.4108920097351074
,,,jump,-0.09896017,0.18234327,0.45051312,,,,,18,gyroscope,neutral,0.41089630126953125
,,,jump,,,,0.821322,-0.040403496,-0.13451454,0.5529046,18,rotation_vector,neutral,0.4109010696411133
-1.0232921,-0.96641374,-0.67657757,jump,,,,,,,,18,linear_acceleration,neutral,0.4109063148498535
,,,jump,,,,0.8330674,-0.01065643,-0.13500239,0.536339,18,rotation_vector,neutral,0.41091203689575195
-1.3390448,-0.030272007,-1.9901705,jump,,,,,,,,18,linear_acceleration,neutral,0.4146711826324463
,,,jump,,,,0.8330294,-0.014307775,-0.13788359,0.5355795,18,rotation_vector,neutral,0.41637516021728516
-1.5420449,-0.3849455,-1.6121273,jump,,,,,,,,18,linear_acceleration,neutral,0.4181833267211914
,,,jump,,,,0.83228713,-0.017613346,-0.13943125,0.536234,18,rotation_vector,neutral,0.41983795166015625
,,,jump,,,,0.8306808,-0.023460705,-0.13866071,0.53869504,18,rotation_vector,neutral,0.42178916931152344
,,,jump,-0.25457808,0.047494773,0.18448131,,,,,18,gyroscope,neutral,0.4232470989227295
-1.8402407,-1.443317,-0.6045284,jump,,,,,,,,18,linear_acceleration,neutral,0.42504405975341797
,,,jump,,,,0.8286847,-0.027482048,-0.13597563,0.542252,18,rotation_vector,neutral,0.4274580478668213
