accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
1.844223,-5.024238,-0.8148583,turn,,,,,,,,20,linear_acceleration,travel,0.07703900337219238
,,,turn,-0.48808134,1.5421293,-1.0389291,,,,,20,gyroscope,travel,0.07758903503417969
,,,turn,,,,0.7208376,-0.55147654,0.37681407,0.1851431,20,rotation_vector,travel,0.07862401008605957
,,,turn,,,,0.7019211,-0.57639396,0.4106411,0.080315895,20,rotation_vector,travel,0.08101892471313477
,,,turn,,,,0.71285444,-0.56361854,0.37961373,0.17339611,20,rotation_vector,travel,0.08499979972839355
3.0471878,-5.0758977,-1.0588884,turn,,,,,,,,20,linear_acceleration,travel,0.08500885963439941
,,,turn,-1.1496484,1.2255484,-0.871552,,,,,20,gyroscope,travel,0.08541274070739746
,,,turn,0.7530441,2.0306687,-1.2125676,,,,,20,gyroscope,travel,0.08829379081726074
3.6411052,-4.236285,-1.5298574,turn,,,,,,,,20,linear_acceleration,travel,0.09151697158813477
,,,turn,,,,0.7077299,-0.57110447,0.38547316,0.15610453,20,rotation_vector,travel,0.09445500373840332
3.956994,-3.5348015,-1.8688506,turn,,,,,,,,20,linear_acceleration,travel,0.09723901748657227
,,,turn,,,,0.7050732,-0.5745755,0.39329,0.13437949,20,rotation_vector,travel,0.09953498840332031
,,,turn,0.23304509,1.8234328,-1.1133019,,,,,20,gyroscope,travel,0.10266995429992676
,,,turn,1.2660183,2.2557726,-1.269378,,,,,20,gyroscope,travel,0.10487699508666992
3.8629029,-2.881544,-2.0530143,turn,,,,,,,,20,linear_acceleration,travel,0.1077277660369873
3.1983876,-2.1722426,-2.0079007,turn,,,,,,,,20,linear_acceleration,travel,0.10952091217041016
,,,turn,,,,0.7037207,-0.57545173,0.40218437,0.10899695,20,rotation_vector,travel,0.11075782775878906
,,,turn,1.1070405,2.1962132,-1.2478449,,,,,20,gyroscope,travel,0.11302495002746582
,,,turn,1.2719742,2.138181,-1.2311989,,,,,20,gyroscope,travel,0.11472892761230469
2.0837364,-1.2272921,-1.6828337,turn,,,,,,,,20,linear_acceleration,travel,0.11672806739807129
,,,turn,,,,0.69108194,-0.58657104,0.42188028,0.018902406,20,rotation_vector,travel,0.11981391906738281
1.3223019,-0.35257292,-1.4985324,turn,,,,,,,,20,linear_acceleration,travel,0.12200593948364258
,,,turn,1.1936307,1.9326249,-1.1543826,,,,,20,gyroscope,travel,0.12417197227478027
,,,turn,,,,0.69512975,-0.58498055,0.41530564,0.045973588,20,rotation_vector,travel,0.1259458065032959
,,,turn,1.0768027,1.7377589,-1.0716103,,,,,20,gyroscope,travel,0.2232680320739746
,,,turn,0.84894997,1.5393804,-1.1198688,,,,,20,gyroscope,travel,0.2259519100189209
,,,turn,,,,0.6834986,-0.5783503,0.44047683,-0.06573254,20,rotation_vector,travel,0.22596096992492676
,,,turn,,,,0.6898904,-0.58380383,0.42802724,-0.004132754,20,rotation_vector,travel,0.2259671688079834
,,,turn,1.55847,1.1670581,-1.2452488,,,,,20,gyroscope,travel,0.23638081550598145
,,,turn,1.9028453,0.94897914,-1.4987578,,,,,20,gyroscope,travel,0.23639917373657227
,,,turn,,,,0.700819,-0.5501085,0.4241347,-0.16230549,20,rotation_vector,travel,0.23641490936279297
,,,turn,0.89919364,1.6299412,-1.0694723,,,,,20,gyroscope,travel,0.23642897605895996
0.98921347,0.39307022,-1.3387281,turn,,,,,,,,20,linear_acceleration,travel,0.23912906646728516
0.6329427,0.37850666,-1.3467746,turn,,,,,,,,20,linear_acceleration,travel,0.2414238452911377
,,,turn,,,,0.6877213,-0.58196336,0.4332738,-0.025135195,20,rotation_vector,travel,0.2433459758758545
-0.27644444,-0.4915104,-1.2798359,turn,,,,,,,,20,linear_acceleration,travel,0.2447679042816162
,,,turn,,,,0.6852115,-0.58051467,0.43752685,-0.045366887,20,rotation_vector,travel,0.2465658187866211
,,,turn,1.1403327,1.3979651,-1.1473577,,,,,20,gyroscope,travel,0.24840188026428223
-1.5626168,-1.5129108,-0.96910685,turn,,,,,,,,20,linear_acceleration,travel,0.2501990795135498
,,,turn,,,,0.6889845,-0.56598383,0.43912867,-0.11013078,20,rotation_vector,travel,0.2522909641265869
-2.6165667,-1.8755474,-1.2901081,turn,,,,,,,,20,linear_acceleration,travel,0.25434088706970215
-3.200274,-2.7829494,-1.7459455,turn,,,,,,,,20,linear_acceleration,travel,0.2557377815246582
,,,turn,,,,0.6848028,-0.57312006,0.44155186,-0.087239295,20,rotation_vector,travel,0.2578160762786865
,,,turn,2.0960314,0.5908594,-2.005165,,,,,20,gyroscope,travel,0.2598237991333008
-3.7492638,-3.2370195,-1.6871779,turn,,,,,,,,20,linear_acceleration,travel,0.26220178604125977
-4.5360885,-1.7735071,-1.5311577,turn,,,,,,,,20,linear_acceleration,travel,0.2645440101623535
,,,turn,2.1346686,0.806953,-1.8161024,,,,,20,gyroscope,travel,0.26552486419677734
,,,turn,,,,0.6948179,-0.55789804,0.43318772,-0.1353749,20,rotation_vector,travel,0.2667219638824463
,,,turn,1.7702875,0.2612976,-2.0436497,,,,,20,gyroscope,travel,0.3713548183441162
