accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
-0.41775584,-0.9121394,-1.0619316,turn,,,,,,,,3,linear_acceleration,travel,0.07174992561340332
0.104768276,-0.0387578,-0.8480873,turn,,,,,,,,3,linear_acceleration,travel,0.08282780647277832
,,,turn,,,,0.5905092,-0.044753008,0.3775234,-0.71187925,3,rotation_vector,travel,0.08283877372741699
,,,turn,0.7644979,0.5459608,-0.0096211275,,,,,3,gyroscope,travel,0.08284497261047363
-0.24942923,-0.044549465,3.8960843,turn,,,,,,,,3,linear_acceleration,travel,0.08284974098205566
,,,turn,,,,0.58374673,-0.115755074,0.51907927,-0.6135123,3,rotation_vector,travel,0.0828549861907959
,,,turn,-4.7784934,0.042913284,0.4717407,,,,,3,gyroscope,travel,0.08285975456237793
,,,turn,-0.355829,0.07040222,-0.14126259,,,,,3,gyroscope,travel,0.08286499977111816
0.26306677,0.7561469,-2.1521082,turn,,,,,,,,3,linear_acceleration,travel,0.08485293388366699
,,,turn,,,,0.5864555,-0.05087384,0.3913473,-0.7073394,3,rotation_vector,travel,0.08640599250793457
0.18264222,-2.0870266,1.5818076,turn,,,,,,,,3,linear_acceleration,travel,0.08805584907531738
,,,turn,,,,0.5880841,-0.048393194,0.38567743,-0.709273,3,rotation_vector,travel,0.09032106399536133
,,,turn,-0.83658,0.25457808,-0.1001819,,,,,3,gyroscope,travel,0.09234285354614258
,,,turn,-0.13057245,0.22357668,-0.03023783,,,,,3,gyroscope,travel,0.09440493583679199
,,,turn,,,,0.58552337,-0.045959048,0.3895749,-0.70942336,3,rotation_vector,travel,0.09684371948242188
1.0523653,-2.2642517,2.0743403,turn,,,,,,,,3,linear_acceleration,travel,0.09926676750183105
0.9978728,-0.33771706,1.5837355,turn,,,,,,,,3,linear_acceleration,travel,0.10078907012939453
,,,turn,0.8877399,0.39736784,0.012370021,,,,,3,gyroscope,travel,0.10212373733520508
,,,turn,,,,0.58393455,-0.03582019,0.38441128,-0.71411866,3,rotation_vector,travel,0.10392093658447266
,,,turn,-2.0891593,0.44333544,0.23075435,,,,,3,gyroscope,travel,0.10580110549926758
,,,turn,,,,0.58221096,-0.029747443,0.38627177,-0.7148004,3,rotation_vector,travel,0.10741376876831055
0.2916658,0.6341634,1.8699985,turn,,,,,,,,3,linear_acceleration,travel,0.10885000228881836
-0.23086023,-0.44727612,2.889382,turn,,,,,,,,3,linear_acceleration,travel,0.11013579368591309
,,,turn,,,,0.58127344,-0.03320693,0.39917657,-0.7082913,3,rotation_vector,travel,0.11218094825744629
,,,turn,-0.4972443,0.5899431,0.16752979,,,,,3,gyroscope,travel,0.11336088180541992
,,,turn,,,,0.58071065,-0.046884097,0.42202702,-0.69460076,3,rotation_vector,travel,0.11568689346313477
,,,turn,,,,0.5821866,-0.07071433,0.45231348,-0.6719159,3,rotation_vector,travel,0.11853599548339844
0.25312567,4.0774584,2.06569,turn,,,,,,,,3,linear_acceleration,travel,0.12028694152832031
,,,turn,-4.742758,0.008552114,0.5882632,,,,,3,gyroscope,travel,0.12162113189697266
,,,turn,-3.6908479,0.18860464,0.3578143,,,,,3,gyroscope,travel,0.12499380111694336
0.22168493,8.322323,-4.1735754,turn,,,,,,,,3,linear_acceleration,travel,0.12715792655944824
,,,turn,,,,0.58361197,-0.09346926,0.4855175,-0.6441531,3,rotation_vector,travel,0.1285698413848877
0.762959,0.46923637,-3.3567462,turn,,,,,,,,3,linear_acceleration,travel,0.12945103645324707
,,,turn,-4.7566547,0.29443705,1.0852021,,,,,3,gyroscope,travel,0.13108277320861816
