accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,punch,-1.1800389,-0.22739458,-0.5013676,,,,,35,gyroscope,combat,0.1494598388671875
-3.4425464,0.55485773,-0.39221478,punch,,,,,,,,35,linear_acceleration,combat,0.14947080612182617
,,,punch,,,,0.093815796,-0.52872264,0.18910299,-0.822126,35,rotation_vector,combat,0.15056395530700684
-3.1199274,2.7471461,-1.954612,punch,,,,,,,,35,linear_acceleration,combat,0.15311193466186523
-0.813045,-1.2244282,-4.0457935,punch,,,,,,,,35,linear_acceleration,combat,0.18998479843139648
,,,punch,,,,0.24401861,-0.5535028,0.12841222,-0.7858754,35,rotation_vector,combat,0.18999385833740234
,,,punch,,,,0.09008983,-0.5301944,0.1974676,-0.8196245,35,rotation_vector,combat,0.18999910354614258
,,,punch,0.28115073,-1.0957395,0.7313584,,,,,35,gyroscope,combat,0.19652915000915527
,,,punch,-1.1774428,-0.10064005,-0.07162395,,,,,35,gyroscope,combat,0.19653797149658203
,,,punch,,,,0.19298576,-0.50348634,0.113295786,-0.834519,35,rotation_vector,combat,0.19654393196105957
,,,punch,0.839787,-0.5572618,0.7657196,,,,,35,gyroscope,combat,0.1965489387512207
,,,punch,-0.38423425,1.88849,-1.3400856,,,,,35,gyroscope,combat,0.19655179977416992
,,,punch,,,,0.1149509,-0.5344849,0.19008096,-0.815464,35,rotation_vector,combat,0.1982569694519043
-3.0117054,0.15810108,-1.197032,punch,,,,,,,,35,linear_acceleration,combat,0.20039105415344238
,,,punch,-0.47571132,-0.21242839,0.2591596,,,,,35,gyroscope,combat,0.20188689231872559
-3.7541218,-0.1882596,-0.04469967,punch,,,,,,,,35,linear_acceleration,combat,0.20407390594482422
,,,punch,,,,0.09581576,-0.5319189,0.19835766,-0.8176404,35,rotation_vector,combat,0.20771098136901855
,,,punch,2.1862867,-0.91721416,1.2959507,,,,,35,gyroscope,combat,0.21024608612060547
-1.1537924,0.022844315,-3.278846,punch,,,,,,,,35,linear_acceleration,combat,0.2116987705230713
,,,punch,,,,0.1762336,-0.5363158,0.15519483,-0.8106921,35,rotation_vector,combat,0.21340513229370117
-1.8125887,0.40486002,-2.518743,punch,,,,,,,,35,linear_acceleration,combat,0.21454191207885742
,,,punch,,,,0.14418241,-0.53642654,0.17408493,-0.8131128,35,rotation_vector,combat,0.21716690063476562
,,,punch,3.0271428,-0.97295564,1.5771013,,,,,35,gyroscope,combat,0.21917510032653809
,,,punch,3.1010575,-0.93966347,1.6030631,,,,,35,gyroscope,combat,0.22150707244873047
,,,punch,2.4486532,-1.01312,1.5048665,,,,,35,gyroscope,combat,0.22338509559631348
,,,punch,,,,0.20583512,-0.53670275,0.13875288,-0.8064302,35,rotation_vector,combat,0.22447609901428223
,,,punch,,,,0.22820303,-0.53962874,0.129331,-0.7999985,35,rotation_vector,combat,0.2261958122253418
-0.032277107,-2.823803,-4.1379757,punch,,,,,,,,35,linear_acceleration,combat,0.22826004028320312
,,,punch,,,,0.2408425,-0.54608697,0.1268964,-0.79226345,35,rotation_vector,combat,0.23116588592529297
4.1156464,-2.8923159,-5.5849924,punch,,,,,,,,35,linear_acceleration,combat,0.23340296745300293
,,,punch,1.2658654,-1.1009319,1.2032518,,,,,35,gyroscope,combat,0.2350618839263916
1.6300077,-3.0587778,-4.487809,punch,,,,,,,,35,linear_acceleration,combat,0.23778200149536133
,,,punch,,,,0.23636317,-0.55552965,0.13407712,-0.7858389,35,rotation_vector,combat,0.23975110054016113
6.8225155,-2.7597156,-3.1512146,punch,,,,,,,,35,linear_acceleration,combat,0.24119806289672852
7.960846,-2.5682993,2.2495906,punch,,,,,,,,35,linear_acceleration,combat,0.2432239055633545
,,,punch,,,,0.22183001,-0.5481285,0.13796434,-0.79455173,35,rotation_vector,combat,0.24461793899536133
,,,punch,-0.93767816,0.6711882,-0.6198755,,,,,35,gyroscope,combat,0.2466590404510498
,,,punch,-0.5233588,-0.5004513,0.08735373,,,,,35,gyroscope,combat,0.24831295013427734
,,,punch,0.9082039,2.8350255,-1.8912388,,,,,35,gyroscope,combat,0.25048279762268066
6.268992,-0.7990546,8.428454,punch,,,,,,,,35,linear_acceleration,combat,0.25224900245666504
3.6074667,1.5272052,10.587655,punch,,,,,,,,35,linear_acceleration,combat,0.25334787368774414
,,,punch,,,,0.20558774,-0.52950794,0.13269104,-0.81224895,35,rotation_vector,combat,0.2553980350494385
,,,punch,3.6264014,2.4651468,-2.4799602,,,,,35,gyroscope,combat,0.29944276809692383
,,,punch,,,,0.18103889,-0.45136663,0.03808217,-0.87295073,35,rotation_vector,combat,0.30226612091064453
2.5932608,5.633462,7.265827,punch,,,,,,,,35,linear_acceleration,combat,0.3052678108215332
,,,punch,,,,0.18400818,-0.47795144,0.079885766,-0.8551736,35,rotation_vector,combat,0.307358980178833
2.349133,8.853371,3.2451506,punch,,,,,,,,35,linear_acceleration,combat,0.3087468147277832
,,,punch,2.2910502,2.835331,-2.3240368,,,,,35,gyroscope,combat,0.3107929229736328
,,,punch,1.9101756,2.4857633,-1.6079501,,,,,35,gyroscope,combat,0.3129148483276367
,,,punch,,,,0.17635924,-0.4238496,0.00962649,-0.8883447,35,rotation_vector,combat,0.3146328926086426
,,,punch,,,,0.16933152,-0.40306923,-0.0006003581,-0.8993674,35,rotation_vector,combat,0.3163309097290039
0.5262842,10.468447,4.42342,punch,,,,,,,,35,linear_acceleration,combat,0.31778597831726074
-2.437552,6.530577,4.687018,punch,,,,,,,,35,linear_acceleration,combat,0.3197040557861328
,,,punch,3.5660787,2.5043948,-2.112983,,,,,35,gyroscope,combat,0.3216240406036377
,,,punch,0.37598756,0.5907067,-0.46929723,,,,,35,gyroscope,combat,0.3236229419708252
,,,punch,,,,0.16508141,-0.39468578,-0.00220247,-0.903862,35,rotation_vector,combat,0.32514095306396484
-2.1730385,0.29609078,3.2017484,punch,,,,,,,,35,linear_acceleration,combat,0.32726192474365234
-0.25238752,-1.7959852,2.0530958,punch,,,,,,,,35,linear_acceleration,combat,0.3298180103302002
,,,punch,0.5128214,1.527774,-0.8773552,,,,,35,gyroscope,combat,0.3318929672241211
,,,punch,,,,0.16423759,-0.39048123,-0.010240043,-0.90578455,35,rotation_vector,combat,0.3335859775543213
,,,punch,2.7334692,0.35918877,-0.1788308,,,,,35,gyroscope,combat,0.47618603706359863
-11.198853,20.942991,-12.353859,punch,,,,,,,,35,linear_acceleration,combat,0.48554372787475586
,,,punch,,,,0.18379216,-0.3751936,-0.061300818,-0.90647256,35,rotation_vector,combat,0.4855678081512451
-1.3048353,4.3672805,3.3262072,punch,,,,,,,,35,linear_acceleration,combat,0.4875969886779785
,,,punch,,,,0.16876976,-0.38320705,-0.030948156,-0.9075855,35,rotation_vector,combat,0.4890327453613281
-0.09709358,1.0587121,1.8928776,punch,,,,,,,,35,linear_acceleration,combat,0.49035096168518066
,,,punch,1.4271339,0.3817908,-0.49220467,,,,,35,gyroscope,combat,0.49187803268432617
,,,punch,5.42204,-0.50503284,2.059685,,,,,35,gyroscope,combat,0.4929208755493164
,,,punch,3.975969,-0.04810564,0.70264775,,,,,35,gyroscope,combat,0.4939918518066406
-2.1216822,9.796341,4.414977,punch,,,,,,,,35,linear_acceleration,combat,0.4960627555847168
,,,punch,,,,0.26171795,-0.36460936,-0.14544314,-0.8817086,35,rotation_vector,combat,0.4983060359954834
-0.11271238,22.873041,2.725564,punch,,,,,,,,35,linear_acceleration,combat,0.4996819496154785
,,,punch,,,,0.21332301,-0.36978805,-0.09968057,-0.89878476,35,rotation_vector,combat,0.5016889572143555
,,,punch,5.6839485,-0.53985214,3.867846,,,,,35,gyroscope,combat,0.504194974899292
,,,punch,1.0645854,-0.107665,5.786879,,,,,35,gyroscope,combat,0.506537914276123
,,,punch,,,,0.3182908,-0.36387554,-0.1635526,-0.8599628,35,rotation_vector,combat,0.5084469318389893
-0.5634918,26.078148,-0.22879124,punch,,,,,,,,35,linear_acceleration,combat,0.5108048915863037
2.7531943,28.932316,-0.7466612,punch,,,,,,,,35,linear_acceleration,combat,0.5132699012756348
,,,punch,,,,0.3703643,-0.3800221,-0.12245323,-0.83870053,35,rotation_vector,combat,0.5155670642852783
,,,punch,-5.29834,-1.2536482,9.833709,,,,,35,gyroscope,combat,0.5182418823242188
,,,punch,,,,0.4252205,-0.4110843,-0.049297933,-0.80483973,35,rotation_vector,combat,0.5207810401916504
,,,punch,-3.2750013,-0.09590584,7.9108577,,,,,35,gyroscope,combat,0.5235538482666016
,,,punch,,,,0.48268417,-0.45337746,0.034643505,-0.7485084,35,rotation_vector,combat,0.5249340534210205
-5.948428,22.848743,-2.3313408,punch,,,,,,,,35,linear_acceleration,combat,0.5259618759155273
,,,punch,,,,0.5317428,-0.490451,0.12774695,-0.6785191,35,rotation_vector,combat,0.5654587745666504
,,,punch,,,,0.56150204,-0.53535324,0.21649837,-0.5926559,35,rotation_vector,combat,0.5662140846252441
,,,punch,2.307849,-9.979553,12.740816,,,,,35,gyroscope,combat,0.5691509246826172
,,,punch,-8.693987,-1.8671097,10.032087,,,,,35,gyroscope,combat,0.5691571235656738
-90.94492,-6.761758,-11.863245,punch,,,,,,,,35,linear_acceleration,combat,0.5712878704071045
-27.10707,7.0872583,-9.724632,punch,,,,,,,,35,linear_acceleration,combat,0.5734341144561768
,,,punch,-6.197686,-1.709201,10.994964,,,,,35,gyroscope,combat,0.576725959777832
,,,punch,,,,0.66632295,-0.5374857,0.22601037,-0.4648034,35,rotation_vector,combat,0.5793838500976562
,,,punch,,,,0.74791926,-0.5319636,0.20927714,-0.33739385,35,rotation_vector,combat,0.5808558464050293
,,,punch,-2.8867965,-4.6111164,12.822978,,,,,35,gyroscope,combat,0.5832788944244385
-73.4115,-44.29918,-21.375216,punch,,,,,,,,35,linear_acceleration,combat,0.5850200653076172
-5.9758077,-30.043633,-34.527653,punch,,,,,,,,35,linear_acceleration,combat,0.5862131118774414
,,,punch,-9.843483,3.2621732,-1.0931433,,,,,35,gyroscope,combat,0.6611177921295166
,,,punch,1.7511979,5.925851,-3.4582608,,,,,35,gyroscope,combat,0.6730208396911621
,,,punch,,,,0.5651216,-0.6196717,0.2737647,-0.47084758,35,rotation_vector,combat,0.6730690002441406
,,,punch,,,,0.7008216,-0.62660605,0.18732944,-0.28481883,35,rotation_vector,combat,0.6731069087982178
,,,punch,-3.5460727,-9.409921,6.0600886,,,,,35,gyroscope,combat,0.67716383934021
7.8484282,-31.299576,-14.948832,punch,,,,,,,,35,linear_acceleration,combat,0.6801090240478516
42.450096,16.087997,-23.063133,punch,,,,,,,,35,linear_acceleration,combat,0.6832480430603027
,,,punch,,,,0.6083019,-0.66446024,0.2662688,-0.34287378,35,rotation_vector,combat,0.6851840019226074
,,,punch,,,,0.5451849,-0.6766523,0.28528175,-0.40438774,35,rotation_vector,combat,0.6874239444732666
-16.471884,-16.175348,2.9811294,punch,,,,,,,,35,linear_acceleration,combat,0.6899769306182861
,,,punch,-7.754171,7.5341067,-3.9440515,,,,,35,gyroscope,combat,0.6915807723999023
-18.362007,-5.4843197,0.75988185,punch,,,,,,,,35,linear_acceleration,combat,0.6928479671478271
,,,punch,7.424456,5.1949506,-1.6111571,,,,,35,gyroscope,combat,0.6941158771514893
,,,punch,,,,0.570084,-0.57786316,0.25966856,-0.5231161,35,rotation_vector,combat,0.6951420307159424
-7.5491257,3.2106133,-8.232793,punch,,,,,,,,35,linear_acceleration,combat,0.697058916091919
-12.726639,0.2276907,-7.120223,punch,,,,,,,,35,linear_acceleration,combat,0.6988058090209961
,,,punch,4.839427,1.7991508,-3.073874,,,,,35,gyroscope,combat,0.6999008655548096
,,,punch,,,,0.59046465,-0.56166387,0.24706827,-0.5242542,35,rotation_vector,combat,0.7009530067443848
,,,punch,,,,0.5214053,-0.59881836,0.26930892,-0.5450007,35,rotation_vector,combat,0.7704110145568848
,,,punch,-1.416902,1.1893547,-3.8822014,,,,,35,gyroscope,combat,0.7755579948425293
