accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,jump,,,,0.6900071,0.141115,0.52002233,-0.48327392,34,rotation_vector,neutral,0.0009570121765136719
,,,jump,-0.7725918,-1.3930782,-2.7516425,,,,,34,gyroscope,neutral,0.010903120040893555
,,,jump,-0.9941832,-1.3093897,-2.6610818,,,,,34,gyroscope,neutral,0.01196908950805664
-3.3433523,4.18559,-2.3519588,jump,,,,,,,,34,linear_acceleration,neutral,0.013347148895263672
-3.0419273,4.0725236,-2.2372656,jump,,,,,,,,34,linear_acceleration,neutral,0.014127016067504883
,,,jump,,,,0.68425924,0.115951456,0.51716506,-0.50088423,34,rotation_vector,neutral,0.016920089721679688
,,,jump,,,,0.6786351,0.08867608,0.5154687,-0.5156383,34,rotation_vector,neutral,0.01979994773864746
,,,jump,-0.95371336,-1.1009319,-2.5199718,,,,,34,gyroscope,neutral,0.021804094314575195
-3.057373,4.0896444,-1.7567053,jump,,,,,,,,34,linear_acceleration,neutral,0.02411794662475586
,,,jump,,,,0.6721698,0.062492363,0.51475275,-0.52849984,34,rotation_vector,neutral,0.026213884353637695
,,,jump,,,,0.6648003,0.040036693,0.5145451,-0.5400751,34,rotation_vector,neutral,0.027543067932128906
-2.9994946,4.002578,-1.9902744,jump,,,,,,,,34,linear_acceleration,neutral,0.028536081314086914
,,,jump,-0.7870999,-0.8743009,-2.3493876,,,,,34,gyroscope,neutral,0.02960801124572754
,,,jump,,,,0.657365,0.023750594,0.51483893,-0.5497709,34,rotation_vector,neutral,0.030557870864868164
,,,jump,-0.6042985,-0.70554936,-2.129629,,,,,34,gyroscope,neutral,0.03259110450744629
,,,jump,,,,0.6520386,0.02267232,0.5157946,-0.5552366,34,rotation_vector,neutral,0.03464508056640625
-2.9547558,4.388773,-1.3084385,jump,,,,,,,,34,linear_acceleration,neutral,0.03626704216003418
-2.4955955,4.3187237,-0.61003804,jump,,,,,,,,34,linear_acceleration,neutral,0.03782200813293457
,,,jump,-0.1966986,-0.43493605,-1.694082,,,,,34,gyroscope,neutral,0.03925919532775879
,,,jump,-0.01985312,-0.31490102,-1.5057828,,,,,34,gyroscope,neutral,0.04051089286804199
,,,jump,,,,0.6494748,0.041484907,0.51799244,-0.5551084,34,rotation_vector,neutral,0.04251909255981445
-1.4048548,3.253394,-0.07526636,jump,,,,,,,,34,linear_acceleration,neutral,0.04428291320800781
-1.8176718,3.7277799,-0.027035236,jump,,,,,,,,34,linear_acceleration,neutral,0.04577994346618652
,,,jump,,,,0.6450747,0.04744113,0.5178054,-0.55991566,34,rotation_vector,neutral,0.04691195487976074
,,,jump,,,,0.63875055,0.03981564,0.5166073,-0.5687964,34,rotation_vector,neutral,0.04838919639587402
-1.1330805,3.4129143,-0.26479006,jump,,,,,,,,34,linear_acceleration,neutral,0.05077719688415527
,,,jump,-0.23426682,-0.27656925,-1.2647965,,,,,34,gyroscope,neutral,0.05312681198120117
,,,jump,-0.05787948,-0.26710084,-1.3723087,,,,,34,gyroscope,neutral,0.05469489097595215
,,,jump,-0.5290093,-0.33337972,-1.0089967,,,,,34,gyroscope,neutral,0.05550694465637207
-0.9805746,3.1012132,-0.42279816,jump,,,,,,,,34,linear_acceleration,neutral,0.057238101959228516
,,,jump,,,,0.627501,0.021188928,0.5165568,-0.582205,34,rotation_vector,neutral,0.4805150032043457
,,,jump,,,,0.6232276,0.01140855,0.5173407,-0.5863581,34,rotation_vector,neutral,0.4820730686187744
-0.95134974,2.4873776,-0.42060375,jump,,,,,,,,34,linear_acceleration,neutral,0.48517513275146484
,,,jump,-0.37094793,-0.3129157,-1.1151345,,,,,34,gyroscope,neutral,0.48651790618896484
,,,jump,-0.79351395,-0.4616614,-0.8000808,,,,,34,gyroscope,neutral,0.48826122283935547
,,,jump,,,,0.6167477,-0.007373677,0.5223131,-0.5888608,34,rotation_vector,neutral,0.4892129898071289
-1.1440449,2.0626497,-0.50613284,jump,,,,,,,,34,linear_acceleration,neutral,0.4913599491119385
-1.2553892,1.8264723,-0.65716887,jump,,,,,,,,34,linear_acceleration,neutral,0.49391794204711914
,,,jump,-0.7089091,-0.38438696,-0.91507614,,,,,34,gyroscope,neutral,0.4965949058532715
,,,jump,,,,0.61956376,0.0018380763,0.5193434,-0.5885746,34,rotation_vector,neutral,0.49935102462768555
,,,jump,,,,0.614854,-0.01858743,0.5242368,-0.5888845,34,rotation_vector,neutral,0.5017220973968506
-1.043221,1.7377043,-0.857389,jump,,,,,,,,34,linear_acceleration,neutral,0.502802848815918
-0.7708888,1.834136,-0.9758849,jump,,,,,,,,34,linear_acceleration,neutral,0.5045261383056641
,,,jump,-1.3420709,-0.2857322,-0.12095132,,,,,34,gyroscope,neutral,1.0253779888153076
,,,jump,,,,0.6135752,-0.030067502,0.5256669,-0.588469,34,rotation_vector,neutral,1.0253970623016357
,,,jump,-0.8165741,-0.5138904,-0.6052147,,,,,34,gyroscope,neutral,1.0299451351165771
,,,jump,-0.81321436,-0.5155703,-0.7067711,,,,,34,gyroscope,neutral,1.0322229862213135
,,,jump,-1.0253373,-0.36560285,-0.31612277,,,,,34,gyroscope,neutral,1.0349628925323486
,,,jump,,,,0.6127149,-0.040718623,0.52735895,-0.5872096,34,rotation_vector,neutral,1.0375339984893799
-0.58576727,2.265697,-1.0353806,jump,,,,,,,,34,linear_acceleration,neutral,1.0397570133209229
,,,jump,,,,0.6121558,-0.05066339,0.53013307,-0.5845147,34,rotation_vector,neutral,1.0418481826782227
-0.32181072,3.2532635,-1.6325965,jump,,,,,,,,34,linear_acceleration,neutral,1.0446560382843018
,,,jump,-0.8570439,-0.45158213,-0.4720461,,,,,34,gyroscope,neutral,1.0463180541992188
0.0009326935,4.1925335,-2.4384656,jump,,,,,,,,34,linear_acceleration,neutral,1.0476558208465576
,,,jump,,,,0.6122477,-0.071444124,0.54245794,-0.5707783,34,rotation_vector,neutral,1.048724889755249
0.08180666,4.165486,-2.6423876,jump,,,,,,,,34,linear_acceleration,neutral,1.0503878593444824
,,,jump,,,,0.6119352,-0.060686085,0.5349848,-0.57934767,34,rotation_vector,neutral,1.052664041519165
,,,jump,-1.7004961,-0.23365596,0.1085813,,,,,34,gyroscope,neutral,1.0543320178985596
-0.49401474,3.4834466,-2.0039735,jump,,,,,,,,34,linear_acceleration,neutral,1.0556910037994385
-1.7667637,3.2758536,-1.5179188,jump,,,,,,,,34,linear_acceleration,neutral,1.0580229759216309
,,,jump,,,,0.6133272,-0.0823738,0.55190194,-0.55897105,34,rotation_vector,neutral,1.0603158473968506
,,,jump,,,,0.6153425,-0.09120195,0.56215394,-0.54499435,34,rotation_vector,neutral,1.0617790222167969
,,,jump,-1.8788688,-0.10842858,0.73364913,,,,,34,gyroscope,neutral,1.064182996749878
,,,jump,-1.8550451,-0.15439619,0.3764457,,,,,34,gyroscope,neutral,1.0668179988861084
,,,jump,-2.4811819,-0.28008172,1.4770721,,,,,34,gyroscope,neutral,1.068161964416504
,,,jump,,,,0.6195977,-0.095621124,0.5739547,-0.5268125,34,rotation_vector,neutral,1.0692789554595947
-2.5857282,3.8730135,-1.5546196,jump,,,,,,,,34,linear_acceleration,neutral,1.0714240074157715
,,,jump,,,,0.6257927,-0.10094491,0.5866341,-0.504038,34,rotation_vector,neutral,1.0737311840057373
-2.5553923,4.244852,-1.8774674,jump,,,,,,,,34,linear_acceleration,neutral,1.07659912109375
,,,jump,-2.0673208,-0.2096795,1.1221595,,,,,34,gyroscope,neutral,1.079322099685669
,,,jump,-2.8426614,-0.19379699,1.983174,,,,,34,gyroscope,neutral,1.0804710388183594
-2.2969718,4.0492973,-1.8039818,jump,,,,,,,,34,linear_acceleration,neutral,1.0815868377685547
,,,jump,,,,0.6366324,-0.09037967,0.6307628,-0.43436053,34,rotation_vector,neutral,1.0826380252838135
,,,jump,,,,0.6327937,-0.10681206,0.601281,-0.4760509,34,rotation_vector,neutral,1.0839521884918213
-1.8549943,2.9727716,-1.1860676,jump,,,,,,,,34,linear_acceleration,neutral,1.0860950946807861
,,,jump,-2.7698157,-0.26007587,1.7831156,,,,,34,gyroscope,neutral,1.0868558883666992
,,,jump,-2.8060095,-0.16203201,2.117717,,,,,34,gyroscope,neutral,1.0878369808197021
,,,jump,,,,0.6500684,-0.09798496,0.6567826,-0.36938688,34,rotation_vector,neutral,2.0156679153442383
,,,jump,,,,0.6434281,-0.09360588,0.6449311,-0.40162447,34,rotation_vector,neutral,2.0184571743011475
-1.9777746,2.220868,-1.037468,jump,,,,,,,,34,linear_acceleration,neutral,2.0202150344848633
-1.9969854,1.2698383,-1.0252677,jump,,,,,,,,34,linear_acceleration,neutral,2.0220558643341064
,,,jump,-2.7501154,-0.1423316,2.176971,,,,,34,gyroscope,neutral,2.025515079498291
,,,jump,,,,0.6559486,-0.101513855,0.6675658,-0.33731622,34,rotation_vector,neutral,2.027621030807495
,,,jump,,,,0.6609131,-0.10418079,0.6766502,-0.3073838,34,rotation_vector,neutral,2.030210018157959
