accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
0.69510365,-0.5166087,-0.3802989,jump,,,,,,,,28,linear_acceleration,neutral,0.3508920669555664
,,,jump,-0.14645495,-0.02275473,0.08032878,,,,,28,gyroscope,neutral,0.35090208053588867
,,,jump,,,,0.51173466,0.048329882,0.68828434,-0.51191473,28,rotation_vector,neutral,0.3509082794189453
,,,jump,,,,0.51277894,0.049433988,0.6871558,-0.5122802,28,rotation_vector,neutral,0.35476112365722656
0.5243578,-1.0667424,-0.4223917,jump,,,,,,,,28,linear_acceleration,neutral,0.3567690849304199
0.6434665,-1.0454588,-0.20096612,jump,,,,,,,,28,linear_acceleration,neutral,0.35862302780151367
,,,jump,-0.061239243,-0.11988231,0.10781772,,,,,28,gyroscope,neutral,0.36112213134765625
,,,jump,,,,0.5139476,0.049537763,0.6865552,-0.5119041,28,rotation_vector,neutral,0.3634490966796875
0.59859085,-0.5688782,-0.40706432,jump,,,,,,,,28,linear_acceleration,neutral,0.3661172389984131
,,,jump,,,,0.51547545,0.04878661,0.68662834,-0.51033956,28,rotation_vector,neutral,0.36905407905578613
0.79652405,-0.57616234,-0.585856,jump,,,,,,,,28,linear_acceleration,neutral,0.37102222442626953
,,,jump,-0.19807306,-0.119729586,0.10552697,,,,,28,gyroscope,neutral,0.373319149017334
,,,jump,0.071013086,-0.014966198,0.16249016,,,,,28,gyroscope,neutral,0.3746969699859619
0.7293048,-0.7204709,-0.68094194,jump,,,,,,,,28,linear_acceleration,neutral,0.37624216079711914
,,,jump,,,,0.5176836,0.048799668,0.6867382,-0.50794965,28,rotation_vector,neutral,0.37891101837158203
0.54763937,-0.90404844,-0.5399485,jump,,,,,,,,28,linear_acceleration,neutral,0.3812601566314697
,,,jump,-0.088422745,-0.08078693,0.14813483,,,,,28,gyroscope,neutral,0.38251519203186035
,,,jump,,,,0.516735,0.048071444,0.686991,-0.5086428,28,rotation_vector,neutral,0.38512516021728516
,,,jump,-0.09987647,0.00015271631,0.10567969,,,,,28,gyroscope,neutral,0.3863060474395752
,,,jump,,,,0.51825815,0.050370328,0.6862215,-0.50790894,28,rotation_vector,neutral,0.38765621185302734
0.53458023,-0.77962255,-0.4576214,jump,,,,,,,,28,linear_acceleration,neutral,0.3886420726776123
,,,jump,,,,0.5188335,0.051089,0.6863409,-0.50708765,28,rotation_vector,neutral,0.3899071216583252
,,,jump,0.033292156,0.014660766,0.13332134,,,,,28,gyroscope,neutral,0.391080379486084
0.42100048,-0.45284224,-0.30397946,jump,,,,,,,,28,linear_acceleration,neutral,0.393078088760376
,,,jump,,,,0.519334,0.050881498,0.6871024,-0.50556266,28,rotation_vector,neutral,0.39411425590515137
,,,jump,,,,0.52010435,0.050753213,0.6876113,-0.5040898,28,rotation_vector,neutral,0.39490723609924316
,,,jump,-0.12812899,-0.009315695,0.111941054,,,,,28,gyroscope,neutral,0.3968651294708252
0.31395626,-0.4589448,-0.36544937,jump,,,,,,,,28,linear_acceleration,neutral,1.95839524269104
,,,jump,-0.07009678,-0.013439035,0.07666359,,,,,28,gyroscope,neutral,1.959794282913208
0.36260414,-0.23759604,-0.37140232,jump,,,,,,,,28,linear_acceleration,neutral,1.9607832431793213
,,,jump,,,,0.5209953,0.050956834,0.68808043,-0.50250643,28,rotation_vector,neutral,1.963062047958374
0.37801647,-0.33510685,-0.20050007,jump,,,,,,,,28,linear_acceleration,neutral,1.9654772281646729
,,,jump,0.074830994,0.02107485,0.068264194,,,,,28,gyroscope,neutral,1.9676311016082764
,,,jump,,,,0.52070713,0.050528653,0.68807274,-0.5028587,28,rotation_vector,neutral,1.969331979751587
,,,jump,0.082619525,0.032528576,0.047647487,,,,,28,gyroscope,neutral,1.9717051982879639
0.33824158,-0.5217848,-0.42128605,jump,,,,,,,,28,linear_acceleration,neutral,1.973832368850708
,,,jump,,,,0.5210773,0.05279746,0.68742675,-0.5031256,28,rotation_vector,neutral,1.9759752750396729
0.31491852,-0.4262123,-0.34681982,jump,,,,,,,,28,linear_acceleration,neutral,1.9771473407745361
,,,jump,0.016340645,-0.021838432,0.042913284,,,,,28,gyroscope,neutral,1.979607105255127
,,,jump,,,,0.52099395,0.05215602,0.68762857,-0.503003,28,rotation_vector,neutral,1.981767177581787
,,,jump,0.09865474,0.011759156,0.03680463,,,,,28,gyroscope,neutral,1.9845921993255615
0.6617117,-0.39731264,-0.39044327,jump,,,,,,,,28,linear_acceleration,neutral,1.9874093532562256
0.69886494,-0.5880909,-0.45644516,jump,,,,,,,,28,linear_acceleration,neutral,1.989793062210083
,,,jump,,,,0.52151406,0.05269404,0.6872727,-0.5028942,28,rotation_vector,neutral,1.9913060665130615
,,,jump,0.005192355,-0.021685716,0.030695979,,,,,28,gyroscope,neutral,1.992833137512207
,,,jump,,,,0.5216439,0.0530252,0.68702745,-0.50305986,28,rotation_vector,neutral,1.9941861629486084
,,,jump,,,,0.5214856,0.054364957,0.68641955,-0.50391024,28,rotation_vector,neutral,1.9952430725097656
0.63170624,-0.5248084,-0.7105053,jump,,,,,,,,28,linear_acceleration,neutral,1.9962871074676514
0.5454078,-0.42561388,-0.6935972,jump,,,,,,,,28,linear_acceleration,neutral,1.9979510307312012
,,,jump,0.16417004,0.052839845,0.050549097,,,,,28,gyroscope,neutral,1.9992101192474365
,,,jump,,,,0.52117103,0.055723287,0.6859842,-0.50467956,28,rotation_vector,neutral,2.0015101432800293
,,,jump,0.12232576,0.04627304,0.04230242,,,,,28,gyroscope,neutral,2.003984212875366
,,,jump,0.10140363,0.01740966,0.03970624,,,,,28,gyroscope,neutral,2.006409168243408
,,,jump,0.0936151,-0.02031127,0.05390886,,,,,28,gyroscope,neutral,2.008082151412964
0.22351742,-0.5197191,-0.3076288,jump,,,,,,,,28,linear_acceleration,neutral,2.0098612308502197
0.47669172,-0.5567651,-0.38978067,jump,,,,,,,,28,linear_acceleration,neutral,2.012331008911133
,,,jump,,,,0.5212415,0.057484012,0.6850689,-0.50565165,28,rotation_vector,neutral,2.0145442485809326
,,,jump,,,,0.5210699,0.056616526,0.6856219,-0.5051766,28,rotation_vector,neutral,2.015909194946289
,,,jump,0.058490347,-0.06169739,0.07376198,,,,,28,gyroscope,neutral,2.018165111541748
,,,jump,0.06093381,-0.0711658,0.09758572,,,,,28,gyroscope,neutral,2.019674301147461
0.045076847,-0.50533056,-0.2885787,jump,,,,,,,,28,linear_acceleration,neutral,2.0221781730651855
,,,jump,0.032528576,-0.048716504,0.11560625,,,,,28,gyroscope,neutral,2.3662490844726562
,,,jump,,,,0.52448875,0.059978504,0.68261546,-0.5053219,28,rotation_vector,neutral,2.367321252822876
0.38619614,-0.89089537,-0.36695665,jump,,,,,,,,28,linear_acceleration,neutral,2.3673312664031982
0.38273287,-1.0334678,-0.025227606,jump,,,,,,,,28,linear_acceleration,neutral,2.3715851306915283
,,,jump,,,,0.5218187,0.058002166,0.6844472,-0.50583893,28,rotation_vector,neutral,2.376725196838379
-2.8781781,-2.532967,-0.31982028,jump,,,,,,,,28,linear_acceleration,neutral,2.3767333030700684
,,,jump,,,,0.47432286,0.092479825,0.65252703,-0.58367276,28,rotation_vector,neutral,2.3767380714416504
,,,jump,,,,0.41906923,0.102728896,0.6415911,-0.63418347,28,rotation_vector,neutral,2.376742124557495
,,,jump,1.4514158,1.4124732,-1.3935363,,,,,28,gyroscope,neutral,2.37674617767334
,,,jump,,,,0.3987091,0.20563339,0.6449214,-0.6187264,28,rotation_vector,neutral,2.3767502307891846
,,,jump,,,,0.52273387,0.05849664,0.6837365,-0.50579834,28,rotation_vector,neutral,2.376753330230713
,,,jump,0.75426584,2.2681427,0.73655075,,,,,28,gyroscope,neutral,2.3785181045532227
0.26853037,-0.4612441,-0.46705246,jump,,,,,,,,28,linear_acceleration,neutral,2.378523111343384
0.14829636,-1.5707905,4.62478,jump,,,,,,,,28,linear_acceleration,neutral,2.3820950984954834
,,,jump,,,,0.36458403,0.4822616,0.61250913,-0.5092493,28,rotation_vector,neutral,2.3821001052856445
,,,jump,,,,0.523675,0.05919526,0.683061,-0.5056562,28,rotation_vector,neutral,2.3821051120758057
,,,jump,,,,0.3588704,0.50839496,0.60297954,-0.49916157,28,rotation_vector,neutral,2.382111072540283
,,,jump,,,,0.352272,0.53175455,0.5917239,-0.49295488,28,rotation_vector,neutral,2.382115125656128
0.46411657,-0.86278963,-0.18699998,jump,,,,,,,,28,linear_acceleration,neutral,2.3873291015625
,,,jump,,,,0.3290718,0.57929677,0.5679756,-0.48325035,28,rotation_vector,neutral,2.3873343467712402
,,,jump,,,,0.31036884,0.601132,0.5575555,-0.48108566,28,rotation_vector,neutral,2.387338161468506
0.6011605,-0.51049423,-0.50606906,jump,,,,,,,,28,linear_acceleration,neutral,2.387341260910034
,,,jump,0.07544186,-0.035277467,0.1525636,,,,,28,gyroscope,neutral,2.387345314025879
,,,jump,0.07376198,-0.029168816,0.18096884,,,,,28,gyroscope,neutral,2.387348175048828
1.5242867,-0.1855731,1.9345341,jump,,,,,,,,28,linear_acceleration,neutral,2.3891923427581787
1.5263186,-0.6600814,2.6818273,jump,,,,,,,,28,linear_acceleration,neutral,2.3891961574554443
,,,jump,,,,0.52548015,0.061479863,0.6818864,-0.5050959,28,rotation_vector,neutral,2.389200210571289
,,,jump,,,,0.035666414,-0.71095425,-0.4744599,0.5178414,28,rotation_vector,neutral,2.3892040252685547
,,,jump,,,,0.52659017,0.06286934,0.68140155,-0.5044226,28,rotation_vector,neutral,2.3913111686706543
,,,jump,0.016798794,-0.018325957,0.22540927,,,,,28,gyroscope,neutral,2.391317129135132
0.44778347,-0.6911621,-0.38078922,jump,,,,,,,,28,linear_acceleration,neutral,2.3922860622406006
,,,jump,0.08200866,0.02687807,0.28099802,,,,,28,gyroscope,neutral,2.3947062492370605
0.46040964,-0.9234724,-0.31429362,jump,,,,,,,,28,linear_acceleration,neutral,2.3971540927886963
,,,jump,,,,0.5288027,0.06784105,0.680495,-0.5026847,28,rotation_vector,neutral,2.3981451988220215
,,,jump,,,,0.5277815,0.064604536,0.6811633,-0.5032788,28,rotation_vector,neutral,2.399494171142578
,,,jump,0.20754147,0.0926988,0.34009922,,,,,28,gyroscope,neutral,2.402156114578247
,,,jump,0.23151793,0.12736541,0.3923282,,,,,28,gyroscope,neutral,2.4037582874298096
,,,jump,0.34055737,0.1572978,0.3735441,,,,,28,gyroscope,neutral,2.405010223388672
,,,jump,,,,0.5296798,0.07227994,0.6796184,-0.50232834,28,rotation_vector,neutral,2.407405138015747
