timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
245265220000000,0.0,0.0,0.0,0.09162979,-0.07284568,-0.35277468,1.0,0.0,0.0,0.0
245265240000000,0.0,0.0,0.0,0.116675265,-0.07971791,-0.38728857,1.0,0.0,0.0,0.0
245265260000000,0.0,0.0,0.0,0.13515393,-0.08903361,-0.4213443,1.0,0.0,0.0,0.0
245265280000000,0.0,0.0,0.0,0.14645495,-0.0936151,-0.45433104,1.0,0.0,0.0,0.0
245265300000000,0.0,0.0,0.0,0.15577064,-0.09025534,-0.48487428,1.0,0.0,0.0,0.0
245265320000000,0.0,0.0,0.0,0.16752979,-0.081397794,-0.5131268,1.0,0.0,0.0,0.0
245265340000000,0.0,0.0,0.0,0.18005253,-0.07376198,-0.53786683,1.0,0.0,0.0,0.0
245265360000000,0.0,0.0,0.0,0.19333886,-0.07162395,-0.5578727,0.59573895,0.28088984,0.6250503,-0.41893688
245265380000000,0.1289463,-0.66640353,0.11288667,0.2098322,-0.07009678,-0.5710063,0.5929133,0.2767891,0.62531996,-0.42522538
245265400000000,0.13440418,-0.48358274,-0.0155851245,0.22571471,-0.06765333,-0.57787853,0.59126645,0.2745355,0.6253754,-0.42888218
245265420000000,0.043551445,-0.1565249,-0.13543802,0.23930646,-0.06307184,-0.58276546,0.5850599,0.26687822,0.6257953,-0.44143084
245265440000000,-0.024838448,-0.0037796497,-0.11180925,0.2527455,-0.05589417,-0.5842926,0.58262277,0.26422328,0.6260035,-0.4459333
245265460000000,-0.1273737,0.33604908,-0.18838334,0.27000242,-0.049480084,-0.58200186,0.57441264,0.2562721,0.62632596,-0.460533
245265480000000,-0.16571236,0.5024321,-0.21992159,0.2843578,-0.045356743,-0.57787853,0.57149816,0.25374514,0.6263383,-0.4655145
245265500000000,-0.28538704,0.8271918,-0.31643182,0.3136793,-0.03848451,-0.55756724,0.56218505,0.24713048,0.62596774,-0.48066503
245265520000000,-0.35532188,0.9857285,-0.3641312,0.33337972,-0.04016439,-0.5335908,0.55931634,0.24623895,0.6256128,-0.48491275
245265540000000,-0.37313557,1.0726876,-0.366799,0.34330627,-0.035277467,-0.51068336,0.5573838,0.24778037,0.625036,-0.48709154
245265560000000,-0.30529594,1.1184673,-0.33249187,0.34666604,-0.015882496,-0.49235737,0.5556288,0.24949263,0.6242461,-0.48923096
245265580000000,-0.28450298,1.1379981,-0.33077532,0.3623958,0.005192355,-0.46975538,0.5535152,0.2506649,0.6235221,-0.4919434
245265600000000,-0.32033825,1.1128061,-0.3418762,0.3837761,0.016646078,-0.43890667,0.55159014,0.25287333,0.6227906,-0.4938982
245265620000000,-0.32139206,1.1406376,-0.25235784,0.3755294,0.020922136,-0.4100433,0.55083627,0.25714472,0.62146616,-0.49420235
245265640000000,-0.31641674,1.1530387,-0.15660453,0.3313944,0.0047342055,-0.3643811,0.5513267,0.26258883,0.61953634,-0.4932146
245265660000000,-0.2991333,1.1791699,-0.21571499,0.23304509,-0.027641652,-0.3202461,0.5514896,0.26725966,0.61796564,-0.4924937
245265680000000,-0.19382095,1.2640898,-0.27679652,0.1001819,-0.036957346,-0.26939157,0.5506236,0.2684886,0.6171427,-0.49382424
245265700000000,-0.11476898,1.2897358,-0.22275442,-0.007788532,-0.027030786,-0.21487185,0.5498681,0.26802343,0.61698234,-0.4951174
245265720000000,-0.10653877,1.2723949,-0.09803319,-0.04337143,-0.015577064,-0.14676037,0.549506,0.26703,0.61729205,-0.49567008
245265740000000,-0.12540817,1.2109294,0.022395313,0.007941248,-0.0071776668,-0.05681047,0.5494054,0.26615393,0.6176653,-0.49578786
245265760000000,-0.15446377,1.1558654,0.13072336,0.06337727,0.014049901,0.030085113,0.5495888,0.26614392,0.6175225,-0.49576777
245265780000000,-0.14676571,1.1634738,0.1823734,0.042913284,0.02397646,0.102319926,0.54998314,0.2671737,0.6169016,-0.4955494
