timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
263957580000000,0.0,0.0,0.0,-0.56138515,-0.07070765,0.55680364,1.0,0.0,0.0,0.0
263957600000000,-0.54322433,0.13082984,-0.32146263,0.0,0.0,0.0,0.34527656,0.57381743,0.29193005,-0.68285763
263957620000000,-0.6170225,0.39395538,-0.7084877,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263957640000000,-0.71866703,0.29128146,-1.1978735,-1.515404,-0.14874569,0.66630125,1.0,0.0,0.0,0.0
263957660000000,-0.6683836,-0.07958226,-1.6401291,-1.8519907,-0.20708331,0.75732017,0.38503763,0.5614957,0.30916283,-0.6639932
263957680000000,0.0,0.0,0.0,-2.1003075,-0.16615535,0.8248208,1.0,0.0,0.0,0.0
263957700000000,0.0,0.0,0.0,-2.4550674,-0.16600263,0.84803367,1.0,0.0,0.0,0.0
263957720000000,-0.4423399,-0.19484556,-1.9604337,-2.798832,-0.17928895,0.8865182,0.44084054,0.5402665,0.34388486,-0.6288999
263957740000000,-0.24625683,-0.3006041,-2.0123053,0.0,0.0,0.0,0.4581629,0.5347465,0.36226627,-0.6106522
263957760000000,0.07043362,-0.44606432,-1.9011087,-3.2307136,-0.20830505,0.94959,0.47790873,0.5254034,0.37936616,-0.5929889
263957780000000,0.09065914,-0.61261964,-1.7457547,-3.459788,-0.20845777,0.95249164,1.0,0.0,0.0,0.0
263957800000000,-0.0066986084,-0.7620704,-1.6150031,-3.6609154,-0.24755314,0.9549351,0.5175062,0.5004514,0.41760883,-0.5543812
263957820000000,0.11493683,-0.67910874,-1.5776268,0.0,0.0,0.0,0.53991276,0.48466036,0.43458948,-0.53360146
263957840000000,-0.059343338,-0.8139772,-1.5876837,-3.898542,-0.2574797,1.0231993,0.5556375,0.4703086,0.45731074,-0.51082647
263957860000000,-0.1859541,-1.0987012,-1.6063756,-4.0381246,-0.2603813,1.0682507,1.0,0.0,0.0,0.0
263957880000000,0.0,0.0,0.0,-4.163963,-0.25518894,1.111622,1.0,0.0,0.0,0.0
263957900000000,-0.48829174,-1.9213445,-1.6168971,-4.233754,-0.29229903,1.131017,0.6186309,0.41183984,0.5070462,-0.43656388
263957920000000,-0.4305725,-2.3534484,-1.5231864,-4.0819545,-0.3735441,1.1377366,0.64062047,0.39014485,0.51828307,-0.41082248
263957940000000,-0.31237411,-2.500245,-1.276037,-3.872122,-0.29733866,1.158964,0.6592903,0.36933705,0.5291114,-0.38596305
263957960000000,-0.4708004,-2.7656138,-1.1490829,-3.726889,-0.24312437,1.1650727,0.6775138,0.34950718,0.5378379,-0.35993102
263957980000000,0.0,0.0,0.0,-3.5541668,-0.28298333,1.2255484,0.6951031,0.33074036,0.54424727,-0.33352262
263958000000000,-0.15678024,-3.1905391,-1.2354655,-3.2979088,-0.28878653,1.3121386,0.7075554,0.31156993,0.5521169,-0.31218025
263958020000000,0.14578533,-2.866432,-1.2339766,-3.2184963,-0.18387043,1.3929255,1.0,0.0,0.0,0.0
263958040000000,0.046855927,-2.5778332,-1.1973253,-3.3646457,-0.14187345,1.4460708,0.7219525,0.26993966,0.5748452,-0.2747182
263958060000000,-0.134552,-2.5893302,-1.0844109,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263958080000000,-0.67706776,-2.9834805,-1.099997,-4.4359508,-0.048563786,1.4966198,0.74612653,0.22436553,0.5901914,-0.21125709
263958100000000,-0.57582283,-3.8012297,-1.2488225,-5.2500815,-0.32498032,1.5364788,1.0,0.0,0.0,0.0
263958120000000,0.32998753,-4.3953886,-1.5131177,-5.678909,-0.45249844,1.5561792,1.0,0.0,0.0,0.0
263958140000000,0.6784315,-4.2373967,-2.0643039,-5.9330287,-0.35124752,1.4312572,0.77908844,0.105870135,0.6094912,-0.10165202
263958160000000,0.0,0.0,0.0,-6.4406576,-0.13026701,1.2530373,0.7854961,0.062394682,0.6133163,-0.05427722
263958180000000,0.088210106,-3.6640525,-3.126089,-7.4389644,-0.056199603,0.98654735,0.7873068,0.008165666,0.61649907,-0.00320889
263958200000000,-0.98064137,-4.5401306,-4.03333,-8.060367,-0.35888332,0.77579886,1.0,0.0,0.0,0.0
263958220000000,-0.5104494,-4.012796,-4.5535707,0.0,0.0,0.0,0.78186953,-0.110786945,0.6039321,0.10803895
263958240000000,-0.07661724,-3.5653796,-4.8656898,-8.702997,-0.18799378,0.54702985,0.76956177,-0.17486374,0.59173197,0.16447096
263958260000000,0.93885326,-3.4692807,-5.0212297,0.0,0.0,0.0,0.7519884,-0.24461986,0.5717103,0.21868213
263958280000000,0.0,0.0,0.0,-9.54706,-0.91736686,0.2848159,0.7288353,-0.3147123,0.5438551,0.27198726
263958300000000,2.0352821,-2.736382,-4.951786,-9.446267,-0.7452556,0.0870483,1.0,0.0,0.0,0.0
263958320000000,-0.023483276,-2.0920098,-5.5103464,0.0,0.0,0.0,0.6552544,-0.45952645,0.49132374,0.34362483
263958340000000,-2.2792454,-1.7678342,-6.048105,0.0,0.0,0.0,0.6176414,-0.51371,0.45361027,0.38582233
263958360000000,-2.5574102,-1.730412,-6.491368,0.0,0.0,0.0,0.5775943,-0.5611063,0.40756276,0.43062416
263958380000000,0.0,0.0,0.0,0.0,0.0,0.0,0.53855515,-0.5986642,0.35907486,0.4718312
263958400000000,0.723711,-1.6170905,-5.721631,-7.669413,-1.8254181,-0.14828753,0.4960593,-0.63088584,0.30797565,0.5109397
263958420000000,0.0,0.0,0.0,-7.1281867,-1.4266758,-0.24862215,0.45579258,-0.6579951,0.26260775,0.5388254
263958440000000,0.0,0.0,0.0,-6.773732,-1.1963795,-0.37491855,0.41228047,-0.68279845,0.21364978,0.5640611
263958460000000,0.0,0.0,0.0,-6.5701613,-1.2863295,-0.45341474,0.3720659,-0.702041,0.16803935,0.5834966
263958480000000,0.0,0.0,0.0,-6.44753,-1.4217888,-0.495259,0.32853866,-0.71742636,0.11778215,0.6029008
263958500000000,0.0,0.0,0.0,-6.219677,-1.3492486,-0.6049093,0.28847572,-0.73449415,0.07372823,0.6098068
263958520000000,0.0,0.0,0.0,-5.7063975,-1.2738068,-0.69989884,1.0,0.0,0.0,0.0
263958540000000,0.0,0.0,0.0,-5.146998,-1.3313808,-0.6945538,0.21465193,-0.7481275,-0.012428581,0.6277542
263958560000000,-0.4668808,1.3140695,-4.0142035,-4.9115095,-1.4902058,-0.6568329,0.17885545,-0.7476025,-0.054856606,0.6372535
263958580000000,-0.324152,1.467423,-4.1048713,-4.830417,-1.629483,-0.6247624,0.14572598,-0.74447894,-0.09293661,0.64488596
263958600000000,-0.12505817,1.4018047,-4.19949,-4.7746754,-1.6733127,-0.6195701,0.10961214,-0.7382381,-0.13414599,0.6519161
263958620000000,0.0,0.0,0.0,0.0,0.0,0.0,0.076502465,-0.73075575,-0.17062926,0.6565281
263958640000000,0.0,0.0,0.0,-4.4361033,-1.6609426,-0.56123245,1.0,0.0,0.0,0.0
263958660000000,-0.10990906,0.37293625,-3.5626988,-4.0152173,-1.6296358,-0.5181664,0.0141138295,-0.7099235,-0.23790704,0.66272897
