timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
262793000000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
262793520000000,-1.5462046,2.3590372,3.712364,-6.2280765,-0.8142834,-0.5296202,0.58156306,-0.5727605,0.44730046,0.36558473
262793540000000,0.0,0.0,0.0,-6.6022315,-1.3720033,-0.50671273,0.54831153,-0.6095461,0.4128272,0.39671382
262793560000000,-0.70289993,-3.465069,3.2686462,0.0,0.0,0.0,0.51356125,-0.64200777,0.37331188,0.42978972
262793580000000,0.0,0.0,0.0,-2.309376,-0.97020674,0.3529274,0.48953202,-0.6581035,0.34726733,0.45460272
262793600000000,1.0169525,-2.3141093,1.7833183,-1.2493721,-0.74204856,0.56153786,0.4851741,-0.66205674,0.32703924,0.4683292
262793620000000,0.0,0.0,0.0,-0.959822,-0.75243324,0.6721045,0.47797874,-0.6620874,0.32166845,0.4792767
262793640000000,0.29748726,-0.71760297,0.30951977,-0.5696318,-0.7150178,0.77121735,0.47101727,-0.6606578,0.31816494,0.49035203
262793660000000,0.38691044,-1.1587608,0.18720913,0.0759,-0.5161811,0.9088148,0.46697116,-0.65795285,0.31551665,0.49948514
262793680000000,0.0,0.0,0.0,0.39202276,-0.34009922,0.93691456,0.46663028,-0.6534197,0.31726617,0.50461984
262793700000000,0.35938454,-0.58189845,-0.30929494,0.052687127,-0.3126103,0.7996226,0.46579373,-0.6467033,0.32418412,0.50962317
262793720000000,0.10785198,-0.17625761,-0.5422455,-0.52641314,-0.37232238,0.5681047,1.0,0.0,0.0,0.0
262793980000000,0.0,0.0,0.0,-1.2548699,0.28771752,-0.23304509,0.41381413,-0.6918747,0.23136999,0.5445506
262794000000000,1.3488331,-2.1595588,0.3520419,-0.50503284,0.48181996,-0.07452556,0.40770727,-0.69961923,0.2220005,0.54316056
262794020000000,1.2786922,-2.352386,0.7160592,0.452193,0.6844745,0.21212296,0.41211554,-0.7051274,0.21205898,0.5366442
262794040000000,1.1172066,-2.9509537,1.0882406,1.3602442,0.890947,0.50747633,0.41394725,-0.70624936,0.21829262,0.5312325
262794060000000,0.8749027,-2.841168,0.84482783,1.8842138,1.0215194,0.7281514,0.4196522,-0.70388955,0.23287198,0.5236434
262794080000000,0.24130154,-2.3556862,0.403382,2.032196,1.0392345,0.95142263,0.42699477,-0.6992518,0.2524284,0.5147838
262794100000000,-0.28978157,-2.4878168,0.35141897,2.0576997,1.0224357,1.0574077,0.433595,-0.6932323,0.27406397,0.506274
262794120000000,-0.28284264,-3.017057,0.49379438,2.1774292,1.0619892,1.002888,0.4395082,-0.6863092,0.29617557,0.49808854
262794140000000,0.0,0.0,0.0,2.4390323,1.1004738,0.9243918,0.44599605,-0.6789598,0.3182111,0.4887155
262794160000000,-0.6334772,-2.4956121,1.7103624,2.382527,1.0398453,0.8678868,0.45454064,-0.67022526,0.34117275,0.4772758
262794180000000,-0.94019794,-1.1200209,2.2068398,2.238821,0.8530733,0.79061234,0.4618371,-0.66189283,0.36168224,0.4666802
262794200000000,-0.88959026,-1.0007722,2.3898373,2.6826148,0.66675943,0.8038987,0.46961698,-0.6526125,0.38089937,0.45658776
262794220000000,-0.48341465,-2.547117,2.3861196,3.741397,0.6956228,0.9822713,0.47971883,-0.6407932,0.39957368,0.4467604
262794240000000,0.23316193,-2.9537761,1.6403505,4.5135307,0.7965683,1.0919216,0.49657926,-0.6212682,0.4256347,0.43159014
262794260000000,0.7366152,-2.7106588,0.50559896,4.7196975,0.7646506,1.0667235,0.5160311,-0.60020465,0.45073006,0.41268495
262794280000000,0.8953495,-2.9242218,-0.21562922,4.855157,0.6835582,1.0509937,0.5367042,-0.5751239,0.47835994,0.39032406
262794300000000,1.0632915,-3.7710116,-0.7107315,4.986035,0.6910413,1.0441214,0.5549281,-0.54889333,0.5034648,0.3705322
262794320000000,1.3564444,-4.0815783,-1.2625077,4.905706,0.70646566,1.0245737,0.5742988,-0.5180627,0.53062326,0.34674355
262794340000000,1.3988199,-4.0422325,-1.5887384,4.8337765,0.7075347,1.03786,0.5902351,-0.4893769,0.5538416,0.32464173
262794360000000,0.76922417,-4.3937473,-1.4648216,4.804608,0.67011917,1.0071641,0.6057642,-0.4570422,0.5779571,0.30021313
262794380000000,-0.02928543,-4.7821274,-1.413159,4.7693305,0.5821546,0.9098838,0.61881316,-0.4266713,0.59824085,0.27772242
262794400000000,-0.41377735,-4.571052,-1.6674263,4.7546697,0.5222898,0.81122905,0.6324059,-0.39302868,0.61811703,0.25203705
262794420000000,-0.18423557,-4.063489,-2.222847,0.0,0.0,0.0,1.0,0.0,0.0,0.0
262794440000000,0.11995125,-3.6653728,-2.6920753,4.537049,0.5151121,0.7707592,0.6552365,-0.32806957,0.6500989,0.2010151
262794460000000,0.089351654,-3.6452024,-2.5761075,4.3971605,0.39003745,0.8935431,0.6640028,-0.29617628,0.66354084,0.17633352
262794480000000,0.66837597,-3.6432958,-2.3284655,4.183205,0.311694,1.022283,1.0,0.0,0.0,0.0
262794500000000,0.0,0.0,0.0,3.9978075,0.32268956,1.0569496,0.67259485,-0.24533606,0.687793,0.119863145
262794520000000,0.0,0.0,0.0,4.057825,0.32925636,1.1542299,1.0,0.0,0.0,0.0
262794540000000,1.0573645,-3.2659588,-1.8854276,4.2568145,0.20204368,1.3680327,0.67386055,-0.20219187,0.7080978,0.06023246
262794560000000,0.5126333,-3.5619407,-1.9419911,4.3811255,-0.084910266,1.5693128,0.6795006,-0.16375348,0.7141125,0.03882311
262794580000000,0.7766962,-4.07115,-2.0350957,4.4693956,-0.39492437,1.69622,0.68600965,-0.12263587,0.7169459,0.01843555
262794600000000,1.8314095,-4.5995903,-2.1406815,4.5718684,-0.6207918,1.7174476,0.6920427,-0.08284121,0.71707773,-0.0037103377
