timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
6936100000000,0.311997,-0.035436153,-0.092458725,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6936120000000,0.33872122,-0.06532097,-0.038330078,0.0,0.0,0.0,0.36643562,-0.046721544,-0.14911895,0.9172271
6936140000000,0.31487387,-0.0095796585,-0.07006836,-0.040317107,-0.004886922,-0.0016798794,0.36643577,-0.046758156,-0.14942397,0.9171756
6936160000000,0.31363064,-0.048460007,-0.08645439,-0.055588737,-0.00580322,-0.0021380284,0.36641827,-0.04687322,-0.14992608,0.91709477
6936180000000,0.0,0.0,0.0,0.0,0.0,0.0,0.36641476,-0.04696716,-0.15051934,0.9169942
6936200000000,0.0,0.0,0.0,-0.030695979,-0.015882496,-0.0036651916,1.0,0.0,0.0,0.0
6936220000000,0.33041054,-0.12792611,-0.08214569,-0.0038179078,-0.006414085,0.00061086525,0.36640662,-0.04682908,-0.15120886,0.9168911
6936240000000,0.31814122,-0.14353609,-0.0150671005,0.011301007,-0.004428773,0.004428773,0.36637384,-0.046755686,-0.15117483,0.91691345
6936260000000,0.2873289,-0.10235953,-0.058880806,0.021991149,-0.00290161,0.0041233404,0.36633906,-0.046641503,-0.15103424,0.9169564
6936280000000,0.31875667,-0.05080247,-0.07394314,0.013897184,-0.0035124752,-0.0010690142,0.36633453,-0.046510972,-0.15084809,0.91699547
6936300000000,0.28715724,-0.017016172,-0.080742836,0.0009162979,-0.013897184,-0.004428773,0.36636022,-0.04638183,-0.15083703,0.91699356
6936320000000,0.3060579,-0.08435273,-0.024774551,0.0010690142,-0.025198191,-0.0070249503,0.36638844,-0.046156652,-0.15095225,0.91697466
6936340000000,0.35294327,-0.07407832,-0.10022545,0.005497787,-0.017562376,-0.0041233404,0.3664164,-0.045866437,-0.15103728,0.9169641
6936360000000,0.3526835,-0.058111906,-0.12209225,0.0009162979,-0.0065668016,-0.0038179078,0.36643392,-0.04571774,-0.15103915,0.9169641
6936380000000,0.30459312,-0.087495565,-0.015674591,-0.0050396384,-0.010537425,-0.008552114,0.36648023,-0.045657445,-0.15111963,0.9169355
6936400000000,0.26050535,-0.14823484,-0.02964592,0.0038179078,-0.027794369,-0.013286319,0.36655653,-0.04545663,-0.15121089,0.9168998
6936420000000,0.30088922,0.07419276,-0.10815334,0.0,0.0,0.0,0.36663544,-0.045099486,-0.15136755,0.91686016
6936440000000,0.316645,-0.120931864,-0.044382095,-0.029474247,-0.019547688,-0.0027488936,0.36661837,-0.044929627,-0.15179223,0.91680497
6936620000000,0.25846276,-0.14757252,-0.06154728,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6936660000000,0.29715222,-0.024920225,-0.09167671,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6936780000000,0.0,0.0,0.0,0.0,0.0,0.0,0.36623248,-0.041470695,-0.15099351,0.91725403
6936880000000,0.0,0.0,0.0,0.018784106,-0.03634648,0.0062613687,1.0,0.0,0.0,0.0
