accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,0.09132435,0.06795876,0.0015271631,1.0,0.0,0.0,0.0,gyroscope,244703049754703
0.0,0.0,0.0,0.071776666,0.07009678,-0.0013744468,1.0,0.0,0.0,0.0,gyroscope,244703069705506
0.0,0.0,0.0,0.0,0.0,0.0,0.38052318,-0.6866593,0.5521101,-0.28084803,rotation_vector,244703089648680
0.0,0.0,0.0,0.046883907,0.06307184,-0.00290161,1.0,0.0,0.0,0.0,gyroscope,244703129535028
-0.14417377,0.020712852,0.018797874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244703149485834
0.0,0.0,0.0,0.0,0.0,0.0,0.37945077,-0.6900208,0.5516201,-0.2749615,rotation_vector,244702969959115
0.0,0.0,0.0,0.0,0.0,0.0,0.37991416,-0.68860954,0.55194193,-0.27720436,rotation_vector,244703009845464
0.011855364,0.044038773,0.10899782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244703029796270
0.0,0.0,0.0,0.0,0.0,0.0,0.38047382,-0.68747395,0.55197716,-0.27917844,rotation_vector,244703049754703
0.0,0.0,0.0,0.098043874,0.0729984,0.005955936,1.0,0.0,0.0,0.0,gyroscope,244703029796270
0.0,0.0,0.0,0.0,0.0,0.0,0.38056278,-0.68702203,0.55203545,-0.2800529,rotation_vector,244703069705506
0.051243007,0.06778145,-0.012369156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244703069705506
0.025350004,0.0887146,-0.042394638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244703089648680
0.0,0.0,0.0,0.05497787,0.069791354,-0.005497787,1.0,0.0,0.0,0.0,gyroscope,244703089648680
0.0,0.0,0.0,0.0,0.0,0.0,0.38042656,-0.6863567,0.55220604,-0.28152898,rotation_vector,244703109591855
0.0,0.0,0.0,0.0421497,0.065515295,-0.004886922,1.0,0.0,0.0,0.0,gyroscope,244703109591855
0.0,0.0,0.0,0.0,0.0,0.0,0.38038144,-0.6860251,0.5522992,-0.2822149,rotation_vector,244703129535028
0.0,0.0,0.0,0.076358154,0.033444874,-0.009162978,1.0,0.0,0.0,0.0,gyroscope,244703169444267
0.0,0.0,0.0,0.0,0.0,0.0,0.380545,-0.6856173,0.55231804,-0.28294742,rotation_vector,244703149485834
0.0,0.0,0.0,0.065515295,0.054825157,-0.0009162979,1.0,0.0,0.0,0.0,gyroscope,244703149485834
0.0,0.0,0.0,0.102319926,-0.003970624,-0.037415497,1.0,0.0,0.0,0.0,gyroscope,244703209338243
0.0,0.0,0.0,0.09040806,0.014966198,-0.022143865,1.0,0.0,0.0,0.0,gyroscope,244703189395070
-0.11311406,-0.042869568,0.07524395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244703189395070
