accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,-1.2869403,-0.2182316,-0.5025894,1.0,0.0,0.0,0.0,gyroscope,244585554007270
-0.47562456,-0.3265891,1.5384383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585593908916
-0.86389256,-1.4901061,-0.31017166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585573950464
0.0,0.0,0.0,0.0,0.0,0.0,0.58925223,-0.20007867,0.6580333,-0.42396042,rotation_vector,244585573950464
0.0,0.0,0.0,-0.517861,0.088422745,-0.3391829,1.0,0.0,0.0,0.0,gyroscope,244585633825820
-0.5483999,1.579112,-1.1387217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585633825820
0.0,0.0,0.0,0.0,0.0,0.0,0.5785595,-0.23403989,0.668589,-0.4043304,rotation_vector,244585633825820
0.40090942,-0.11566639,0.3834761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585613867368
0.0,0.0,0.0,-0.8002335,-0.021685716,-0.15118915,1.0,0.0,0.0,0.0,gyroscope,244585673719834
0.0,0.0,0.0,0.0,0.0,0.0,0.5633839,-0.24479811,0.690096,-0.38267478,rotation_vector,244585673719834
-0.39591026,0.76953936,-1.9684885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585653776642
1.314261,4.3892574,2.6584473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585773466320
0.0,0.0,0.0,0.0,0.0,0.0,0.60744697,-0.20514028,0.6768839,-0.36159894,rotation_vector,244585833295897
0.0,0.0,0.0,0.0,0.0,0.0,0.65186834,-0.09369822,0.63127226,-0.4096141,rotation_vector,244585913099188
-1.9537945,-0.3390603,-4.9208236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585952985575
0.19190216,1.8767886,0.097843945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585673719834
0.0,0.0,0.0,-0.6983717,-0.06811147,-0.34895676,1.0,0.0,0.0,0.0,gyroscope,244585653776642
0.0,0.0,0.0,0.0,0.0,0.0,0.5657936,-0.23909532,0.6872245,-0.3878575,rotation_vector,244585653776642
0.0,0.0,0.0,-0.09682214,-0.23671028,-0.3100141,1.0,0.0,0.0,0.0,gyroscope,244585693663029
0.0,0.0,0.0,0.0,0.0,0.0,0.5709389,-0.23782355,0.6910866,-0.37398946,rotation_vector,244585713606221
0.0,0.0,0.0,0.0,0.0,0.0,0.57046217,-0.24166751,0.69221455,-0.370147,rotation_vector,244585733557046
0.0,0.0,0.0,0.0,0.0,0.0,0.573063,-0.24518523,0.6930121,-0.3622393,rotation_vector,244585753515498
0.0,0.0,0.0,-0.6656904,-0.41554108,0.28985557,1.0,0.0,0.0,0.0,gyroscope,244585753515498
0.0,0.0,0.0,0.3998113,-0.64476824,0.81245077,1.0,0.0,0.0,0.0,gyroscope,244585793409511
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,step_detector,244585204902208
0.0,0.0,0.0,-0.094531395,-0.47021353,0.63499445,1.0,0.0,0.0,0.0,gyroscope,244585773466320
0.0,0.0,0.0,0.0,0.0,0.0,0.57869935,-0.24258955,0.69206667,-0.35679302,rotation_vector,244585773466320
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,step_detector,244585424368884
0.0,0.0,0.0,1.9877555,-0.22907446,1.0735956,1.0,0.0,0.0,0.0,gyroscope,244585833295897
4.717469,0.46646357,1.8075529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585833295897
0.0,0.0,0.0,2.124742,-0.016340645,0.99112886,1.0,0.0,0.0,0.0,gyroscope,244585853246722
0.0,0.0,0.0,0.0,0.0,0.0,0.615495,-0.18575887,0.6703703,-0.37049046,rotation_vector,244585853246722
-1.0755348,-0.42183352,2.4998412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585873205174
0.0,0.0,0.0,0.0,0.0,0.0,0.6246344,-0.16255964,0.6629912,-0.37927422,rotation_vector,244585873205174
0.0,0.0,0.0,3.3799174,-0.33322698,1.6088663,1.0,0.0,0.0,0.0,gyroscope,244585893155996
0.0,0.0,0.0,4.490318,-0.34254268,1.5244142,1.0,0.0,0.0,0.0,gyroscope,244585913099188
0.0,0.0,0.0,3.808592,0.92149025,0.6740898,1.0,0.0,0.0,0.0,gyroscope,244585952985575
-0.6172223,-3.1703806,-4.449052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585933042383
0.0,0.0,0.0,4.8714976,0.36178493,1.0294607,1.0,0.0,0.0,0.0,gyroscope,244585933042383
0.0,0.0,0.0,0.0,0.0,0.0,0.6532142,-0.017294561,0.60378635,-0.45656788,rotation_vector,244585952985575
0.0,0.0,0.0,0.0,0.0,0.0,0.6552224,-0.050812714,0.6141246,-0.43698147,rotation_vector,244585933042383
0.0,0.0,0.0,1.7331774,0.49021935,0.5569564,1.0,0.0,0.0,0.0,gyroscope,244585972936399
-1.840805,1.3756304,-1.728396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585972936399
0.0,0.0,0.0,0.0,0.0,0.0,0.65469134,0.008264274,0.5980171,-0.46226236,rotation_vector,244585992894851
0.7118559,0.8449836,0.61665034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,244585992894851
