accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
0.3595767,0.9199252,1.0546846,punch,,,,,,,,9,linear_acceleration,combat,0.01915287971496582
,,,punch,,,,0.121063925,0.32809168,-0.3707919,0.86035615,9,rotation_vector,combat,0.05813288688659668
0.40077066,1.0325842,0.80145884,punch,,,,,,,,9,linear_acceleration,combat,0.06662297248840332
,,,punch,0.05589417,0.2817616,-0.02855795,,,,,9,gyroscope,combat,0.06916260719299316
,,,punch,0.072540246,0.35934147,-0.06887506,,,,,9,gyroscope,combat,0.07094788551330566
,,,punch,-0.2519819,0.17730364,0.0027488936,,,,,9,gyroscope,combat,0.07300782203674316
,,,punch,,,,0.12753978,0.32810354,-0.36508334,0.86185604,9,rotation_vector,combat,0.0749518871307373
0.3570981,1.413557,0.6276078,punch,,,,,,,,9,linear_acceleration,combat,0.07685470581054688
,,,punch,,,,0.12978919,0.3261343,-0.3675432,0.861222,9,rotation_vector,combat,0.07870173454284668
-0.16946745,1.7505393,0.7912755,punch,,,,,,,,9,linear_acceleration,combat,0.0813288688659668
,,,punch,-0.04184427,0.1928807,0.0056505036,,,,,9,gyroscope,combat,0.08294677734375
-0.356009,1.7747741,0.6661916,punch,,,,,,,,9,linear_acceleration,combat,0.08404684066772461
,,,punch,,,,0.14107329,0.32035875,-0.38110787,0.85570174,9,rotation_vector,combat,0.08519506454467773
-0.1313734,1.4290457,0.64865017,punch,,,,,,,,9,linear_acceleration,combat,0.08644270896911621
,,,punch,,,,0.13837959,0.3216537,-0.37547857,0.858141,9,rotation_vector,combat,0.08755898475646973
,,,punch,-0.73716164,0.054061573,0.010231993,,,,,9,gyroscope,combat,0.08919286727905273
,,,punch,-0.54168475,0.14538592,0.009162978,,,,,9,gyroscope,combat,0.09014081954956055
,,,punch,,,,0.14503573,0.3142161,-0.37945563,0.85804796,9,rotation_vector,combat,0.09917593002319336
,,,punch,,,,0.1453062,0.31580502,-0.37880465,0.8577064,9,rotation_vector,combat,0.09991288185119629
-0.07891321,0.92753315,1.0649381,punch,,,,,,,,9,linear_acceleration,combat,0.10217881202697754
0.11697054,1.1428728,2.0671673,punch,,,,,,,,9,linear_acceleration,combat,0.10372781753540039
,,,punch,-0.6392705,0.04550946,0.048258353,,,,,9,gyroscope,combat,0.10482096672058105
,,,punch,-0.31612277,0.09468412,0.10064005,,,,,9,gyroscope,combat,0.1059117317199707
,,,punch,,,,0.14473745,0.31274664,-0.37776875,0.8593785,9,rotation_vector,combat,0.22662997245788574
0.7881212,1.2431087,2.0001798,punch,,,,,,,,9,linear_acceleration,combat,0.23167085647583008
,,,punch,0.2527455,0.08475755,0.124769226,,,,,9,gyroscope,combat,0.23518586158752441
1.3262048,1.4249153,1.5512595,punch,,,,,,,,9,linear_acceleration,combat,0.2374417781829834
,,,punch,,,,0.14332217,0.31174132,-0.3763163,0.8606174,9,rotation_vector,combat,0.23901867866516113
,,,punch,0.113162786,0.10369437,0.120493166,,,,,9,gyroscope,combat,0.24139976501464844
1.589262,1.8586762,0.9718814,punch,,,,,,,,9,linear_acceleration,combat,0.24766898155212402
,,,punch,0.03481932,0.12996158,0.3388775,,,,,9,gyroscope,combat,0.24986481666564941
1.9001412,1.2104621,1.2772865,punch,,,,,,,,9,linear_acceleration,combat,0.25177502632141113
,,,punch,,,,0.13845922,0.30710462,-0.37732264,0.86263746,9,rotation_vector,combat,0.2527618408203125
,,,punch,,,,0.14149646,0.3099759,-0.37620568,0.861605,9,rotation_vector,combat,0.2539489269256592
,,,punch,0.11759156,0.104610674,0.17944166,,,,,9,gyroscope,combat,0.2552006244659424
,,,punch,0.037110064,0.17913623,0.46120325,,,,,9,gyroscope,combat,0.2847888469696045
,,,punch,0.3791946,0.17134771,0.5360342,,,,,9,gyroscope,combat,0.2858257293701172
,,,punch,,,,0.12801948,0.3011382,-0.3735682,0.867971,9,rotation_vector,combat,0.28951573371887207
3.6301994,3.4927804,2.6283698,punch,,,,,,,,9,linear_acceleration,combat,0.2951040267944336
,,,punch,,,,0.13441013,0.3037072,-0.37715396,0.8645524,9,rotation_vector,combat,0.2951188087463379
2.43113,1.1803794,2.8229504,punch,,,,,,,,9,linear_acceleration,combat,0.3190438747406006
2.200254,0.9381356,2.4353004,punch,,,,,,,,9,linear_acceleration,combat,0.32430076599121094
,,,punch,1.0882565,0.022602014,0.87109387,,,,,9,gyroscope,combat,0.33321094512939453
,,,punch,,,,0.11920259,0.29864928,-0.3678518,0.87251616,9,rotation_vector,combat,0.3380618095397949
