accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,jump,,,,0.28818965,-0.2814512,-0.46154767,0.79038334,33,rotation_vector,neutral,0.42122983932495117
,,,jump,0.6621779,-1.4349225,-0.86727595,,,,,33,gyroscope,neutral,0.42123985290527344
,,,jump,,,,0.29451466,-0.22687364,-0.467999,0.8017272,33,rotation_vector,neutral,0.42124509811401367
,,,jump,0.5661194,-1.5829046,-1.0207558,,,,,33,gyroscope,neutral,0.4279508590698242
-0.09131402,-1.9349775,-0.19481802,jump,,,,,,,,33,linear_acceleration,neutral,0.4292449951171875
,,,jump,,,,0.292242,-0.24661875,-0.4643325,0.7988549,33,rotation_vector,neutral,0.43120789527893066
0.13707554,-2.3225632,-0.30501556,jump,,,,,,,,33,linear_acceleration,neutral,0.4326040744781494
-0.57210284,-1.5831861,0.050983906,jump,,,,,,,,33,linear_acceleration,neutral,0.9207918643951416
,,,jump,0.42959097,-1.6811012,-1.1655309,,,,,33,gyroscope,neutral,0.9208028316497803
,,,jump,,,,0.3151256,-0.07414775,-0.4958673,0.80579996,33,rotation_vector,neutral,0.9219558238983154
,,,jump,,,,0.297293,-0.20621867,-0.47251514,0.8036294,33,rotation_vector,neutral,0.9234251976013184
,,,jump,0.55741453,-1.7527251,-1.3388638,,,,,33,gyroscope,neutral,0.9260640144348145
,,,jump,,,,0.30072328,-0.18446398,-0.47619972,0.8054642,33,rotation_vector,neutral,0.9284172058105469
-1.0650927,-0.8713684,-0.10777187,jump,,,,,,,,33,linear_acceleration,neutral,0.9308860301971436
,,,jump,0.4538729,-1.7185167,-1.2822062,,,,,33,gyroscope,neutral,0.9332239627838135
,,,jump,0.46273044,-1.677436,-1.3008375,,,,,33,gyroscope,neutral,0.9352710247039795
-1.1790583,0.034636497,-0.5229597,jump,,,,,,,,33,linear_acceleration,neutral,0.9366071224212646
,,,jump,,,,0.30655208,-0.1422539,-0.48192,0.8084199,33,rotation_vector,neutral,0.9391481876373291
-1.4238825,0.78777695,-0.88076353,jump,,,,,,,,33,linear_acceleration,neutral,0.9420089721679688
,,,jump,,,,0.30332205,-0.16402797,-0.4789129,0.8072999,33,rotation_vector,neutral,0.9433400630950928
,,,jump,0.5684101,-1.7484491,-1.3405437,,,,,33,gyroscope,neutral,0.9444580078125
,,,jump,0.33185256,-1.562746,-1.2093605,,,,,33,gyroscope,neutral,0.94610595703125
-1.7771883,1.2697906,-0.962739,jump,,,,,,,,33,linear_acceleration,neutral,0.9484779834747314
-2.0565581,1.8154526,-1.0358715,jump,,,,,,,,33,linear_acceleration,neutral,0.9507431983947754
,,,jump,0.23060162,-1.4173601,-1.0865766,,,,,33,gyroscope,neutral,0.9532859325408936
,,,jump,,,,0.30936074,-0.12201858,-0.48538148,0.80858654,33,rotation_vector,neutral,0.9547479152679443
,,,jump,,,,0.311629,-0.103824146,-0.48908597,0.808024,33,rotation_vector,neutral,0.9561269283294678
,,,jump,0.15012014,-1.2360858,-0.9633345,,,,,33,gyroscope,neutral,0.9575541019439697
,,,jump,0.13347405,-1.0250319,-0.8162687,,,,,33,gyroscope,neutral,0.9589478969573975
-2.2161496,2.034954,-1.0992501,jump,,,,,,,,33,linear_acceleration,neutral,0.9611020088195801
,,,jump,,,,0.31343076,-0.08779046,-0.4926488,0.8070633,33,rotation_vector,neutral,0.9633400440216064
-2.4346159,2.1432796,-1.1407893,jump,,,,,,,,33,linear_acceleration,neutral,0.9657821655273438
,,,jump,,,,0.316996,-0.05420901,-0.49866104,0.80493,33,rotation_vector,neutral,0.9683258533477783
-2.7907057,2.4309902,-1.1252427,jump,,,,,,,,33,linear_acceleration,neutral,0.9704530239105225
,,,jump,,,,0.31645352,-0.06295232,-0.49793884,0.80495405,33,rotation_vector,neutral,1.9897119998931885
-2.7070513,2.2304626,-1.2154408,jump,,,,,,,,33,linear_acceleration,neutral,1.9917562007904053
,,,jump,0.23945917,-0.6403395,-0.397826,,,,,33,gyroscope,neutral,1.9930341243743896
,,,jump,0.183565,-0.8210029,-0.6272059,,,,,33,gyroscope,neutral,1.9949121475219727
,,,jump,0.3294091,-0.33658674,0.13698652,,,,,33,gyroscope,neutral,1.9976279735565186
,,,jump,,,,0.31655005,-0.047902375,-0.49835265,0.80569607,33,rotation_vector,neutral,1.9999809265136719
-2.8538582,2.249856,-1.059402,jump,,,,,,,,33,linear_acceleration,neutral,2.001451015472412
,,,jump,,,,0.31470644,-0.043972276,-0.49707147,0.807432,33,rotation_vector,neutral,2.3369140625
-2.8737454,2.0557585,-1.0059004,jump,,,,,,,,33,linear_acceleration,neutral,2.3382201194763184
,,,jump,0.27305678,-0.4720461,-0.15836681,,,,,33,gyroscope,neutral,2.339866876602173
,,,jump,0.3239113,-0.20723604,0.43188173,,,,,33,gyroscope,neutral,2.3425018787384033
,,,jump,0.2640465,-0.09132435,0.70157874,,,,,33,gyroscope,neutral,2.3438069820404053
,,,jump,,,,0.31099448,-0.042482525,-0.49494284,0.81025255,33,rotation_vector,neutral,2.3448309898376465
-2.687465,1.6928248,-0.92431116,jump,,,,,,,,33,linear_acceleration,neutral,2.3456411361694336
