accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,jump,-0.6574437,-0.86070913,4.4393106,,,,,2,gyroscope,neutral,0.07227611541748047
-1.7926254,-0.45704556,-3.960918,jump,,,,,,,,2,linear_acceleration,neutral,0.07228708267211914
,,,jump,,,,0.72900087,-0.46580082,0.49618265,-0.073417105,2,rotation_vector,neutral,0.07229304313659668
,,,jump,,,,0.73166126,-0.44864887,0.51186645,-0.03713084,2,rotation_vector,neutral,0.07229804992675781
,,,jump,,,,0.7187956,-0.42484087,0.53657633,0.122184485,2,rotation_vector,neutral,0.11107397079467773
,,,jump,,,,0.7165006,-0.4166551,0.5441416,0.13013615,2,rotation_vector,neutral,0.22473502159118652
,,,jump,0.24251351,0.18432859,0.19776763,,,,,2,gyroscope,neutral,0.22829508781433105
11.957685,-7.5949802,0.7725589,jump,,,,,,,,2,linear_acceleration,neutral,0.23090100288391113
,,,jump,,,,0.7141964,-0.42314845,0.5477578,0.10406869,2,rotation_vector,neutral,0.2309131622314453
,,,jump,0.6291912,0.93202764,-1.1311697,,,,,2,gyroscope,neutral,0.23092103004455566
10.023425,-12.705725,-1.4113271,jump,,,,,,,,2,linear_acceleration,neutral,0.23092913627624512
,,,jump,1.0853548,1.4344643,-1.5370897,,,,,2,gyroscope,neutral,0.23093414306640625
,,,jump,,,,0.7556903,-0.14891501,0.5747475,-0.276445,2,rotation_vector,neutral,0.29462504386901855
,,,jump,-0.4540256,-1.0812315,-0.9958631,,,,,2,gyroscope,neutral,0.29639720916748047
,,,jump,,,,0.7630275,-0.176621,0.555467,-0.27937505,2,rotation_vector,neutral,0.29891204833984375
-1.4071765,1.0760331,0.15447068,jump,,,,,,,,2,linear_acceleration,neutral,0.3013303279876709
,,,jump,-0.78038037,-1.4367551,-0.9596693,,,,,2,gyroscope,neutral,0.30373406410217285
-1.6741261,1.5099621,-0.0005354881,jump,,,,,,,,2,linear_acceleration,neutral,0.30530500411987305
,,,jump,,,,0.76705444,-0.19111569,0.54519236,-0.2790475,2,rotation_vector,neutral,0.30713701248168945
,,,jump,,,,0.7721527,-0.19906093,0.5393134,-0.2707324,2,rotation_vector,neutral,0.30832409858703613
-1.7417078,2.1268268,-0.50011134,jump,,,,,,,,2,linear_acceleration,neutral,0.30956006050109863
,,,jump,-0.90056807,-1.4761559,-0.86315256,,,,,2,gyroscope,neutral,0.3122072219848633
,,,jump,-1.0806206,-1.4943291,-0.73823065,,,,,2,gyroscope,neutral,0.31464505195617676
-1.5309176,2.9587097,-1.1584032,jump,,,,,,,,2,linear_acceleration,neutral,0.3164479732513428
,,,jump,-1.2869403,-1.4378241,-0.6049093,,,,,2,gyroscope,neutral,0.3183622360229492
,,,jump,-1.4381295,-1.2658654,-0.44058657,,,,,2,gyroscope,neutral,0.32111215591430664
-1.4206347,3.4506116,-2.1090987,jump,,,,,,,,2,linear_acceleration,neutral,0.32284998893737793
,,,jump,,,,0.78113,-0.24736804,0.5143672,-0.25312337,2,rotation_vector,neutral,0.3257331848144531
,,,jump,,,,0.77920955,-0.23066817,0.52137524,-0.26037022,2,rotation_vector,neutral,0.3285350799560547
-1.4271669,3.3798437,-1.6410253,jump,,,,,,,,2,linear_acceleration,neutral,0.33035707473754883
