accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,turn,-0.62598413,0.4017966,0.70066243,,,,,30,gyroscope,travel,0.7754247188568115
,,,turn,-1.9931005,0.6589709,1.6302466,,,,,30,gyroscope,travel,0.7784137725830078
0.04474926,3.0773268,-1.1425676,turn,,,,,,,,30,linear_acceleration,travel,0.7784538269042969
,,,turn,,,,0.7958992,-0.003972211,0.57919854,-0.17623223,30,rotation_vector,travel,0.7784597873687744
,,,turn,,,,0.79766613,0.00064044754,0.56206787,-0.2186504,30,rotation_vector,travel,0.778465747833252
,,,turn,-1.609019,0.71883565,1.5361733,,,,,30,gyroscope,travel,0.781836748123169
,,,turn,-2.575866,0.25320363,1.9372064,,,,,30,gyroscope,travel,0.7818408012390137
,,,turn,,,,0.7925882,-0.02219979,0.60260105,-0.0904608,30,rotation_vector,travel,0.7818448543548584
,,,turn,-0.97081757,0.2003638,2.322357,,,,,30,gyroscope,travel,0.794907808303833
-1.7210312,-2.153222,-0.0733099,turn,,,,,,,,30,linear_acceleration,travel,0.794921875
,,,turn,,,,0.7913906,-0.01675903,0.6110028,-0.009780102,30,rotation_vector,travel,0.7949278354644775
,,,turn,,,,0.76965487,0.06410215,0.635222,-0.0039198697,30,rotation_vector,travel,0.7949318885803223
0.5278969,2.842011,-1.5492523,turn,,,,,,,,30,linear_acceleration,travel,0.7949357032775879
,,,turn,-0.075289145,0.28405234,-0.5731443,,,,,30,gyroscope,travel,0.7997887134552002
,,,turn,,,,0.7466374,0.09782167,0.6571872,-0.032688387,30,rotation_vector,travel,0.8136997222900391
,,,turn,-0.070249505,-0.23258694,-1.2476922,,,,,30,gyroscope,travel,0.8137378692626953
,,,turn,-0.3306308,-0.39614612,-1.4795157,,,,,30,gyroscope,travel,0.8137438297271729
,,,turn,,,,0.7566465,0.009106777,0.64732295,-0.091521665,30,rotation_vector,travel,0.8161957263946533
,,,turn,-4.2131376,-0.47036624,-3.1703906,,,,,30,gyroscope,travel,0.8162047863006592
,,,turn,,,,0.74938273,-0.20454276,0.6205879,-0.10704478,30,rotation_vector,travel,0.8162097930908203
-3.7336073,-1.2970595,-1.2784257,turn,,,,,,,,30,linear_acceleration,travel,0.816213846206665
-4.489627,-0.605031,-2.2558692,turn,,,,,,,,30,linear_acceleration,travel,0.8162178993225098
,,,turn,,,,0.7209047,-0.32267812,0.60551697,-0.09759327,30,rotation_vector,travel,0.8162219524383545
,,,turn,-5.0921726,0.093004234,-4.2719336,,,,,30,gyroscope,travel,0.8162257671356201
0.35138607,2.98597,-1.4825089,turn,,,,,,,,30,linear_acceleration,travel,0.8162298202514648
-6.4237194,0.023406029,0.17416692,turn,,,,,,,,30,linear_acceleration,travel,0.8162367343902588
,,,turn,-1.4537066,0.6751588,1.3965907,,,,,30,gyroscope,travel,0.8169679641723633
,,,turn,,,,0.7966619,-0.0014959096,0.5703092,-0.2001878,30,rotation_vector,travel,0.8191759586334229
,,,turn,-1.2034045,0.6207918,1.1980594,,,,,30,gyroscope,travel,0.8207638263702393
,,,turn,,,,0.7939495,-0.0031916117,0.5891004,-0.15031572,30,rotation_vector,travel,0.8221518993377686
-0.6002064,3.009192,-0.846616,turn,,,,,,,,30,linear_acceleration,travel,0.8235416412353516
,,,turn,,,,0.79324657,-0.012595778,0.5966531,-0.12085656,30,rotation_vector,travel,0.8266246318817139
-1.7003231,2.0007248,0.014437437,turn,,,,,,,,30,linear_acceleration,travel,0.8291518688201904
-2.305749,0.86059636,-0.045087576,turn,,,,,,,,30,linear_acceleration,travel,0.8318037986755371
,,,turn,-2.4958427,0.46471575,1.7403551,,,,,30,gyroscope,travel,0.8336489200592041
,,,turn,-2.0231857,0.10064005,2.1798725,,,,,30,gyroscope,travel,0.8369688987731934
-2.1098833,-0.4825083,-0.18535066,turn,,,,,,,,30,linear_acceleration,travel,0.8385038375854492
,,,turn,-0.8188649,0.5328272,-3.6257906,,,,,30,gyroscope,travel,0.861088752746582
,,,turn,1.010982,0.35308012,-2.7973046,,,,,30,gyroscope,travel,0.8610968589782715
-2.8889108,7.540583,0.41863132,turn,,,,,,,,30,linear_acceleration,travel,0.8611018657684326
-1.6072555,8.950128,-0.18347135,turn,,,,,,,,30,linear_acceleration,travel,0.8611059188842773
,,,turn,0.34804046,-0.6444628,3.036611,,,,,30,gyroscope,travel,0.861109733581543
-2.9092011,6.772645,-3.0224373,turn,,,,,,,,30,linear_acceleration,travel,0.8611137866973877
-3.3928666,4.6031895,-2.9852018,turn,,,,,,,,30,linear_acceleration,travel,0.861116886138916
,,,turn,,,,0.7256881,-0.41089174,0.54947066,-0.051253267,30,rotation_vector,travel,0.861121654510498
-5.4777203,0.7765789,-1.272873,turn,,,,,,,,30,linear_acceleration,travel,0.8611259460449219
,,,turn,-1.0514518,-0.005192355,6.417903,,,,,30,gyroscope,travel,0.8611299991607666
,,,turn,,,,0.7229784,-0.38644713,0.5726701,0.0031342297,30,rotation_vector,travel,0.8611328601837158
,,,turn,4.540867,0.13225232,6.614449,,,,,30,gyroscope,travel,0.8611369132995605
-0.9033022,-12.207349,-0.21941769,turn,,,,,,,,30,linear_acceleration,travel,0.8611400127410889
,,,turn,10.445643,2.905275,2.7765353,,,,,30,gyroscope,travel,0.8611438274383545
,,,turn,10.201602,3.3272302,1.0673343,,,,,30,gyroscope,travel,0.8611469268798828
,,,turn,9.129686,3.2039883,-0.29901853,,,,,30,gyroscope,travel,0.8611500263214111
,,,turn,,,,0.7928364,-0.028441101,0.60802877,-0.030043907,30,rotation_vector,travel,0.8611538410186768
,,,turn,,,,0.6170938,0.18093549,0.76253843,-0.070659846,30,rotation_vector,travel,0.8611569404602051
-4.160536,-3.2316954,3.7891324,turn,,,,,,,,30,linear_acceleration,travel,0.8611609935760498
,,,turn,,,,0.5374699,0.25786713,0.7801816,-0.18959846,30,rotation_vector,travel,0.861163854598999
,,,turn,,,,0.79295415,-0.030419055,0.6058164,-0.057315324,30,rotation_vector,travel,0.8611679077148438
-1.1774807,-3.102862,0.09801674,turn,,,,,,,,30,linear_acceleration,travel,0.8638169765472412
,,,turn,,,,0.788359,0.002084627,0.6152064,0.0026453647,30,rotation_vector,travel,0.8667428493499756
,,,turn,0.9560041,0.600786,2.012801,,,,,30,gyroscope,travel,0.8685226440429688
,,,turn,0.18066339,0.3932445,2.2554672,,,,,30,gyroscope,travel,0.8706550598144531
-1.490263,-3.0710688,0.15463829,turn,,,,,,,,30,linear_acceleration,travel,0.8726789951324463
,,,turn,1.2915218,0.7254025,1.7148515,,,,,30,gyroscope,travel,0.8747336864471436
,,,turn,1.4763086,0.8352055,1.4457654,,,,,30,gyroscope,travel,0.876276969909668
,,,turn,,,,0.78382784,0.023003494,0.620477,0.00964862,30,rotation_vector,travel,0.877457857131958
-0.77669716,-3.026883,0.3360765,turn,,,,,,,,30,linear_acceleration,travel,0.8801348209381104
-0.22881508,-3.3267949,0.73533297,turn,,,,,,,,30,linear_acceleration,travel,0.8827216625213623
,,,turn,,,,0.77840537,0.042920683,0.6261618,0.012817583,30,rotation_vector,travel,0.8852598667144775
,,,turn,,,,0.7729745,0.058507454,0.6316575,0.009810398,30,rotation_vector,travel,0.8866896629333496
0.23451996,-3.7751026,1.0669751,turn,,,,,,,,30,linear_acceleration,travel,0.8878378868103027
,,,turn,1.6722436,0.91690874,1.1270463,,,,,30,gyroscope,travel,0.8901939392089844
,,,turn,1.7389807,0.9088148,0.75762564,,,,,30,gyroscope,travel,0.8930020332336426
0.71136284,-3.5731459,1.0860496,turn,,,,,,,,30,linear_acceleration,travel,0.8960258960723877
,,,turn,,,,0.76318455,0.08015233,0.641111,-0.010088649,30,rotation_vector,travel,0.897730827331543
1.3234997,-3.2796154,1.5578465,turn,,,,,,,,30,linear_acceleration,travel,0.9003887176513672
1.899025,-3.0913827,1.900818,turn,,,,,,,,30,linear_acceleration,travel,0.9143660068511963
,,,turn,,,,0.4547476,0.28077433,0.7897366,-0.30114192,30,rotation_vector,travel,0.9144189357757568
,,,turn,0.93783087,0.33673948,-1.6528486,,,,,30,gyroscope,travel,0.9144258499145508
,,,turn,,,,0.43816224,0.275498,0.79220575,-0.32330298,30,rotation_vector,travel,0.9144320487976074
,,,turn,0.061850104,-0.30757064,0.5448918,,,,,30,gyroscope,travel,0.914435863494873
,,,turn,,,,0.5886763,0.24358794,0.69100636,-0.3415192,30,rotation_vector,travel,0.9144408702850342
,,,turn,,,,0.57872605,0.27581277,0.675233,-0.3647793,30,rotation_vector,travel,0.9144446849822998
,,,turn,7.263646,0.4063781,3.513544,,,,,30,gyroscope,travel,0.9144477844238281
-1.7081013,-9.832191,0.79653215,turn,,,,,,,,30,linear_acceleration,travel,0.9144518375396729
,,,turn,1.227381,0.6824892,0.1330159,,,,,30,gyroscope,travel,0.9144558906555176
,,,turn,1.5654949,0.7841983,0.42119157,,,,,30,gyroscope,travel,0.9175319671630859
,,,turn,,,,0.7574783,0.09245677,0.6460663,-0.016632196,30,rotation_vector,travel,0.9190988540649414
1.8560152,-3.0364637,1.9264702,turn,,,,,,,,30,linear_acceleration,travel,0.9209887981414795
,,,turn,,,,0.7485303,0.10168293,0.65466017,-0.027981862,30,rotation_vector,travel,0.922705888748169
,,,turn,,,,0.7524143,0.09979383,0.65069073,-0.022709904,30,rotation_vector,travel,0.925365686416626
1.3850584,-3.0100052,1.8243232,turn,,,,,,,,30,linear_acceleration,travel,0.9273958206176758
,,,turn,0.31719178,0.43753225,-0.39461896,,,,,30,gyroscope,travel,0.9303429126739502
,,,turn,0.7903069,0.59513545,-0.15302174,,,,,30,gyroscope,travel,0.932905912399292
,,,turn,-0.26725355,0.18280143,-0.72326446,,,,,30,gyroscope,travel,0.9357187747955322
1.1095076,-3.1090918,1.8085924,turn,,,,,,,,30,linear_acceleration,travel,0.9376866817474365
,,,turn,,,,0.75098103,0.079126865,0.65394425,-0.046081107,30,rotation_vector,travel,0.9402828216552734
0.8204088,-3.0791783,1.7524368,turn,,,,,,,,30,linear_acceleration,travel,0.9424808025360107
,,,turn,,,,0.75035834,0.07083673,0.6552697,-0.050658926,30,rotation_vector,travel,0.944443941116333
-0.4660902,-3.625194,2.613975,turn,,,,,,,,30,linear_acceleration,travel,0.9459388256072998
0.29586124,-3.366683,2.0697625,turn,,,,,,,,30,linear_acceleration,travel,0.9471397399902344
,,,turn,-0.11713341,-0.08933904,-1.0577132,,,,,30,gyroscope,travel,0.9482839107513428
,,,turn,,,,0.750112,0.062954076,0.6558599,-0.056716457,30,rotation_vector,travel,0.9493279457092285
