accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,jump,,,,0.1697219,0.42903158,0.27455828,-0.8436494,40,rotation_vector,neutral,0.00015091896057128906
,,,jump,0.54504454,0.0050396384,-0.0290161,,,,,40,gyroscope,neutral,0.0026569366455078125
,,,jump,0.535118,-0.001985312,-0.0012217305,,,,,40,gyroscope,neutral,0.004308938980102539
,,,jump,,,,0.16452613,0.43078342,0.26562035,-0.846642,40,rotation_vector,neutral,0.005954742431640625
-0.48305893,-0.09572959,-0.039189816,jump,,,,,,,,40,linear_acceleration,neutral,0.008000850677490234
,,,jump,,,,0.16253221,0.43150258,0.26152036,-0.8479362,40,rotation_vector,neutral,0.010888814926147461
,,,jump,0.3885103,-0.022143865,-0.009162978,,,,,40,gyroscope,neutral,0.013900041580200195
-0.40199947,-0.13323808,-0.09973478,jump,,,,,,,,40,linear_acceleration,neutral,0.016743898391723633
,,,jump,0.2406809,-0.028710667,-0.025961773,,,,,40,gyroscope,neutral,0.030803918838500977
,,,jump,,,,0.16115141,0.43165663,0.2590809,-0.8488698,40,rotation_vector,neutral,0.043547868728637695
-0.26687098,-0.1981566,0.062012196,jump,,,,,,,,40,linear_acceleration,neutral,0.04355978965759277
,,,jump,,,,0.16022317,0.4316018,0.25764412,-0.8495105,40,rotation_vector,neutral,0.04356575012207031
-0.14178467,-0.17212486,0.071269035,jump,,,,,,,,40,linear_acceleration,neutral,0.04515576362609863
,,,jump,,,,0.15971088,0.4312288,0.25698522,-0.8499958,40,rotation_vector,neutral,0.04683065414428711
-0.29127312,-0.25850034,-0.08078241,jump,,,,,,,,40,linear_acceleration,neutral,0.048613786697387695
,,,jump,0.0364992,-0.055436023,-0.032070424,,,,,40,gyroscope,neutral,0.05086994171142578
-0.19100666,-0.27159715,-0.033996105,jump,,,,,,,,40,linear_acceleration,neutral,0.05289483070373535
,,,jump,-0.007330383,-0.05497787,-0.030390546,,,,,40,gyroscope,neutral,0.054390907287597656
,,,jump,,,,0.15963508,0.4306271,0.25713778,-0.85026896,40,rotation_vector,neutral,0.055906057357788086
,,,jump,0.021685716,-0.04886922,-0.011301007,,,,,40,gyroscope,neutral,0.05786585807800293
,,,jump,,,,0.1594333,0.4297987,0.2568947,-0.8507992,40,rotation_vector,neutral,0.059581756591796875
-0.18253803,-0.17614722,-0.21742535,jump,,,,,,,,40,linear_acceleration,neutral,0.061879873275756836
,,,jump,0.021533,-0.04596761,-0.0154243475,,,,,40,gyroscope,neutral,0.06365489959716797
,,,jump,,,,0.15942723,0.4293757,0.25674263,-0.8510598,40,rotation_vector,neutral,0.06551766395568848
-0.11424923,-0.079134226,0.04557371,jump,,,,,,,,40,linear_acceleration,neutral,0.0765988826751709
,,,jump,,,,0.15927069,0.42889875,0.25680825,-0.8513097,40,rotation_vector,neutral,0.07660794258117676
,,,jump,-0.0022907446,-0.04596761,-0.037110064,,,,,40,gyroscope,neutral,0.08560466766357422
-0.13257647,-0.055803537,-0.16922474,jump,,,,,,,,40,linear_acceleration,neutral,0.08561468124389648
,,,jump,-0.0804815,-0.063988134,-0.030543262,,,,,40,gyroscope,neutral,0.08561992645263672
,,,jump,,,,0.159776,0.42725658,0.25846428,-0.8515396,40,rotation_vector,neutral,0.08562397956848145
0.041832924,-0.068995714,-0.11548805,jump,,,,,,,,40,linear_acceleration,neutral,0.08562779426574707
,,,jump,-0.2406809,-0.103847094,-0.047036625,,,,,40,gyroscope,neutral,0.09508085250854492
,,,jump,,,,0.19665155,-0.36552987,-0.2280191,0.8807516,40,rotation_vector,neutral,0.09508991241455078
