accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,noise,-3.897931,0.45707992,-0.4297437,,,,,58,gyroscope,neutral,0.10664033889770508
-2.0280228,5.716849,2.8524947,noise,,,,,,,,58,linear_acceleration,neutral,0.10664916038513184
6.7693243,-1.6859136,1.9818616,noise,,,,,,,,58,linear_acceleration,neutral,0.10665440559387207
5.8766727,-2.8249424,3.4054098,noise,,,,,,,,58,linear_acceleration,neutral,0.1066582202911377
6.6881685,-3.7544234,0.43032742,noise,,,,,,,,58,linear_acceleration,neutral,0.10666227340698242
,,,noise,,,,0.30352494,0.3788375,-0.21060361,0.8485287,58,rotation_vector,neutral,0.10666704177856445
-3.0237222,1.8718736,3.0918403,noise,,,,,,,,58,linear_acceleration,neutral,0.10904121398925781
,,,noise,-1.490053,1.4410311,-2.5557075,,,,,58,gyroscope,neutral,0.11124610900878906
,,,noise,,,,0.32516992,0.36563316,-0.22445002,0.84273314,58,rotation_vector,neutral,0.11366724967956543
0.05157709,4.910591,2.7814069,noise,,,,,,,,58,linear_acceleration,neutral,0.11582517623901367
1.882134,1.421736,5.1334014,noise,,,,,,,,58,linear_acceleration,neutral,0.11780023574829102
,,,noise,,,,0.34845164,0.3480154,-0.2545094,0.83228105,58,rotation_vector,neutral,0.11975502967834473
,,,noise,-3.520722,0.8558222,-1.1217014,,,,,58,gyroscope,neutral,0.12124419212341309
,,,noise,-1.7583756,0.5688683,0.0036651916,,,,,58,gyroscope,neutral,0.12318730354309082
,,,noise,,,,0.3708086,0.32136628,-0.29511276,0.8198373,58,rotation_vector,neutral,0.12479519844055176
,,,noise,-2.6806295,0.5030475,-0.111177474,,,,,58,gyroscope,neutral,0.12717723846435547
,,,noise,,,,0.36190787,0.33295208,-0.28121924,0.824064,58,rotation_vector,neutral,0.1288440227508545
,,,noise,-1.51968,0.32925636,0.5129741,,,,,58,gyroscope,neutral,0.1305842399597168
,,,noise,,,,0.37367573,0.30038664,-0.32051098,0.8169499,58,rotation_vector,neutral,0.13242602348327637
6.799949,-0.29495144,3.150003,noise,,,,,,,,58,linear_acceleration,neutral,0.13541722297668457
,,,noise,,,,0.3753315,0.31068864,-0.30658162,0.81768376,58,rotation_vector,neutral,0.13716721534729004
,,,noise,-1.6377298,0.34315357,1.0282389,,,,,58,gyroscope,neutral,0.1393280029296875
4.239366,-4.138999,-2.0840263,noise,,,,,,,,58,linear_acceleration,neutral,0.14093804359436035
3.3094678,-6.351696,-6.1462736,noise,,,,,,,,58,linear_acceleration,neutral,0.1436452865600586
,,,noise,,,,0.36216292,0.27883103,-0.34825018,0.8184212,58,rotation_vector,neutral,0.14672636985778809
,,,noise,,,,0.370143,0.28834128,-0.33624938,0.81657195,58,rotation_vector,neutral,0.1491703987121582
,,,noise,-1.4286611,0.123242065,1.1951579,,,,,58,gyroscope,neutral,0.15022635459899902
,,,noise,-0.13133603,0.43295074,1.466382,,,,,58,gyroscope,neutral,0.6032314300537109
,,,noise,4.4839034,2.1786509,0.77106464,,,,,58,gyroscope,neutral,0.6032693386077881
,,,noise,,,,0.3264219,0.2599643,-0.25324318,0.8727744,58,rotation_vector,neutral,0.603276252746582
,,,noise,,,,0.3152518,0.25097504,-0.19017228,0.8952443,58,rotation_vector,neutral,0.6032812595367432
,,,noise,,,,0.3502338,0.2712467,-0.34030968,0.8294281,58,rotation_vector,neutral,0.6034071445465088
2.7790194,-11.506729,-11.011103,noise,,,,,,,,58,linear_acceleration,neutral,0.6055731773376465
,,,noise,,,,0.3388801,0.26558003,-0.30640402,0.8489664,58,rotation_vector,neutral,0.6080272197723389
0.6962838,-12.581564,-12.980706,noise,,,,,,,,58,linear_acceleration,neutral,0.6100842952728271
,,,noise,2.2682953,1.2521211,1.1429288,,,,,58,gyroscope,neutral,0.6117062568664551
,,,noise,5.6729527,2.7808113,0.46135598,,,,,58,gyroscope,neutral,0.6144120693206787
,,,noise,6.403242,3.5001051,0.13881913,,,,,58,gyroscope,neutral,0.6173932552337646
-0.8985567,-9.851848,-14.65884,noise,,,,,,,,58,linear_acceleration,neutral,0.6194941997528076
-1.5605822,-7.810606,-15.701292,noise,,,,,,,,58,linear_acceleration,neutral,0.6215822696685791
,,,noise,,,,0.29106385,0.14499496,0.19636948,0.9250392,58,rotation_vector,neutral,1.0997953414916992
,,,noise,,,,0.30599087,0.23662093,-0.11663247,0.9147552,58,rotation_vector,neutral,1.1009132862091064
,,,noise,,,,0.32937083,0.049027607,0.3809518,0.8625468,58,rotation_vector,neutral,1.1009221076965332
-1.2647587,4.3905554,-10.267358,noise,,,,,,,,58,linear_acceleration,neutral,1.1009271144866943
,,,noise,,,,0.3114878,0.08668111,0.33766335,0.8839939,58,rotation_vector,neutral,1.100933313369751
,,,noise,2.2377522,3.8585303,-4.1263947,,,,,58,gyroscope,neutral,1.100938081741333
,,,noise,,,,0.37469888,-0.04290164,0.41832942,0.82629335,58,rotation_vector,neutral,1.1009442806243896
-2.1065617,-7.776827,-16.573502,noise,,,,,,,,58,linear_acceleration,neutral,1.101736307144165
-3.1802278,-6.225668,-16.646074,noise,,,,,,,,58,linear_acceleration,neutral,1.1038310527801514
,,,noise,6.92767,4.269032,-0.43936482,,,,,58,gyroscope,neutral,1.1062273979187012
,,,noise,7.4426293,4.6352453,-0.82970774,,,,,58,gyroscope,neutral,1.1077933311462402
,,,noise,,,,0.2924337,0.22615322,-0.05714138,0.9274007,58,rotation_vector,neutral,1.108776330947876
,,,noise,7.420638,4.7074804,-1.4094188,,,,,58,gyroscope,neutral,1.1102232933044434
,,,noise,6.9893675,5.1673093,-2.1578815,,,,,58,gyroscope,neutral,1.111896276473999
,,,noise,,,,0.2866998,0.2050002,0.029581625,0.9353626,58,rotation_vector,neutral,1.1130621433258057
-2.3391185,-5.1860967,-16.458345,noise,,,,,,,,58,linear_acceleration,neutral,1.1153740882873535
,,,noise,,,,0.28623345,0.17839521,0.11371843,0.9345126,58,rotation_vector,neutral,1.1172993183135986
-1.6397307,-4.309499,-15.567865,noise,,,,,,,,58,linear_acceleration,neutral,1.1194713115692139
,,,noise,6.122397,4.18122,-3.0921998,,,,,58,gyroscope,neutral,1.1212682723999023
,,,noise,,,,0.29872167,0.114613645,0.27359387,0.9070698,58,rotation_vector,neutral,1.1234161853790283
-2.7241948,0.04563141,-11.39309,noise,,,,,,,,58,linear_acceleration,neutral,1.125345230102539
-2.6898823,-4.0807943,-13.679828,noise,,,,,,,,58,linear_acceleration,neutral,1.1276862621307373
,,,noise,6.680728,5.0258937,-2.7386615,,,,,58,gyroscope,neutral,1.129040241241455
,,,noise,4.4529023,3.874871,-3.6039522,,,,,58,gyroscope,neutral,1.1309971809387207
-1.4135592,3.5218153,-11.527731,noise,,,,,,,,58,linear_acceleration,neutral,1.133547067642212
-2.2024674,3.4317112,-8.551046,noise,,,,,,,,58,linear_acceleration,neutral,1.1361372470855713
-3.3568416,2.2247028,-6.307245,noise,,,,,,,,58,linear_acceleration,neutral,1.1404871940612793
,,,noise,0.0804815,3.3932037,-4.555833,,,,,58,gyroscope,neutral,1.143080234527588
-6.6010213,0.06507325,-1.2887435,noise,,,,,,,,58,linear_acceleration,neutral,1.5994670391082764
-8.029731,3.5414596,12.638444,noise,,,,,,,,58,linear_acceleration,neutral,1.6023690700531006
,,,noise,,,,0.54516214,-0.3030836,0.42241058,0.6576534,58,rotation_vector,neutral,1.6023752689361572
,,,noise,,,,0.5559054,-0.2810754,0.44068626,0.64634466,58,rotation_vector,neutral,1.6023800373077393
2.0347638,-4.156372,1.133904,noise,,,,,,,,58,linear_acceleration,neutral,1.602384328842163
,,,noise,0.7133379,3.6152532,-4.4173193,,,,,58,gyroscope,neutral,1.6023890972137451
,,,noise,,,,0.35121122,0.00395826,0.40498465,0.84416974,58,rotation_vector,neutral,1.6053860187530518
,,,noise,,,,0.39770594,-0.08942766,0.4283012,0.8064682,58,rotation_vector,neutral,1.6075472831726074
-5.41925,2.4159207,-2.066257,noise,,,,,,,,58,linear_acceleration,neutral,1.6094090938568115
,,,noise,,,,0.42321387,-0.13282171,0.43657282,0.78272134,58,rotation_vector,neutral,1.6107630729675293
-7.342794,1.6837664,-0.3849516,noise,,,,,,,,58,linear_acceleration,neutral,1.6123342514038086
,,,noise,-0.07742717,2.3800838,-5.158146,,,,,58,gyroscope,neutral,1.6141831874847412
,,,noise,0.17806722,3.2693508,-4.606535,,,,,58,gyroscope,neutral,1.6159920692443848
,,,noise,-0.9950995,1.7579174,-4.7239738,,,,,58,gyroscope,neutral,1.6159982681274414
,,,noise,-0.70707655,1.6134478,-5.4933586,,,,,58,gyroscope,neutral,1.6184771060943604
,,,noise,,,,0.48790392,-0.21135394,0.4229052,0.7337782,58,rotation_vector,neutral,1.6212832927703857
-6.180693,-0.66495824,-0.917459,noise,,,,,,,,58,linear_acceleration,neutral,1.6232972145080566
,,,noise,,,,0.45716769,-0.1725148,0.43281737,0.7575656,58,rotation_vector,neutral,1.6256842613220215
-7.0051627,0.59512377,-0.9075041,noise,,,,,,,,58,linear_acceleration,neutral,1.627716302871704
,,,noise,,,,0.52207583,-0.27489364,0.41310748,0.6936949,58,rotation_vector,neutral,1.6302173137664795
