accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
-18.953842,-5.2389574,-13.362615,jump,,,,,,,,32,linear_acceleration,neutral,0.6807990074157715
,,,jump,,,,0.6804145,-0.015921455,-0.11823468,0.7230513,32,rotation_vector,neutral,0.6822049617767334
,,,jump,-0.12751812,1.2576188,-0.8837693,,,,,32,gyroscope,neutral,0.6878979206085205
,,,jump,-1.2996159,1.0337367,-0.84803367,,,,,32,gyroscope,neutral,0.6879041194915771
-11.008881,-2.7493005,-13.117895,jump,,,,,,,,32,linear_acceleration,neutral,0.6879079341888428
,,,jump,,,,0.7172793,0.023987181,-0.040233046,0.6952096,32,rotation_vector,neutral,0.6934349536895752
-3.561632,-0.16937421,-14.031054,jump,,,,,,,,32,linear_acceleration,neutral,0.6957798004150391
,,,jump,,,,0.7029494,0.010146094,-0.0768466,0.7070034,32,rotation_vector,neutral,0.697368860244751
-5.8008966,-1.2025099,-13.48274,jump,,,,,,,,32,linear_acceleration,neutral,0.6985878944396973
,,,jump,4.1474695,1.4034629,-2.5535696,,,,,32,gyroscope,neutral,0.6996722221374512
,,,jump,2.8441887,1.7832683,-1.6934712,,,,,32,gyroscope,neutral,0.7019829750061035
-2.9428277,0.7204714,-14.713891,jump,,,,,,,,32,linear_acceleration,neutral,0.7042450904846191
,,,jump,,,,0.7324443,0.019438433,0.0019674,0.68054664,32,rotation_vector,neutral,0.7056357860565186
-1.8104565,1.5427072,-15.448646,jump,,,,,,,,32,linear_acceleration,neutral,0.7066929340362549
,,,jump,,,,0.7262569,0.025930993,-0.012469243,0.68682104,32,rotation_vector,neutral,0.7078189849853516
,,,jump,1.3309226,1.6951511,-1.1247556,,,,,32,gyroscope,neutral,0.7093119621276855
,,,jump,-1.7001907,1.0519099,-0.798859,,,,,32,gyroscope,neutral,0.7126309871673584
,,,jump,,,,0.73809856,0.0058592777,0.0038903425,0.6746563,32,rotation_vector,neutral,0.7150580883026123
,,,jump,,,,0.7435904,-0.013634987,-0.0001616864,0.6684964,32,rotation_vector,neutral,0.7173020839691162
0.68164843,1.3022531,-14.541632,jump,,,,,,,,32,linear_acceleration,neutral,0.7203431129455566
-0.10688992,1.8649246,-15.797075,jump,,,,,,,,32,linear_acceleration,neutral,0.7230379581451416
0.4009415,0.19158137,-12.554156,jump,,,,,,,,32,linear_acceleration,neutral,0.7264819145202637
,,,jump,,,,0.7516538,-0.041083463,-2.1169062e-05,0.65827703,32,rotation_vector,neutral,0.7288289070129395
0.2653194,-0.5577862,-10.806637,jump,,,,,,,,32,linear_acceleration,neutral,0.7300460338592529
,,,jump,,,,0.74812746,-0.032222442,-0.0030543953,0.66276526,32,rotation_vector,neutral,0.731043815612793
,,,jump,0.19303341,0.6206391,-0.47968194,,,,,32,gyroscope,neutral,0.7323122024536133
,,,jump,-1.055117,0.95279706,-0.63621616,,,,,32,gyroscope,neutral,0.7331771850585938
1.1622491,0.40241718,-10.856917,jump,,,,,,,,32,linear_acceleration,neutral,1.0863151550292969
,,,jump,,,,0.7586901,-0.013380856,0.020288331,0.6509982,32,rotation_vector,neutral,1.0863251686096191
,,,jump,1.287093,-0.269697,-0.25961772,,,,,32,gyroscope,neutral,1.0863308906555176
