accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,noise,-3.960392,4.147317,3.1386256,,,,,36,gyroscope,neutral,0.3725697994232178
-6.390624,-2.1809585,-7.5969105,noise,,,,,,,,36,linear_acceleration,neutral,0.3743760585784912
3.712246,-5.941508,5.870999,noise,,,,,,,,36,linear_acceleration,neutral,0.37438178062438965
-4.422907,-4.5047083,-8.999466,noise,,,,,,,,36,linear_acceleration,neutral,0.37460780143737793
,,,noise,,,,0.14841524,0.42332914,0.004235742,0.8937267,36,rotation_vector,neutral,0.37721991539001465
,,,noise,,,,0.18102518,0.45317432,0.057605345,0.8709446,36,rotation_vector,neutral,0.37957096099853516
,,,noise,,,,0.076110736,0.31109333,-0.10434346,0.9415628,36,rotation_vector,neutral,0.38185596466064453
,,,noise,-3.1816916,5.1605897,3.9526036,,,,,36,gyroscope,neutral,0.3834819793701172
-3.4290576,-5.7207007,-7.435072,noise,,,,,,,,36,linear_acceleration,neutral,0.38628697395324707
,,,noise,-2.6755898,4.8215594,4.6418123,,,,,36,gyroscope,neutral,0.3889429569244385
,,,noise,,,,0.114929095,0.37991259,-0.032805752,0.9172686,36,rotation_vector,neutral,0.39116692543029785
-4.873676,-6.7763844,-2.9287581,noise,,,,,,,,36,linear_acceleration,neutral,0.3929779529571533
,,,noise,,,,0.05905188,0.25781676,-0.14507876,0.95341265,36,rotation_vector,neutral,0.39527082443237305
,,,noise,,,,0.04963772,0.22011144,-0.1926587,0.954971,36,rotation_vector,neutral,0.397568941116333
-7.698181,-15.159844,9.360263,noise,,,,,,,,36,linear_acceleration,neutral,0.39940476417541504
,,,noise,-4.8305697,2.4686592,2.223855,,,,,36,gyroscope,neutral,0.4014778137207031
-8.11911,-9.369642,4.0830793,noise,,,,,,,,36,linear_acceleration,neutral,0.4028129577636719
,,,noise,-3.2253685,-0.032528576,-0.056046885,,,,,36,gyroscope,neutral,0.40514206886291504
-2.568666,-16.582802,12.318991,noise,,,,,,,,36,linear_acceleration,neutral,0.4072699546813965
,,,noise,,,,0.0528629,0.19082294,-0.27823973,0.9398802,36,rotation_vector,neutral,0.40910792350769043
,,,noise,,,,0.048105724,0.19837083,-0.24225074,0.94849855,36,rotation_vector,neutral,0.41016101837158203
1.7287209,-14.251979,12.515132,noise,,,,,,,,36,linear_acceleration,neutral,0.4120969772338867
,,,noise,-4.380667,1.1775955,1.063211,,,,,36,gyroscope,neutral,0.4140818119049072
,,,noise,-1.4337007,-2.0485365,-1.9540052,,,,,36,gyroscope,neutral,0.41550183296203613
,,,noise,,,,0.061681163,0.19800305,-0.30225435,0.93039376,36,rotation_vector,neutral,0.41672492027282715
4.295422,-11.348962,11.154413,noise,,,,,,,,36,linear_acceleration,neutral,0.41913604736328125
,,,noise,,,,0.07405992,0.21855302,-0.317308,0.9198181,36,rotation_vector,neutral,0.42127490043640137
,,,noise,-2.322204,-1.2582297,-1.0261009,,,,,36,gyroscope,neutral,0.423886775970459
6.0182896,-9.96148,9.406626,noise,,,,,,,,36,linear_acceleration,neutral,0.425260066986084
,,,noise,-0.16279559,-2.2230914,-3.706883,,,,,36,gyroscope,neutral,0.4279448986053467
5.491956,-8.579813,7.47114,noise,,,,,,,,36,linear_acceleration,neutral,0.4299778938293457
,,,noise,,,,0.116197966,0.27698582,-0.3179142,0.8992817,36,rotation_vector,neutral,0.431865930557251
,,,noise,,,,0.0919306,0.2462854,-0.3219486,0.9095282,36,rotation_vector,neutral,0.433851957321167
,,,noise,-0.62109727,-2.2085834,-2.918714,,,,,36,gyroscope,neutral,0.4361438751220703
,,,noise,0.32498032,-2.127949,-4.2271876,,,,,36,gyroscope,neutral,0.43792009353637695
,,,noise,1.255328,-1.7716619,-4.2164974,,,,,36,gyroscope,neutral,0.4400818347930908
,,,noise,,,,0.14547722,0.30946133,-0.30823493,0.8877283,36,rotation_vector,neutral,0.4427909851074219
0.82758427,-0.6577227,3.1317577,noise,,,,,,,,36,linear_acceleration,neutral,0.44567084312438965
