accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,turn,,,,0.8141392,0.080159724,0.56035095,-0.12945545,24,rotation_vector,travel,0.0008549690246582031
0.48105526,-0.9934339,0.69644547,turn,,,,,,,,24,linear_acceleration,travel,0.002295970916748047
0.58624935,-1.0977982,0.6585252,turn,,,,,,,,24,linear_acceleration,travel,0.0037670135498046875
,,,turn,0.55756724,0.2640465,0.7706065,,,,,24,gyroscope,travel,0.005118131637573242
,,,turn,,,,0.81409436,0.10229663,0.5593253,-0.11807255,24,rotation_vector,travel,0.007946014404296875
,,,turn,,,,0.81438506,0.09493125,0.55959785,-0.12089411,24,rotation_vector,travel,0.010857105255126953
,,,turn,0.5412266,0.2857322,0.9056077,,,,,24,gyroscope,travel,0.012608051300048828
,,,turn,,,,0.81230587,0.11600963,0.5600782,-0.11407684,24,rotation_vector,travel,0.013453006744384766
,,,turn,0.5028948,0.24022275,0.61712664,,,,,24,gyroscope,travel,0.016253232955932617
0.39102745,-1.0058644,0.42230248,turn,,,,,,,,24,linear_acceleration,travel,0.018424034118652344
,,,turn,0.36270124,0.18127427,0.4578435,,,,,24,gyroscope,travel,0.02050304412841797
,,,turn,,,,0.81161726,0.12030571,0.56050867,-0.11240122,24,rotation_vector,travel,0.02164292335510254
0.53038406,-0.8623166,0.27850938,turn,,,,,,,,24,linear_acceleration,travel,0.02394413948059082
0.67696095,-0.73609525,0.2068305,turn,,,,,,,,24,linear_acceleration,travel,0.025676965713500977
,,,turn,0.15775596,0.12110403,0.30100384,,,,,24,gyroscope,travel,0.027328968048095703
,,,turn,,,,0.81129426,0.12183085,0.56097895,-0.1107313,24,rotation_vector,travel,0.02919316291809082
,,,turn,,,,0.8112818,0.120722905,0.5615439,-0.10916167,24,rotation_vector,travel,0.03078007698059082
,,,turn,-0.40378192,0.0053450707,-0.116980694,,,,,24,gyroscope,travel,0.032671213150024414
0.8445177,-0.70471513,0.25350642,turn,,,,,,,,24,linear_acceleration,travel,0.03371000289916992
,,,turn,-0.25427267,0.028710667,0.0030543262,,,,,24,gyroscope,travel,0.03594207763671875
0.7003155,-0.7371081,0.24277425,turn,,,,,,,,24,linear_acceleration,travel,0.03702211380004883
,,,turn,,,,0.8115914,0.117549054,0.56204003,-0.107762575,24,rotation_vector,travel,0.0395359992980957
0.7049694,-0.5624138,0.28988314,turn,,,,,,,,24,linear_acceleration,travel,0.0421900749206543
,,,turn,-0.5687156,-0.04810564,-0.29168814,,,,,24,gyroscope,travel,0.04467296600341797
0.697629,-0.6405733,0.30482817,turn,,,,,,,,24,linear_acceleration,travel,0.046163082122802734
,,,turn,,,,0.8124623,0.10679655,0.56334037,-0.105580844,24,rotation_vector,travel,0.04796099662780762
,,,turn,,,,0.8119475,0.11271322,0.562749,-0.10653923,24,rotation_vector,travel,0.05076289176940918
,,,turn,-0.7122689,-0.01160644,-0.42852196,,,,,24,gyroscope,travel,0.052622079849243164
,,,turn,,,,0.81307495,0.09997477,0.5638165,-0.10500126,24,rotation_vector,travel,0.05447506904602051
1.0225468,-0.2389633,0.2252028,turn,,,,,,,,24,linear_acceleration,travel,0.05638599395751953
1.2655668,0.11684641,0.11279726,turn,,,,,,,,24,linear_acceleration,travel,0.0578761100769043
,,,turn,-0.6310238,-0.05665775,-0.36911532,,,,,24,gyroscope,travel,0.06147027015686035
,,,turn,-0.75396043,0.03756821,-0.45097128,,,,,24,gyroscope,travel,0.0636751651763916
1.2373142,0.28483877,0.1531446,turn,,,,,,,,24,linear_acceleration,travel,0.0648810863494873
,,,turn,,,,0.8136398,0.083577834,0.56586117,-0.103953,24,rotation_vector,travel,0.06620526313781738
,,,turn,-0.7079928,0.08552113,-0.43844852,,,,,24,gyroscope,travel,0.0687720775604248
,,,turn,,,,0.81340444,0.07502681,0.5675085,-0.103335775,24,rotation_vector,travel,0.07121109962463379
,,,turn,,,,0.18538083,-0.8001907,0.00065145164,0.5703756,24,rotation_vector,travel,0.07121610641479492
,,,turn,-0.591623,0.12583824,-0.3996586,,,,,24,gyroscope,travel,0.07263612747192383
,,,turn,-0.41065416,0.16783522,-0.35201108,,,,,24,gyroscope,travel,0.07433223724365234
1.1268778,-0.11398035,0.77246976,turn,,,,,,,,24,linear_acceleration,travel,0.07589006423950195
1.189045,0.06373185,0.4639101,turn,,,,,,,,24,linear_acceleration,travel,0.07731199264526367
,,,turn,0.020005837,0.19242255,-0.3136793,,,,,24,gyroscope,travel,0.07859921455383301
,,,turn,,,,0.80980814,0.05521648,0.5743741,-0.106096484,24,rotation_vector,travel,0.07969927787780762
0.88872814,-0.19774678,0.9895725,turn,,,,,,,,24,linear_acceleration,travel,0.08095097541809082
,,,turn,,,,0.81091386,0.057345603,0.57298386,-0.1040174,24,rotation_vector,travel,0.08220314979553223
,,,turn,-0.18509217,0.19074267,-0.3119994,,,,,24,gyroscope,travel,0.08362698554992676
,,,turn,0.25610524,0.15195273,-0.38988474,,,,,24,gyroscope,travel,0.08493518829345703
,,,turn,0.17333302,0.1797471,-0.34468073,,,,,24,gyroscope,travel,0.08627009391784668
0.48154163,-0.12009871,0.97057676,turn,,,,,,,,24,linear_acceleration,travel,0.08776116371154785
0.7583666,-0.17824146,1.0088818,turn,,,,,,,,24,linear_acceleration,travel,0.08925008773803711
,,,turn,,,,0.80773115,0.054211423,0.5759098,-0.113839686,24,rotation_vector,travel,0.09145593643188477
,,,turn,,,,0.805293,0.052836437,0.57736033,-0.12396218,24,rotation_vector,travel,0.0932760238647461
0.1400032,0.04132259,0.9596958,turn,,,,,,,,24,linear_acceleration,travel,0.09465312957763672
,,,turn,,,,0.8064325,0.05408762,0.5767521,-0.118735366,24,rotation_vector,travel,0.09589600563049316
,,,turn,0.17531833,0.07651087,-0.57528234,,,,,24,gyroscope,travel,0.09771323204040527
0.2598877,-0.025641859,0.8297205,turn,,,,,,,,24,linear_acceleration,travel,0.09886813163757324
,,,turn,0.3381139,0.04886922,-0.8875872,,,,,24,gyroscope,travel,0.10020613670349121
,,,turn,0.21533,0.09850202,-0.7264715,,,,,24,gyroscope,travel,0.10210084915161133
,,,turn,,,,0.8038984,0.05053334,0.57813954,-0.1301863,24,rotation_vector,travel,0.10354304313659668
