accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,jump,,,,0.80446124,0.055150412,0.5397558,-0.24179381,4,rotation_vector,neutral,0.27430009841918945
,,,jump,,,,0.7892472,0.041295037,0.5427424,-0.28427833,4,rotation_vector,neutral,0.2761819362640381
-0.31189823,2.5466545,-1.0400255,jump,,,,,,,,4,linear_acceleration,neutral,0.27618908882141113
,,,jump,0.32711834,0.13133603,-1.2098186,,,,,4,gyroscope,neutral,0.27619409561157227
-0.54925346,3.409186,-1.5799265,jump,,,,,,,,4,linear_acceleration,neutral,0.276198148727417
,,,jump,,,,0.7769479,0.051742285,0.5533466,-0.29577383,4,rotation_vector,neutral,0.2762022018432617
-1.691781,3.6793633,-2.0671227,jump,,,,,,,,4,linear_acceleration,neutral,0.27620506286621094
,,,jump,,,,0.79717195,0.04360449,0.5414996,-0.26342687,4,rotation_vector,neutral,0.27620911598205566
0.3296404,1.5854522,0.039210796,jump,,,,,,,,4,linear_acceleration,neutral,0.2787010669708252
,,,jump,,,,0.79322344,0.041449346,0.5421173,-0.27420303,4,rotation_vector,neutral,0.2800290584564209
0.05918026,1.8311989,-0.29890585,jump,,,,,,,,4,linear_acceleration,neutral,0.2820160388946533
,,,jump,0.14874569,0.09239337,-1.3045027,,,,,4,gyroscope,neutral,0.2838912010192871
-0.20426369,2.1502502,-0.77150583,jump,,,,,,,,4,linear_acceleration,neutral,0.28520798683166504
,,,jump,,,,0.7855988,0.041795865,0.54325354,-0.29319513,4,rotation_vector,neutral,0.28687095642089844
,,,jump,0.43142357,0.11636983,-0.9935723,,,,,4,gyroscope,neutral,0.2897319793701172
,,,jump,0.43692136,0.13790283,-1.1090258,,,,,4,gyroscope,neutral,0.29227519035339355
,,,jump,,,,0.7823618,0.044396054,0.54454255,-0.29901925,4,rotation_vector,neutral,0.29476118087768555
,,,jump,-1.3132075,-0.2854268,-0.11026118,,,,,4,gyroscope,neutral,0.30394792556762695
,,,jump,-2.037541,-0.3820962,0.3173445,,,,,4,gyroscope,neutral,0.3046281337738037
-0.5138235,2.805675,-1.2955925,jump,,,,,,,,4,linear_acceleration,neutral,0.30463504791259766
