accel_x,accel_y,accel_z,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sample,sensor,stance,timestamp
,,,turn,,,,0.7650303,-0.12344959,0.62771076,0.073946096,37,rotation_vector,travel,0.0020437240600585938
-0.66575336,-1.7795624,0.68172514,turn,,,,,,,,37,linear_acceleration,travel,0.0034427642822265625
,,,turn,-0.4699081,0.3191771,-0.14721853,,,,,37,gyroscope,travel,0.0070650577545166016
,,,turn,-0.58261275,0.18432859,-0.17150041,,,,,37,gyroscope,travel,0.10764575004577637
,,,turn,-0.7835874,0.06872234,-0.26832256,,,,,37,gyroscope,travel,0.11774373054504395
,,,turn,,,,0.7615074,-0.13513912,0.6290763,0.07814598,37,rotation_vector,travel,0.11775398254394531
,,,turn,,,,0.7628759,-0.12854882,0.6291064,0.075635664,37,rotation_vector,travel,0.11775898933410645
0.13813019,-0.8188448,-0.8401624,turn,,,,,,,,37,linear_acceleration,travel,0.11776399612426758
-1.0012197,-1.8190105,0.47987366,turn,,,,,,,,37,linear_acceleration,travel,0.1182258129119873
-0.6010437,-1.7666501,0.061485887,turn,,,,,,,,37,linear_acceleration,travel,0.12055397033691406
,,,turn,,,,0.7597718,-0.14601293,0.62847596,0.080280565,37,rotation_vector,travel,0.12274289131164551
-0.1273861,-1.1732233,-1.0145259,turn,,,,,,,,37,linear_acceleration,travel,0.1259770393371582
-0.20512581,-1.520502,-0.6587419,turn,,,,,,,,37,linear_acceleration,travel,0.12804770469665527
,,,turn,-1.078788,0.051159963,-0.4644103,,,,,37,gyroscope,travel,0.13013887405395508
,,,turn,-1.4110987,0.0047342055,-0.6916522,,,,,37,gyroscope,travel,0.132843017578125
,,,turn,,,,0.7563079,-0.16269994,0.6283383,0.081963606,37,rotation_vector,travel,0.13515901565551758
,,,turn,-1.6084082,-0.02443461,-0.8881981,,,,,37,gyroscope,travel,0.13753700256347656
,,,turn,,,,0.7462509,-0.20803145,0.62676305,0.08366967,37,rotation_vector,travel,0.14023900032043457
,,,turn,-1.6311629,0.032223143,-1.0644327,,,,,37,gyroscope,travel,0.14168691635131836
0.25588226,-0.7327435,-0.8116065,turn,,,,,,,,37,linear_acceleration,travel,0.14251279830932617
,,,turn,,,,0.7489965,-0.18886577,0.6299054,0.08095147,37,rotation_vector,travel,0.14446473121643066
-0.5495043,-0.056216,-1.1498636,turn,,,,,,,,37,linear_acceleration,travel,0.25609898567199707
,,,turn,,,,0.73727125,-0.26446405,0.615699,0.0860501,37,rotation_vector,travel,0.2598550319671631
,,,turn,-1.5690074,0.05100725,-1.1791227,,,,,37,gyroscope,travel,0.26216697692871094
-0.11879063,-0.45683265,-0.9116334,turn,,,,,,,,37,linear_acceleration,travel,0.27262091636657715
,,,turn,,,,0.7402927,-0.24626322,0.61968815,0.085485525,37,rotation_vector,travel,0.2726409435272217
-0.34015465,0.45891404,-1.6984265,turn,,,,,,,,37,linear_acceleration,travel,0.2726559638977051
,,,turn,,,,0.7050069,-0.36460027,0.5987038,0.10763707,37,rotation_vector,travel,0.27266979217529297
,,,turn,,,,0.6976801,-0.3795168,0.5973481,0.1112865,37,rotation_vector,travel,0.27268195152282715
,,,turn,-1.512655,0.02031127,-1.1942415,,,,,37,gyroscope,travel,0.2726869583129883
,,,turn,-1.4440855,-0.006414085,-1.1330023,,,,,37,gyroscope,travel,0.2750709056854248
,,,turn,,,,0.7432014,-0.22738697,0.6234762,0.084996186,37,rotation_vector,travel,0.2768890857696533
,,,turn,,,,0.734371,-0.28138217,0.6115559,0.08673345,37,rotation_vector,travel,0.27820587158203125
,,,turn,-1.3545936,-0.0096211275,-1.0264063,,,,,37,gyroscope,travel,0.27947092056274414
-0.73591614,0.120025635,-1.3810503,turn,,,,,,,,37,linear_acceleration,travel,0.2804679870605469
-0.8742924,0.15352225,-1.5286746,turn,,,,,,,,37,linear_acceleration,travel,0.28334784507751465
,,,turn,-1.3274102,-0.028099801,-0.90392786,,,,,37,gyroscope,travel,0.28510594367980957
-1.1191282,0.182544,-1.7143927,turn,,,,,,,,37,linear_acceleration,travel,0.2870309352874756
-0.99862957,0.3488102,-1.8712628,turn,,,,,,,,37,linear_acceleration,travel,0.2888829708099365
,,,turn,-1.4369078,-0.06291912,-0.7851145,,,,,37,gyroscope,travel,0.2907860279083252
,,,turn,,,,0.73142916,-0.29690498,0.6075767,0.08780305,37,rotation_vector,travel,0.29279589653015137
,,,turn,,,,0.72828496,-0.31177554,0.6035527,0.09011846,37,rotation_vector,travel,0.29502367973327637
,,,turn,,,,0.7205241,-0.32890785,0.6028701,0.09598123,37,rotation_vector,travel,0.2986769676208496
,,,turn,,,,0.71218735,-0.34727803,0.60143155,0.10230969,37,rotation_vector,travel,0.30051302909851074
0.14242554,0.42450047,-1.2916684,turn,,,,,,,,37,linear_acceleration,travel,0.3031468391418457
,,,turn,-1.6730071,0.00030543262,-0.7325801,,,,,37,gyroscope,travel,0.3054687976837158
,,,turn,-1.8362609,0.1459968,-0.7099781,,,,,37,gyroscope,travel,0.3074159622192383
0.43715858,0.15365171,-0.7295332,turn,,,,,,,,37,linear_acceleration,travel,0.3095989227294922
,,,turn,-1.723709,0.29046643,-0.65408397,,,,,37,gyroscope,travel,0.31174588203430176
,,,turn,-1.3277156,0.43279803,-0.5554292,,,,,37,gyroscope,travel,0.31307172775268555
0.76214695,-0.13052464,-0.27302116,turn,,,,,,,,37,linear_acceleration,travel,0.3141629695892334
,,,turn,-0.14202617,0.6930266,-0.29428434,,,,,37,gyroscope,travel,0.4149460792541504
