accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,timestamp
0.0,0.0,0.0,-0.01572978,0.020005837,0.17638734,1.0,0.0,0.0,0.0,245395336386863
0.05280018,0.037825346,-0.29119605,-0.025198191,0.04734206,0.14859296,0.7364787,-0.2677261,0.6121124,0.10602072,245395376303824
-0.014606476,-0.05007291,-0.28252637,-0.027947085,0.06887506,0.14294247,0.7358419,-0.2671574,0.612948,0.10704445,245395396247045
-0.0941906,-0.08848405,-0.3224904,-0.017715093,0.042913284,0.14950927,0.7352203,-0.26646096,0.61383027,0.107990935,245395416190267
-0.00034427643,-0.055291414,-0.27191257,-0.0022907446,0.016493361,0.1525636,0.7348616,-0.2656334,0.6144214,0.1091043,245395436133488
0.12687874,-0.08357668,-0.17298657,0.009315695,0.026572637,0.13912456,0.7347015,-0.26431942,0.6150879,0.10961635,245395456076711
0.11481285,-0.13932943,-0.12199867,0.0106901415,0.055741455,0.118507855,0.73433226,-0.2634923,0.6157529,0.11034716,245395476035192
-0.060928345,-0.11895418,-0.18223721,-0.010079277,0.047494773,0.11026118,0.73384285,-0.26275882,0.6165651,0.11081495,245395495993672
-0.08328915,-0.15975761,-0.20038521,-0.039858956,0.009468411,0.10797043,1.0,0.0,0.0,0.0,245395515936893
0.045978546,-0.24505019,-0.15646493,-0.040775254,0.010995574,0.10262536,0.7334637,-0.26084536,0.61774665,0.111264825,245395535880116
0.08655071,-0.27223682,-0.10287738,-0.013897184,0.02687807,0.087659165,0.7331454,-0.26050803,0.61812085,0.112071365,245395555823337
0.01999569,-0.27436852,-0.12990409,0.00870483,0.02443461,0.077579886,0.7330739,-0.25900587,0.61898476,0.11125033,245395575766560
0.046110153,-0.2708943,-0.10806525,0.019700404,-0.0012217305,0.07360926,0.7329456,-0.25845194,0.61929613,0.11164947,245395595725041
0.13624096,-0.28160048,-0.059293866,0.038179077,0.0010690142,0.06566802,0.7331696,-0.25688657,0.6198262,0.11084758,245395615683521
0.1527462,-0.25531578,-0.0472911,0.046731193,0.016340645,0.039095376,0.7331655,-0.2562087,0.6200994,0.110915385,245395635626742
0.036255836,-0.22415376,-0.12535119,0.018020526,0.0050396384,0.009773844,0.7333003,-0.25490257,0.6207113,0.10960314,245395655569964
-0.028891563,-0.21606517,-0.16328585,-0.018478673,-0.0346666,-0.01282817,0.73337805,-0.2549434,0.6205976,0.10963206,245395675497927
0.06962681,-0.2672851,-0.13832009,-0.02076942,-0.039553523,-0.04230242,0.7336423,-0.25516334,0.6202111,0.109539166,245395695425890
0.04850006,-0.25294733,-0.12814707,0.012064588,-0.02367103,-0.07895433,0.73386675,-0.25558892,0.6198325,0.10918609,245395715338595
-0.03633976,-0.15205264,-0.18030995,0.034055736,-0.04184427,-0.10170906,0.73434067,-0.25518164,0.6197498,0.10740756,245395735251299
0.02595234,-0.06385851,-0.23822784,0.032528576,-0.054519724,-0.1151481,0.7348799,-0.2555459,0.61911505,0.10650995,245395755255556
0.08136368,-0.027313948,-0.26294678,0.029168816,-0.03390302,-0.12935072,0.73540187,-0.25579804,0.61861086,0.10522463,245395775259813
0.009697914,0.038970947,-0.29872805,0.022296581,-0.0290161,-0.13973543,0.7357493,-0.25644124,0.61811954,0.10411083,245395795218294
-0.02897644,0.12771106,-0.33256903,0.010231993,-0.0421497,-0.13087788,0.73614645,-0.25686428,0.6177016,0.102732725,245395815176774
0.062286377,0.1497221,-0.33757406,0.0050396384,-0.04505131,-0.11942416,0.736563,-0.25756028,0.61705106,0.10191026,245395835119995
0.13542938,0.15164423,-0.30981895,0.02031127,-0.025350908,-0.10552697,0.7370419,-0.25743678,0.6168032,0.1002468,245395855063218
0.1308546,0.1959467,-0.36135954,0.041080687,-0.0070249503,-0.09117164,0.73728704,-0.2577905,0.61650735,0.09935141,245395875006439
0.08966923,0.23588777,-0.38161302,0.045814894,-0.0071776668,-0.06872234,0.7374959,-0.25789788,0.61635774,0.098446384,245395894949661
0.11875534,0.2273984,-0.37582582,0.0,0.0,0.0,0.73767495,-0.25791264,0.61624587,0.097763546,245395914892882
0.05616665,0.2256062,-0.3605883,0.04734206,0.032986723,-0.026572637,0.73770386,-0.25765702,0.6164374,0.09700953,245395934836105
-0.108483315,0.22470522,-0.38308626,0.044745877,0.031154128,-0.0067195175,0.7375121,-0.25744253,0.6168378,0.09649073,245395954794586
-0.16224861,0.2584238,-0.42061305,0.022143865,0.0096211275,0.009468411,0.73741996,-0.2570915,0.6171407,0.09619322,245395974753067
-0.05574608,0.27064323,-0.41768274,-0.0009162979,0.012675454,0.008399397,0.73730737,-0.25696236,0.6173203,0.09624941,245395994696287
0.0066165924,0.20417953,-0.3357013,0.0013744468,0.03573562,-0.0056505036,0.73711973,-0.2570002,0.6175337,0.09621597,245396014639511
-0.018053055,0.21231389,-0.2725066,0.03604105,0.04734206,-0.007483099,0.73684263,-0.2569961,0.617912,0.09592058,245396034597991
-0.0066099167,0.23946309,-0.23860615,0.06658431,0.04230242,-0.0027488936,0.73669565,-0.25662878,0.6183226,0.09538598,245396054556472
0.07054043,0.2557032,-0.23584634,0.07376198,0.04627304,0.009010263,0.736605,-0.25610754,0.61873347,0.09482089,245396074499692
0.08751583,0.25866508,-0.19807786,0.07040222,0.04917465,0.025198191,0.73647463,-0.2554661,0.61923,0.094320945,245396094442915
0.06377125,0.31463456,-0.17502314,0.05421429,0.046883907,0.045356743,0.7362839,-0.2548176,0.61976427,0.09405478,245396114386135
0.031472206,0.30373096,-0.1404171,0.01985312,0.037873644,0.059406646,0.7360866,-0.25403357,0.62034804,0.093871705,245396134329359
0.008806229,0.2257657,-0.15611416,-0.020158553,0.02107485,0.07437284,0.7358107,-0.25367162,0.62075734,0.0943067,245396154287839
0.030902863,0.1639576,-0.12210333,-0.039553523,0.0076358155,0.08155051,0.7355874,-0.25331283,0.62107396,0.09492582,245396174246320
0.07825947,0.07236719,-0.098187506,-0.02321288,0.013439035,0.0786489,0.73536074,-0.25309825,0.62130606,0.09573229,245396194189540
0.078312874,0.015496016,-0.08930093,0.016187929,0.020158553,0.073303826,0.7351772,-0.25257754,0.6216755,0.09611847,245396214132764
0.01150322,-0.009376287,-0.14135903,0.041233405,0.016798794,0.0729984,0.73505175,-0.2519009,0.622061,0.09635911,245396234075984
-0.014010429,0.013265133,-0.15993756,0.03390302,-0.009315695,0.07971791,0.7350505,-0.25099736,0.6224105,0.09646968,245396254019207
0.07137489,0.009829521,-0.17356467,0.00580322,-0.018784106,0.0786489,0.73514336,-0.25032946,0.6224896,0.09698524,245396273977687
0.1236887,-0.030077696,-0.19708139,-0.018325957,-0.010231993,0.06505715,0.73514634,-0.2498668,0.62258756,0.09752601,245396293936169
0.033661842,-0.061838865,-0.25350606,-0.03268129,-0.007330383,0.048563786,0.735035,-0.24974091,0.62267846,0.098104596,245396313833613
-0.039218903,-0.08076787,-0.30547583,-0.043982297,-0.028405234,0.040011674,0.73495746,-0.24970832,0.6227044,0.0986036,245396333731059
0.0,0.0,0.0,-0.04841107,-0.04016439,0.029932396,0.7350214,-0.24983263,0.6224761,0.09925068,245396353720057
0.05656624,-0.13721085,-0.33359835,-0.04428773,-0.027488936,0.012064588,0.73521966,-0.24917752,0.62258667,0.09873428,245396373709056
0.013336182,-0.117322445,-0.39644754,-0.03848451,-0.02275473,-0.009468411,0.73518455,-0.24948877,0.62245923,0.09901309,245396393667536
-0.00970459,-0.11347604,-0.38748693,-0.037110064,-0.026419923,-0.025045475,0.73521227,-0.24982673,0.6222838,0.09905824,245396413626017
0.034453392,-0.10447121,-0.38605893,-0.029321533,-0.022296581,-0.040011674,0.73526794,-0.25028735,0.6220301,0.09907486,245396433569237
0.035485268,-0.08861613,-0.3903168,-0.016340645,-0.007483099,-0.053297993,0.73530704,-0.25072977,0.6218441,0.09883387,245396453512461
0.047200203,-0.03080988,-0.3920592,-0.010842858,-0.00076358154,-0.06337727,0.7353013,-0.25119734,0.62172174,0.09845766,245396473455681
0.033895493,0.027365923,-0.40715298,-0.016340645,0.00870483,-0.07009678,0.7353174,-0.25140494,0.62175184,0.09761397,245396493398904
0.012799263,0.063133,-0.3776186,-0.01985312,0.00580322,-0.069027774,0.7352274,-0.25200987,0.6216813,0.09718138,245396513357384
0.059775352,0.070418596,-0.31921893,-0.0125227375,0.011759156,-0.060628377,0.7352135,-0.25239405,0.6216335,0.09659232,245396533315865
0.10179329,0.06886768,-0.27483705,0.00992656,0.03848451,-0.054367006,0.7350993,-0.2527935,0.621679,0.09612324,245396553259085
-0.00025749207,0.0911808,-0.2504261,0.033750303,0.04428773,-0.043066,0.7348811,-0.2529463,0.62198013,0.09543993,245396573202309
-0.028900146,0.123146296,-0.22877806,0.04550946,0.03176499,-0.024129177,0.73474747,-0.25288495,0.6222562,0.094829194,245396593145530
0.06246853,0.10185504,-0.1468929,0.05681047,0.031001411,-0.007941248,0.73471254,-0.25259835,0.62249225,0.09431356,245396613088753
0.09124279,0.081362486,-0.07761794,0.074830994,0.040317107,0.0021380284,0.7346486,-0.25216085,0.6228239,0.09379105,245396633047234
0.06477928,0.064082146,-0.082318306,0.088422745,0.03634648,0.012675454,0.7345973,-0.2515052,0.62324256,0.09317016,245396653005714
0.07789326,0.05671549,-0.059888184,0.0,0.0,0.0,0.734616,-0.250742,0.6236041,0.09265999,245396672948935
0.1538496,-0.01650548,-0.052329242,0.11636983,0.00870483,0.04352415,0.7347866,-0.24972512,0.62387586,0.0922222,245396692892157
0.17585754,-0.0637517,-0.05200261,0.15515977,0.027947085,0.05177083,0.734976,-0.24845032,0.62424076,0.09168542,245396712865896
0.15573406,-0.107355595,-0.10105938,0.1947133,0.017715093,0.064599,0.7351831,-0.2467562,0.6247916,0.090843536,245396732839636
0.24179745,-0.16856122,-0.10291517,0.25167647,0.011759156,0.085673854,0.7355952,-0.24469167,0.62524503,0.08996878,245396752767599
0.3324833,-0.25531816,-0.06630564,0.3388775,0.03848451,0.10827587,0.73614526,-0.24167135,0.6259844,0.088480264,245396772695562
0.23090649,-0.30864286,-0.026433587,0.4213443,0.0917825,0.123547494,0.736563,-0.23813015,0.627094,0.08673032,245396792638783
-0.21120453,-0.1984744,-0.09108788,0.40530908,0.11362094,0.116217114,0.73678774,-0.2340749,0.62866765,0.084438816,245396812582006
-0.6414404,0.03623438,-0.40736455,0.22540927,-0.01450805,0.10903945,0.736974,-0.23094332,0.6298086,0.082919635,245396832525227
-0.3495903,0.046452284,-0.5293646,-0.041691553,-0.1441642,0.06536258,0.73776054,-0.22963715,0.6293123,0.083320834,245396852468449
0.11677456,-0.18699694,-0.3339277,-0.18891008,-0.09972375,-0.022602014,0.73829216,-0.23058292,0.62813556,0.08486492,245396872411670
0.024591446,-0.38308167,-0.15023571,-0.15378532,-0.032528576,-0.12339478,0.73821104,-0.23253272,0.6274207,0.085535824,245396892354893
-0.29815865,-0.26145864,-0.22897881,-0.05131268,-0.066737026,-0.1704314,0.73830074,-0.23425683,0.6267438,0.085018,245396912313374
