accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245024220549891
0.0,0.0,0.0,0.0,0.0,0.0,0.5702372,0.4291047,0.6787467,-0.17320998,245024320295872
-2.5223331,-4.480867,0.5372741,0.0,0.0,0.0,0.5582213,0.46094337,0.6618791,-0.19451576,245024340238963
-3.5020628,-3.6142235,0.31257105,3.3011158,-1.0552697,1.0746647,0.5505678,0.4874906,0.6415214,-0.21835369,245024360189687
-2.3805218,-3.572576,0.5653646,2.4425447,-1.5581645,0.73823065,0.5505015,0.50138855,0.6238162,-0.23751003,245024380148038
-0.98154926,-3.818064,0.9158422,1.4616479,-1.8492419,0.35369098,0.5540967,0.50916994,0.6060398,-0.2577569,245024400098759
-0.07160568,-3.7224379,0.970463,0.0,0.0,0.0,0.55996615,0.48476774,0.60613084,-0.28990248,245024420041850
-0.3621111,-4.238072,0.8212366,-1.2599095,-2.010663,-0.91767234,1.0,0.0,0.0,0.0,245024439962055
-0.8683348,-5.085451,0.4313004,0.0,0.0,0.0,0.592791,0.43737432,0.60467094,-0.30277961,245024459859370
0.0,0.0,0.0,-3.0301971,-2.0250182,-1.6562084,0.6124076,0.40346697,0.60816574,-0.30381873,245024479810093
0.3122368,-4.7532096,-1.0861784,-3.0607402,-2.0039434,-1.7916678,0.6302601,0.36591548,0.6130712,-0.30499488,245024499814220
1.049964,-3.5886207,-1.8702437,-2.8028026,-1.7311921,-1.9168952,0.641095,0.3277205,0.62157506,-0.3086114,245024519787830
0.8728409,-2.6043427,-2.2706609,-2.3296874,-1.323745,-2.0210476,0.644774,0.29263824,0.63285357,-0.31325015,245024539730921
0.31842804,-2.282752,-2.4152207,-1.6081028,-1.1027645,-2.0129538,0.6463932,0.26464224,0.6400224,-0.3201747,245024559651127
0.0890522,-2.5044324,-2.71021,-0.6072,-1.0673343,-1.8614591,0.64821947,0.24559385,0.640066,-0.3313771,245024579548442
0.058774948,-2.706174,-3.307641,0.55756724,-1.0305296,-1.6314683,1.0,0.0,0.0,0.0,245024599514424
-0.14315891,-2.5831728,-4.028532,0.0,0.0,0.0,0.6444377,0.23511975,0.62593526,-0.37097695,245024619549068
-0.8425188,-2.0416045,-4.8344045,2.584418,-0.8248208,-1.2250903,0.63752085,0.24308406,0.61271864,-0.39881465,245024639499789
-1.551487,-1.300689,-5.5356617,3.157257,-0.72433347,-1.023352,0.629644,0.254376,0.59763294,-0.4262349,245024659366587
-1.7020454,-0.7871249,-5.922597,3.317151,-0.72189003,-0.8927795,0.6204067,0.26816696,0.5801838,-0.45449853,245024679302051
-1.4531775,-0.55902576,-5.746418,3.095407,-0.6284276,-0.925919,0.6111746,0.27911073,0.56444716,-0.47954378,245024699306177
-1.4496346,-0.465302,-5.552207,2.7204883,-0.47051895,-1.1305588,0.5997356,0.28773606,0.55121714,-0.5036714,245024719279787
-1.7053947,-0.07619333,-5.600978,2.3273966,-0.310625,-1.4172074,1.0,0.0,0.0,0.0,245024739222878
-1.9907389,0.47116566,-5.7890167,1.8723019,-0.20326541,-1.7186694,0.5735258,0.29252365,0.536022,-0.54605716,245024759165972
-2.455967,0.8017955,-5.93359,1.2990049,-0.06414085,-2.0780108,0.55853474,0.28820032,0.53482956,-0.564745,245024779109063
-3.5224943,1.0695052,-5.952062,0.71761394,0.1797471,-2.4167356,0.5414878,0.28005,0.5390284,-0.5812154,245024799052157
-4.4699306,1.3741014,-5.4893465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245024818995248
-4.4707174,1.7648199,-4.5105286,0.20234911,0.22311853,-2.5787675,0.50632644,0.25771466,0.5532188,-0.60923374,245024838945971
-4.0944567,1.9316933,-3.5207467,0.30695978,0.15118915,-2.531273,0.4892587,0.24609332,0.5584554,-0.6230502,245024858904322
-4.163789,2.1846929,-3.5455492,0.60918534,0.19624045,-2.43216,0.4711999,0.23701063,0.5612769,-0.6377813,245024878855043
-4.385279,2.8849301,-4.240974,0.9077458,0.15989397,-2.2530236,0.45363733,0.22994433,0.5613005,-0.6529016,245024898798134
-3.8660917,3.4769816,-4.651171,1.0002918,-0.050396383,-2.0002782,1.0,0.0,0.0,0.0,245024918771746
-2.587606,3.7329452,-4.5303993,0.9669997,-0.23136522,-1.7272215,0.42647862,0.21785574,0.5554849,-0.67977303,245024938775873
0.0,0.0,0.0,0.88117313,-0.22678372,-1.4616479,0.4160961,0.2124995,0.5516789,-0.6909114,245024958696077
-0.7793832,4.2350063,-3.2807448,0.7283041,-0.085673854,-1.234406,0.40669668,0.2083877,0.5489298,-0.69989175,245024978532356
-0.5769949,4.431113,-2.6619403,0.5511532,0.07452556,-1.0659598,0.39770138,0.20561934,0.5476433,-0.70685303,245024998452563
-0.53312397,4.672948,-2.3020203,0.0,0.0,0.0,0.3895406,0.2036836,0.5476356,-0.7119455,245025018456689
-0.3793745,4.9332895,-2.1201108,0.12599096,0.24953845,-0.7451029,0.38271943,0.20208775,0.54925585,-0.7148457,245025038430299
0.0,0.0,0.0,-0.19074267,0.31245756,-0.5459608,0.37766454,0.20072447,0.55301577,-0.7150195,245025058373390
0.11986065,4.4321404,-1.7078464,-0.43463063,0.42058071,-0.29275718,0.37426627,0.20063058,0.55841,-0.71263635,245025078324114
0.15442371,3.9801755,-1.546984,-0.49021935,0.5696318,0.013744468,0.37232384,0.20313592,0.5640685,-0.70847553,245025098282465
-0.038743496,3.7155924,-1.4007673,0.0,0.0,0.0,0.37157768,0.20903847,0.56879234,-0.703355,245025118210298
-0.3751526,3.48502,-1.2428644,0.0,0.0,0.0,0.37301302,0.21782196,0.5721582,-0.6971729,245025138107613
-0.6232929,3.305357,-1.2283468,-0.16325374,0.77381355,1.1345295,0.37679562,0.22950932,0.5734493,-0.6902945,245025158027819
-0.81774473,3.1053777,-1.4461462,-0.06047566,0.7527387,1.5490016,0.38347587,0.24357355,0.57289445,-0.68220973,245025177970910
-1.1316419,2.7721353,-1.668678,-0.057268616,0.79458296,1.9550742,0.39346477,0.26336247,0.5711368,-0.67054355,245025197944521
-1.728631,2.3143435,-1.5946232,-0.16554448,0.8669705,2.3455698,1.0,0.0,0.0,0.0,245025217948648
-2.1604471,1.7046561,-1.3632257,0.0,0.0,0.0,0.41870305,0.30424628,0.5667027,-0.6410694,245025237899370
-2.1381912,1.0448484,-1.181169,-0.5317582,0.74082685,2.925739,0.43485495,0.3231678,0.564048,-0.6231482,245025257796685
-1.9683638,0.45386648,-1.0324728,-0.72082096,0.70921457,3.020576,0.45062187,0.3425749,0.5607646,-0.6042562,245025277747407
-2.03553,-0.12513137,-0.9102805,-0.9381363,0.7493789,2.934444,0.46719128,0.3591477,0.5595519,-0.58279246,245025297751534
-2.277483,-0.6382208,-0.5034873,-1.093296,0.7338019,2.7359128,0.48092937,0.3751132,0.5581924,-0.56251085,245025317702256
-2.252757,-1.2528379,0.12691694,-1.0832168,0.67179906,2.5011878,0.49500987,0.3872664,0.55802506,-0.5418468,245025337599571
0.0,0.0,0.0,-0.9274462,0.62018096,2.2194262,0.5049833,0.40022683,0.5558081,-0.5252502,245025357519776
-1.6713753,-2.2332797,1.0528325,-0.70341134,0.59941155,1.8826867,0.5140433,0.4100495,0.5549201,-0.5095907,245025377462867
-1.4387093,-2.7419682,1.0843111,-0.36300668,0.5493206,1.572978,0.51836646,0.42162514,0.55143386,-0.49944887,245025397428849
0.0,0.0,0.0,-0.011148291,0.4783075,1.2985468,0.5219686,0.43104315,0.5483822,-0.49094552,245025417417716
-0.8015804,-2.8770514,0.7338797,0.19379699,0.40530908,1.0389291,0.5225201,0.4410633,0.5438125,-0.48652226,245025437368440
-0.6260977,-2.6721094,0.5970206,0.21899518,0.28893927,0.8014552,1.0,0.0,0.0,0.0,245025457281015
-0.32775974,-2.3356357,0.3818606,0.034055736,0.13408493,0.5821546,0.52479494,0.45203325,0.5382633,-0.48013434,245025477231736
-0.015200615,-1.9545786,0.218438,-0.366061,-0.014202617,0.37125334,0.52639735,0.4488435,0.5403317,-0.47904804,245025497220603
0.22132492,-1.4800395,0.12695703,-0.8927795,-0.1253801,0.17531833,0.52268916,0.4329611,0.550602,-0.48598173,245025517194214
0.35754585,-1.4302689,0.09346986,-1.3946054,-0.2237294,0.007941248,0.5252328,0.41733307,0.56083995,-0.48520324,245025537152565
0.0,0.0,0.0,0.0,0.0,0.0,0.5284239,0.4007522,0.5714486,-0.48333472,245025557080398
0.0,0.0,0.0,-2.0291417,-0.3193298,-0.25870144,1.0,0.0,0.0,0.0,245025576977714
